max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,condition,subject,gesture
109,55,76.1375,72,228.7023734,176,6091,3.396551724,2.8,3.138149267,3.135890152,0.01943903356,2.502244373,251.0519414,3.150943396,2.246153846,2.876777456,3,0.06562855536,2.480359677,230.1421965,flat,P10,type
101,58,73.4375,73,111.8441456,175,5875,3.523809524,2.930555556,3.190082415,3.165665584,0.02501427505,2.359732458,255.2065932,3.205882353,2.53968254,2.84273953,2.846735456,0.0269955543,2.676368595,227.4191624,flat,P10,type
564,473,516.025,505.5,646.328481,183,41282,3.987272727,3.792899408,3.891326272,3.877263581,0.004796923204,0.4984416513,311.3061017,3.123505976,2.85440613,2.985205134,2.996055227,0.006279443346,0.4183163914,238.8164107,flat,P11,constant
502,446,475.775,473.5,126.6322785,151,38062,3.975257732,3.823027719,3.888241508,3.873056299,0.00242270319,0.4296580106,311.0593207,3.050739958,2.818565401,2.922132512,2.944034844,0.005817699721,0.4823071794,233.7706009,flat,P11,constant
494,418,443.875,428.5,651.9841772,150,35510,3.862445415,3.752665245,3.812918536,3.808333333,0.0005043012129,0.4178410294,305.0334829,3.11036036,2.970149254,3.067534651,3.078384798,0.00105432189,0.2668576027,245.4027721,flat,P11,constant
487,444,465.7375,464.5,193.790981,120,37259,3.81655481,3.64476386,3.719257829,3.700313368,0.00282813479,0.4469279257,297.5406263,2.979035639,2.919821826,2.959028403,2.966315789,0.0002414702021,0.1996268148,236.7222722,flat,P11,constant
393,103,258.9375,277.5,9003.198576,473,20715,3.414179104,1.989556136,2.314241344,2.116960953,0.1763860177,1.805428838,185.1393075,4.593283582,2.603133159,4.123498944,4.283691937,0.2884904032,2.794330802,329.8799155,flat,P11,drag
371,247,315.2,325.5,1245.2,359,25216,4.671641791,3.422382671,3.889543825,3.860247099,0.1077554013,1.308329225,311.163506,4.090252708,1.746518106,2.670298137,2.566864198,0.5571058389,4.058840973,213.623851,flat,P11,drag
290,35,181.1625,243,8589.808703,353,14493,5.25,1.853658537,4.525701004,5.073600569,1.11948713,4.915697148,362.0560803,4.700787402,2.571428571,3.57255246,3.405026419,0.613568774,3.907532486,285.8041968,flat,P11,drag
337,79,215,232.5,5685.974684,536,17200,5.367088608,1.895833333,3.773005138,3.755360866,1.450042828,3.661880186,301.840411,4.011111111,2.743243243,2.936355965,2.932420091,0.04913823152,1.812801423,234.9084772,flat,P11,drag
