26,45,70,25,49,25,0,0,0,0,0,0,25,36,36,42,22,33,23,36,14,18,26,17,0,0,10,6,8,11,15,9,6,5,0,5
52,42,56,28,45,30,0,0,0,0,0,0,13,35,29,4,9,13,20,18,3,16,12,8,13,25,8,1,16,13,13,0,0,15,7,0
72,40,15,14,8,24,0,0,0,0,0,0,40,19,23,17,16,13,26,15,17,19,0,0,9,10,4,0,12,1,19,0,0,14,7,14
28,16,0,0,0,0,0,0,0,0,0,0,22,39,0,23,28,15,25,0,0,31,7,7,15,0,0,6,0,16,22,0,0,0,0,4
35,33,2,13,3,25,0,0,0,0,0,0,5,30,44,44,39,8,40,14,30,32,0,8,15,18,11,0,10,4,1,11,9,8,0,0
28,47,27,0,21,23,0,0,0,0,0,0,16,23,20,30,32,6,0,4,13,20,2,10,0,3,0,0,6,0,0,0,0,0,0,0
2,0,3,0,0,0,0,0,0,0,0,0,0,15,22,6,0,0,0,0,0,32,0,18,0,2,0,0,7,10,7,0,12,0,0,11
7,29,54,49,46,19,0,0,0,0,0,0,41,57,19,17,27,6,11,34,9,8,11,0,20,22,12,16,5,14,24,13,4,15,3,5
21,39,20,44,29,21,0,0,0,0,0,0,59,38,38,16,27,31,37,10,33,0,24,12,32,14,0,0,0,0,0,0,0,0,0,0
0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
33,61,11,6,9,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,29,32,15,29,20,0,0,0,0,0,0,30,61,11,31,24,13,15,33,4,0,0,1,24,12,0,13,10,9,17,13,0,13,0,0
18,15,37,12,27,1,0,0,0,0,0,0,6,36,32,44,35,27,16,0,43,10,18,8,0,0,0,15,10,9,2,0,8,3,6,8
31,56,46,1,16,28,0,0,0,0,0,0,39,34,46,23,0,0,25,0,8,20,26,13,0,32,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,19,48,34,39,34,18,16,9,12,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,34,33,16,38,4,0,0,0,0,0,0,15,7,3,46,37,17,9,19,0,16,23,0,0,25,23,28,2,0,0,9,0,4,10,0
17,22,38,40,46,14,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,26,31,31,16,0,0,0,0,0,0,9,33,32,7,43,12,1,11,0,0,10,16,8,8,2,2,3,3,0,0,0,0,1,2
11,23,22,18,19,12,0,0,0,0,0,0,44,26,22,18,30,0,3,6,7,0,6,12,0,17,0,6,11,0,13,0,0,7,2,7
44,49,52,37,34,5,0,0,0,0,0,0,0,4,32,38,15,1,0,0,0,0,9,14,0,9,2,0,0,0,0,0,0,0,0,0
54,45,43,45,38,11,0,0,0,0,0,0,50,14,0,30,15,12,0,7,0,24,0,0,18,0,0,18,3,12,0,0,10,7,6,5
0,28,54,38,37,11,0,0,0,0,0,0,35,26,46,36,16,6,6,6,0,3,1,2,18,0,0,0,6,7,6,0,8,0,0,3
64,26,29,32,42,47,0,0,0,0,0,0,17,55,14,27,32,17,1,7,47,32,18,11,4,44,0,5,3,2,27,8,15,5,0,0
38,35,28,0,0,0,0,0,0,0,0,0,20,51,0,49,41,23,0,0,18,19,26,7,14,29,29,1,12,8,13,5,11,0,4,0
22,31,32,12,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,31,49,22,37,9,0,0,0,0,0,0,34,46,25,58,41,29,41,1,5,0,5,10,16,31,0,25,10,7,3,14,0,16,1,8
13,43,27,34,17,12,0,0,0,0,0,0,4,27,31,14,7,24,0,0,0,0,23,5,18,18,0,13,6,1,9,0,12,0,0,0
30,30,32,45,28,12,0,0,0,0,0,0,24,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13,0,0,0,0,0,0,4,44,8,22,1,27,29,2,0,0,14,13,23,11,0,11,0,1,1,0,4,5,0,0
26,39,50,34,23,19,0,0,0,0,0,0,14,33,0,22,14,20,0,0,9,26,19,5,0,16,15,22,10,9,0,15,12,5,0,0
30,13,43,41,22,32,0,0,0,0,0,0,39,0,58,23,25,14,20,33,0,0,0,0,5,12,0,14,8,8,1,2,5,9,6,9
19,33,20,19,34,21,0,0,0,0,0,0,13,61,29,0,0,0,0,14,0,0,26,15,14,0,6,0,8,0,2,10,1,0,0,4
12,32,52,35,37,25,0,0,0,0,0,0,0,35,29,0,31,18,4,0,0,35,3,5,19,47,2,3,0,0,13,3,9,0,0,0
45,21,17,6,16,27,0,0,0,0,0,0,0,37,36,0,25,26,9,27,30,11,6,6,0,10,0,0,8,0,3,14,16,0,0,0
17,47,34,12,8,8,0,0,0,0,0,0,48,43,42,25,0,12,24,0,15,4,0,8,22,0,1,1,12,0,0,0,0,0,0,11
46,35,64,9,36,40,0,0,0,0,0,0,36,24,45,37,26,15,0,28,5,18,0,0,0,6,10,9,13,2,5,11,0,6,0,6
36,49,52,30,32,28,0,0,0,0,0,0,37,25,28,33,23,25,6,1,13,12,0,0,0,0,0,26,0,9,13,12,17,0,0,6
18,23,52,22,37,6,0,0,0,0,0,0,35,50,27,20,33,12,0,0,2,0,23,8,13,0,15,4,13,8,8,0,1,7,10,0
34,0,0,0,0,0,0,0,0,0,0,0,22,15,29,6,46,17,0,11,0,0,18,0,0,0,0,14,0,1,0,2,4,12,0,1
26,33,28,61,29,30,0,0,0,0,0,0,32,0,0,36,0,15,0,27,5,13,10,11,0,0,16,13,15,12,0,6,4,1,12,2
16,49,34,26,28,26,0,0,0,0,0,0,56,40,23,25,29,0,0,11,17,10,0,0,3,17,14,5,0,7,21,0,0,0,4,0
10,37,15,35,12,33,0,0,0,0,0,0,4,30,4,0,27,25,0,0,0,0,0,1,4,0,5,13,0,4,0,8,0,9,8,0
45,34,11,43,43,21,0,0,0,0,0,0,20,25,5,15,35,20,0,0,16,28,0,7,0,0,9,0,6,0,2,1,10,0,2,12
44,2,33,39,34,28,0,0,0,0,0,0,29,29,35,8,19,30,6,9,0,8,15,7,0,16,15,3,4,4,12,1,0,14,6,3
14,44,34,19,6,35,0,0,0,0,0,0,35,14,47,5,16,8,0,9,4,19,0,0,0,4,1,0,14,11,0,16,0,0,0,0
9,12,0,35,9,34,0,0,0,0,0,0,26,28,15,24,21,16,1,9,0,12,0,8,0,0,2,14,0,3,1,15,2,23,4,0
31,10,11,26,24,15,0,0,0,0,0,0,26,55,34,50,27,23,15,0,31,24,16,20,0,24,11,0,8,7,0,0,16,6,3,3
4,30,20,33,7,35,0,0,0,0,0,0,50,50,39,32,39,22,6,5,0,19,6,0,15,31,15,0,0,11,0,9,0,0,0,3
41,28,46,60,41,24,0,0,0,0,0,0,6,30,32,17,21,0,19,0,0,5,19,8,2,20,8,7,9,0,0,0,2,0,4,0
30,29,12,30,31,8,0,0,0,0,0,0,25,15,19,24,35,22,22,0,18,0,0,16,0,6,2,0,7,13,6,5,0,1,0,0
32,29,35,19,40,27,0,0,0,0,0,0,16,0,39,27,15,2,36,0,0,13,15,16,0,20,3,0,14,8,1,0,0,11,0,8
22,34,4,20,39,10,0,0,0,0,0,0,32,41,12,49,10,15,0,1,0,4,0,0,0,1,23,1,7,4,0,11,20,11,0,0
6,12,27,14,17,29,0,0,0,0,0,0,16,29,33,34,28,18,0,3,0,11,6,0,0,15,28,7,9,1,0,10,12,7,2,0
39,39,4,52,34,26,0,0,0,0,0,0,14,24,20,27,20,19,5,25,5,0,3,5,8,0,3,0,0,8,0,6,0,0,10,0
30,45,25,1,37,14,0,0,0,0,0,0,31,38,5,7,0,12,0,0,0,17,8,0,4,0,14,0,0,11,0,6,0,12,7,0
0,0,12,39,30,17,0,0,0,0,0,0,1,27,26,13,34,6,35,0,12,0,24,0,14,0,24,7,6,12,3,2,0,5,5,0
34,32,7,39,37,38,0,0,0,0,0,0,21,0,28,42,19,15,3,30,9,2,29,3,5,1,10,0,8,5,0,8,2,5,2,8
49,14,29,29,52,39,0,0,0,0,0,0,43,34,43,17,13,9,25,23,6,33,12,3,0,31,12,0,8,3,19,19,2,1,0,8
33,54,18,57,47,3,0,0,0,0,0,0,0,0,0,4,35,17,0,24,0,4,0,0,13,17,0,0,11,8,4,8,0,0,2,3
20,41,5,32,40,17,0,0,0,0,0,0,19,41,36,29,7,14,38,44,0,18,17,23,0,5,0,4,5,6,1,7,17,2,1,0
57,0,30,36,16,30,0,0,0,0,0,0,27,22,36,28,31,8,0,13,27,11,16,20,5,23,3,22,17,7,14,5,0,14,9,1
39,4,44,52,23,0,0,0,0,0,0,0,32,2,39,48,24,19,0,24,0,31,11,0,0,0,0,0,0,0,23,7,11,1,0,0
0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,56,29,52,18,9,0,0,0,0,0,0,34,6,39,38,24,3,0,0,3,33,20,13,20,12,0,0,7,13,3,0,0,2,5,11
14,65,38,19,40,24,0,0,0,0,0,0,29,6,39,15,19,0,40,0,45,16,7,4,3,10,12,21,0,6,1,0,0,6,5,13
9,33,20,18,34,11,0,0,0,0,0,0,7,19,35,29,33,10,22,8,0,9,13,8,0,1,17,11,6,8,7,0,11,0,3,4
34,49,18,17,0,0,0,0,0,0,0,0,7,32,10,9,24,21,28,0,22,9,1,0,0,0,0,0,0,7,0,12,0,3,0,0
32,29,25,43,33,19,0,0,0,0,0,0,6,1,28,14,30,32,0,22,9,4,0,0,0,7,0,3,7,6,0,5,0,0,0,11
33,17,32,41,0,19,0,0,0,0,0,0,34,21,28,41,31,22,0,11,33,0,0,0,25,3,0,8,16,0,0,6,1,8,11,0
16,54,44,36,37,4,0,0,0,0,0,0,0,4,15,2,1,0,0,0,0,0,0,0,20,14,19,0,6,5,5,24,0,11,5,0
37,20,20,70,0,13,0,0,0,0,0,0,44,28,31,36,28,24,0,0,3,18,8,12,18,2,24,0,15,10,3,19,0,8,5,0
56,81,49,13,44,28,0,0,0,0,0,0,27,30,31,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,20,32,23,26,13,0,0,0,0,0,0,16,43,19,26,28,15,13,18,9,0,0,0,12,12,7,10,14,5,16,9,13,6,0,0
25,42,48,45,14,22,0,0,0,0,0,0,4,23,33,25,24,20,4,12,1,8,0,8,0,12,20,6,12,7,14,0,0,0,0,0
36,46,56,38,19,18,0,0,0,0,0,0,15,29,32,25,26,11,26,0,5,21,0,5,0,32,11,0,16,7,0,4,10,0,1,1
28,0,0,3,0,0,0,0,0,0,0,0,64,0,0,34,17,28,0,35,11,0,12,6,0,23,22,0,14,0,0,5,16,5,0,4
14,66,32,42,53,16,0,0,0,0,0,0,50,42,35,34,4,11,0,0,20,0,0,0,0,9,10,0,14,1,0,4,4,0,7,0
