35,40,5,0,26,0,0,11,22,0,1,0,12,21,0,39,0,15,0,53,39,8,0,15,0,0,13,23,14,11,0,2,13,0,10,5
18,0,0,3,3,23,30,0,0,0,0,0,0,13,0,0,26,1,0,0,23,3,13,0,0,11,2,7,3,2,0,15,3,8,9,2
0,0,0,2,13,12,8,25,15,20,31,28,0,0,0,0,0,4,0,0,22,0,0,2,0,0,34,10,9,5,13,13,5,6,14,0
0,0,12,4,21,25,24,2,45,28,0,0,3,39,0,0,0,12,5,4,0,1,2,16,0,4,18,11,1,8,4,6,0,7,10,2
0,3,0,1,11,0,19,7,2,68,0,0,0,40,22,5,0,10,2,0,0,0,0,19,0,0,7,0,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,3,5
9,0,4,24,40,15,2,12,4,147,1,28,14,45,24,23,0,6,0,31,35,0,2,74,43,20,3,6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,19,0,7,0,0,212,0,14,2,0,0,0,0,1,26,7,18,16,2,152,0,26,28,12,10,9,11,0,25,1,7,8
0,0,10,0,1,0,32,0,8,233,1,0,0,0,3,0,0,0,0,0,8,0,0,166,0,0,1,8,15,5,13,12,0,0,4,5
23,28,40,0,0,11,13,10,7,223,0,19,0,0,10,0,0,0,3,0,18,0,36,183,9,23,0,18,2,1,15,10,9,3,1,7
0,0,0,0,0,0,32,24,28,240,0,0,10,0,0,9,18,3,5,25,14,12,12,198,17,27,9,0,2,14,0,1,19,0,3,0
0,4,0,24,0,0,24,3,0,255,0,4,15,29,21,0,0,0,2,45,0,10,0,194,3,6,16,0,5,4,0,10,0,7,0,1
0,20,15,0,0,9,1,10,0,251,14,17,0,16,0,0,0,12,26,0,12,0,0,187,0,11,0,1,0,15,27,0,9,8,1,8
16,9,0,16,0,0,32,22,12,233,0,18,0,26,0,0,0,0,0,14,4,0,0,194,15,15,2,18,0,24,9,0,12,12,0,10
0,19,8,4,10,0,11,0,14,256,0,14,1,0,15,1,0,2,13,0,8,0,0,197,0,0,22,6,3,18,4,1,0,0,2,6
0,8,10,4,0,0,10,15,0,256,0,0,0,13,0,0,8,0,0,4,9,18,0,188,0,12,22,0,0,19,0,7,0,2,0,3
0,0,15,0,0,15,10,6,0,256,0,3,16,25,9,0,1,0,5,4,0,0,0,175,37,8,17,0,0,0,0,0,0,0,3,3
0,21,0,0,22,20,17,24,6,256,1,18,24,0,8,0,0,0,10,0,0,8,0,153,35,10,16,0,8,15,0,3,17,4,5,0
15,23,17,26,0,7,7,17,31,228,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5,6,0,0,9,20,32,156,0,5,10,3,3,28,29,13,0,0,0,1,0,25,19,12,12,0,0,7,5,7,0,3,9,5
2,26,3,0,0,9,3,19,14,45,3,0,2,9,9,8,0,0,8,15,0,1,0,0,15,16,0,0,0,0,0,19,6,0,2,12
0,0,12,0,12,8,20,20,0,16,0,14,0,24,0,0,0,3,0,0,10,0,0,0,0,0,10,12,2,10,0,2,18,6,0,11
5,15,15,0,43,0,0,0,0,0,20,8,10,17,2,1,0,18,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,14,34,0,0,0,2,0,8,3,19,12,0,37,11,4,4,6,0,0,6,3,8,0,45,19,22,25,0,9,8,9,8,4,11,4
0,20,11,5,23,0,4,28,0,10,7,11,0,34,0,23,0,0,11,0,0,12,7,7,6,28,12,15,0,0,0,16,12,1,10,5
26,33,0,0,0,33,0,22,0,0,2,11,0,0,10,0,10,2,0,0,0,0,0,6,11,26,33,12,9,2,0,0,17,0,8,9
19,0,0,0,0,0,17,0,33,27,0,11,0,0,11,33,15,18,28,0,15,0,0,13,2,0,32,32,15,8,7,0,6,5,11,0
0,7,0,0,27,0,3,0,8,0,11,0,18,2,0,14,6,9,0,0,30,8,23,0,7,13,29,45,27,8,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
16,15,0,13,3,15,37,37,6,156,15,0,0,37,0,0,4,15,19,0,73,0,0,8,2,23,41,65,8,9,13,0,4,5,7,1
2,16,13,13,12,0,7,0,0,152,0,15,16,0,0,0,5,6,24,0,45,0,0,0,0,29,59,92,0,7,22,3,7,0,5,10
10,0,5,0,0,0,11,12,0,181,0,19,15,9,0,12,16,10,13,0,30,6,0,0,2,41,44,95,8,6,8,9,2,3,7,3
0,0,0,0,0,0,9,5,16,235,0,0,13,0,0,0,1,0,1,0,65,0,0,6,19,16,60,101,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,76,0,0,0,0,0,0,0,0
0,0,0,18,19,12,0,36,23,256,0,0,0,10,0,0,16,4,1,0,15,0,17,2,0,17,54,109,19,10,3,0,0,0,8,11
0,4,11,22,17,9,32,8,32,248,23,20,24,0,0,0,5,0,7,0,45,2,0,20,0,40,60,99,6,10,4,14,0,15,5,4
0,0,9,2,0,6,11,47,0,248,19,13,26,0,6,0,0,0,0,15,32,0,8,0,0,12,44,89,10,11,11,23,0,0,16,0
0,0,0,19,0,0,33,55,48,253,22,24,13,0,2,0,0,17,0,17,40,0,0,0,33,17,68,83,15,17,10,15,0,13,6,6
