max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,subcondition,subject,gesture
4709,4473,4580.8625,4579.5,2390.879589,5094,366469,3.567241379,3.455843585,3.510498398,3.511301208,0.0004053384556,1.605971026,280.8398718,3.541991342,3.46432516,3.501604807,3.50294115,0.0003421574674,1.722048409,280.1283845,flat,P2,constant
4698,4468,4587.7375,4585.5,2210.499842,4252,367019,3.561244758,3.460742019,3.506906497,3.509136586,0.0004683031704,1.703471388,280.5525197,3.547525186,3.457391304,3.504583322,3.504446808,0.0003799073019,1.870620341,280.3666658,flat,P2,constant
4692,4429,4580.25,4581,2315.708861,4830,366420,3.560320554,3.451976154,3.503551621,3.503161288,0.0004442521441,1.576485324,280.2841297,3.545514803,3.460217391,3.501290555,3.500061853,0.0003093596853,1.665790601,280.1032444,flat,P2,constant
4688,4468,4579.85,4582,2067.141772,4401,366388,3.565226972,3.434053816,3.5018194,3.500379461,0.0004456208167,1.550750422,280.145552,3.579774286,3.462938882,3.499732302,3.499946294,0.0004278181583,1.789853037,279.9785841,flat,P2,constant
4724,4494,4611.5625,4601.5,2889.464399,4835,368925,3.545838896,3.447558572,3.5033132,3.503092669,0.0003946523463,1.362084518,280.265056,3.558899398,3.479117074,3.522180758,3.52110249,0.0003032460249,1.368682134,281.7744606,flat,P2,constant
4733,4468,4606.5875,4602,3008.523892,5285,368527,3.548275114,3.445644983,3.505367962,3.505113721,0.0004243246954,1.553699517,280.4294369,3.57704918,3.482592511,3.523222274,3.521631548,0.0002994740052,1.49186438,281.8577819,flat,P2,constant
4713,4515,4618.7,4622,1670.035443,3429,369496,3.576615518,3.448246364,3.510149431,3.510071391,0.0004864330312,1.792386022,280.8119545,3.562121212,3.476035567,3.520807845,3.522628335,0.0003372596525,1.563225655,281.6646276,flat,P2,constant
4704,4503,4615.0875,4619.5,1906.789715,3926,369207,3.561491496,3.457784496,3.505043065,3.502744648,0.0004275898659,1.581142396,280.4034452,3.577792553,3.488641328,3.520855929,3.51737671,0.0003088494412,1.373312789,281.6684743,flat,P2,constant
4799,4486,4643.9125,4644.5,2314.637816,4533,371513,3.566033664,3.458719552,3.514888083,3.512593375,0.0004246436869,1.755470459,281.1910466,3.573972022,3.493763441,3.528617359,3.527461176,0.0003023702751,1.539230421,282.2893887,flat,P2,constant
4783,4498,4636.8125,4635,2378.306171,4204,370945,3.577603143,3.456569184,3.515631416,3.516087563,0.0004471627985,1.705993255,281.2505133,3.580659245,3.491536458,3.532161239,3.532723722,0.0003771613307,1.869932968,282.5728991,flat,P2,constant
4788,4496,4609.175,4609,2567.918354,4941,368734,3.563389534,3.459940017,3.506708191,3.505646464,0.0003650299653,1.697693496,280.5366553,3.561766588,3.47635352,3.520492199,3.520479024,0.0003529310142,1.677297018,281.6393759,flat,P2,constant
4705,4510,4594.85,4591,1853.951899,3512,367588,3.549867608,3.463206307,3.507836953,3.507273366,0.0004903797392,1.873426222,280.6269562,3.570179274,3.47230192,3.514525693,3.512148365,0.0003178904499,1.590933052,281.1620554,flat,P2,constant
4701,4441,4590.8625,4594.5,2662.069462,4818,367269,3.5583878,3.462303781,3.503107812,3.503723525,0.0004913092103,1.563399,280.2486249,3.558295964,3.457752613,3.503513976,3.504065413,0.0003393455183,1.502766727,280.2811181,flat,P2,freeplay
4697,4445,4580.2375,4576.5,2471.879589,4933,366419,3.550652174,3.46426996,3.502457256,3.501950535,0.0004440342261,1.592380283,280.1965805,3.542476523,3.451927241,3.502129973,3.501543551,0.0003349288404,1.672218043,280.1703978,flat,P2,freeplay
4693,4373,4581.3125,4592,3290.799842,4430,366505,3.556815655,3.430240104,3.495911723,3.492286312,0.0005197898079,1.55715363,279.6729378,3.539929794,3.45769734,3.50190173,3.5026775,0.0003575035704,1.424240953,280.1521384,flat,P2,freeplay
4710,4446,4564.15,4564.5,2012.407595,3349,365132,3.555360667,3.440556401,3.496555207,3.497059323,0.0004107193009,1.642423816,279.7244166,3.546854083,3.459418403,3.500722093,3.49716558,0.0003357136788,1.514767147,280.0577674,flat,P2,freeplay
4691,4481,4587.6125,4592.5,2434.822627,4743,367009,3.547199286,3.461858834,3.502186247,3.501954965,0.0004215927584,1.753184548,280.1748998,3.54529228,3.451808534,3.498785619,3.496331651,0.0003842969636,1.796969438,279.9028495,flat,P2,freeplay
4725,4494,4592.725,4596,2196.379114,3954,367418,3.546260268,3.434973638,3.500279558,3.500053591,0.000441150048,1.581561618,280.0223646,3.542080848,3.453182707,3.500319411,3.501521274,0.000354887693,1.712286559,280.0255529,flat,P2,freeplay
4698,4499,4597.275,4594.5,2085.948734,3973,367782,3.546194457,3.463733906,3.502135222,3.500218436,0.0003613284904,1.565012764,280.1708178,3.542294066,3.457512046,3.492534732,3.492052106,0.000263895079,1.3365916,279.4027786,flat,P2,freeplay
4694,4474,4583.8625,4585,2489.335285,4841,366709,3.555652553,3.445686187,3.502056129,3.500875679,0.0005342891592,1.721510654,280.1644903,3.543345009,3.454662656,3.506188846,3.504686143,0.000268848079,1.462549606,280.4951077,flat,P2,freeplay
4735,4516,4591.45,4587,2082.681013,4029,367316,3.538146552,3.449228093,3.499140508,3.497261806,0.0004034784639,1.655016394,279.9312406,3.549313622,3.45709282,3.498952695,3.498021204,0.0003029668489,1.496310046,279.9162156,flat,P2,freeplay
4714,4434,4589.25,4592,3526.873418,5192,367140,3.548790836,3.452982151,3.500917362,3.503140173,0.0004411190633,1.590686412,280.073389,3.540351668,3.463946459,3.500674432,3.498544562,0.0002524888104,1.459315888,280.0539546,flat,P2,freeplay
4684,4456,4583.0625,4582.5,2568.034019,4945,366645,3.553099263,3.456274596,3.501036532,3.502004743,0.0004483325942,1.730636718,280.0829226,3.544171912,3.461753932,3.502676797,3.502644407,0.000403290815,1.70151351,280.2141438,flat,P2,freeplay
4698,4445,4585.2375,4585.5,2622.715032,4818,366819,3.57298951,3.455366746,3.494729311,3.492782687,0.000390463195,1.603853598,279.5783448,3.5415398,3.465197469,3.499646655,3.498856453,0.0003230839296,1.444066591,279.9717324,flat,P2,freeplay
4714,4477,4592.0875,4588,2068.359335,4614,367367,3.535095513,3.455718347,3.496885856,3.496337348,0.000377679276,1.529200125,279.7508685,3.545633618,3.461372464,3.503045783,3.504367916,0.0003735851842,1.658058098,280.2436627,flat,P2,freeplay
4697,4427,4587.05,4596.5,2885.339241,4848,366964,3.551078196,3.448335871,3.499051629,3.498753382,0.0003241550146,1.385764827,279.9241303,3.547488484,3.453402687,3.500822052,3.499668523,0.0003096366712,1.432683903,280.0657641,flat,P2,freeplay
4701,4474,4585.8875,4591,1827.290981,3712,366871,3.561807517,3.428665786,3.499023603,3.497238393,0.0005870524302,1.936430827,279.9218882,3.555261999,3.453402687,3.497609022,3.495939478,0.000418711088,1.610769501,279.8087218,flat,P2,freeplay
4699,4490,4586.5375,4584,2491.315032,4813,366923,3.542714657,3.4469163,3.499111729,3.498354749,0.0004756220645,1.78435158,279.9289383,3.529243624,3.459156785,3.497675857,3.495708527,0.0002516896385,1.415447644,279.8140685,flat,P2,freeplay
4702,4490,4590.0625,4591,2259.95807,4240,367205,3.557611809,3.465645514,3.505733243,3.504455369,0.0003653774892,1.477376605,280.4586595,3.53544694,3.454545455,3.500041717,3.500326458,0.000307373906,1.42987099,280.0033374,flat,P2,freeplay
4724,4444,4581.7875,4583,2548.928956,4631,366543,3.553117532,3.453557969,3.505133687,3.502927325,0.0003929637536,1.731460587,280.4106949,3.537353137,3.45040508,3.495491437,3.495976279,0.0003484202899,1.676770703,279.639315,flat,P2,freeplay
4696,4496,4594.5375,4590.5,2132.504905,4374,367563,3.539279514,3.465762561,3.502569933,3.500161849,0.0003462842649,1.744302269,280.2055947,3.543844304,3.447941367,3.496860532,3.493668322,0.0004241358398,1.774811238,279.7488426,flat,P2,freeplay
4673,4484,4585.2375,4587,1781.120095,4007,366819,3.553906591,3.453955901,3.500776054,3.499774966,0.0004140386234,1.75661129,280.0620843,3.541429198,3.445363518,3.50150736,3.502235203,0.0003055568938,1.417788898,280.1205888,flat,P2,freeplay
4714,4496,4596.325,4593.5,1763.006962,3630,367706,3.545672553,3.42767022,3.49785268,3.495964882,0.0004162404398,1.608442438,279.8282144,3.550522648,3.46741719,3.500741289,3.500917728,0.0003392281414,1.584531719,280.0593031,flat,P2,freeplay
4687,4447,4586.0375,4591.5,2222.947943,4109,366883,3.541639344,3.451937815,3.497719992,3.499561612,0.0004343347617,1.567012396,279.8175994,3.533562084,3.455026455,3.496167006,3.495821601,0.0003695838138,1.845347391,279.6933605,flat,P2,freeplay
4679,4458,4580.875,4584,2054.515823,4248,366470,3.546255507,3.455304195,3.499844029,3.50191667,0.0004564770313,1.834420874,279.9875223,3.551880674,3.464056625,3.498434987,3.498733835,0.0002682773428,1.345023674,279.8747989,flat,P2,freeplay
4724,4491,4602.2375,4599,1992.639082,4192,368179,3.534655623,3.443108439,3.496306352,3.498109013,0.0003883477355,1.551853802,279.7045082,3.542476523,3.464539007,3.498098085,3.49759497,0.0002848673351,1.396898827,279.8478468,flat,P2,freeplay
4662,4435,4578.0125,4579.5,2430.44288,4578,366241,3.541675782,3.437177281,3.493118816,3.492319584,0.0003761456097,1.617502015,279.4495053,3.558063103,3.445879062,3.500914161,3.500218269,0.0003621178233,1.619995779,280.0731329,flat,P2,freeplay
4691,4465,4581.725,4584.5,2788.201899,4834,366538,3.542432196,3.451848667,3.49608895,3.496003992,0.0003467700341,1.579552124,279.687116,3.564841499,3.46665223,3.500375329,3.498684265,0.0003644185227,1.697333886,280.0300263,flat,P2,freeplay
4693,4432,4576.175,4579.5,2138.601899,3910,366094,3.543906215,3.453649798,3.49826439,3.499340706,0.0003167002774,1.560091567,279.8611512,3.562995595,3.449139621,3.495333755,3.496155759,0.0003902045092,1.688391393,279.6267004,flat,P2,freeplay
4675,4435,4577.8125,4586,2267.673259,3824,366225,3.539717564,3.448126489,3.497958496,3.498153036,0.0004050428073,1.867690716,279.8366797,3.544751381,3.468154246,3.50102956,3.500326012,0.0003605131351,1.630700704,280.0823648,flat,P2,freeplay
4711,4448,4590.4375,4589,3158.122627,4617,367235,3.545632334,3.447322971,3.4977889,3.497848456,0.0004854635974,1.573644485,279.823112,3.533098746,3.457507987,3.495048707,3.495422702,0.0002741256569,1.552336889,279.6038966,flat,P2,no
4714,4448,4591.1625,4594,2605.049209,4464,367293,3.536537196,3.447667931,3.490452604,3.488471623,0.0004100521694,1.576565259,279.2362084,3.560251799,3.459084003,3.497637198,3.49843564,0.0003340965553,1.683425067,279.8109759,flat,P2,no
4723,4493,4595.1625,4591.5,2439.175791,4496,367613,3.556703297,3.435273675,3.503435336,3.50143201,0.0006256681905,1.850367822,280.2748269,3.538966725,3.460952795,3.499616912,3.498516347,0.0002681406684,1.522675332,279.9693529,flat,P2,no
4687,4472,4585.4375,4578.5,2462.52769,4322,366835,3.553520194,3.459070796,3.49987515,3.497486315,0.0004258031208,1.639844393,279.990012,3.546775259,3.456299911,3.501301647,3.499887501,0.0003633635912,1.67998872,280.1041318,flat,P2,no
4721,4507,4589.675,4586.5,1854.222152,3715,367174,3.551942383,3.443412527,3.503039407,3.502662857,0.0004606362701,1.889632364,280.2431526,3.536947967,3.446976337,3.49611962,3.497336616,0.0003353983836,1.633595633,279.6895696,flat,P2,no
4695,4451,4587.9375,4593.5,2370.185918,4238,367035,3.550089047,3.458641707,3.498541927,3.497646803,0.0004253892548,1.61144322,279.8833542,3.559874186,3.44806338,3.496103392,3.499456994,0.0004207341686,1.689388164,279.6882713,flat,P2,no
4719,4471,4581.7625,4581.5,2378.208703,4313,366541,3.535233046,3.429904514,3.500612196,3.501873702,0.0003385052633,1.585894368,280.0489757,3.538999345,3.461046127,3.496962377,3.496218997,0.0003134418972,1.498413967,279.7569901,flat,P2,no
