max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,subcondition,subject,gesture
4676,4438,4578.275,4581.5,1794.657595,3771,366262,3.562255965,3.473342003,3.506319655,3.50505253,0.0003365562969,1.516785459,280.5055724,3.542721177,3.460782172,3.500473192,3.49962391,0.0002687990452,1.491950534,280.0378554,flat,P5,constant
4707,4483,4590.1125,4591.5,1867.44288,4378,367209,3.550532493,3.458828615,3.502552878,3.501578347,0.0003997415455,1.715206375,280.2042302,3.532938076,3.46084724,3.500657846,3.499836925,0.0003031961183,1.627776483,280.0526277,flat,P5,constant
4685,4498,4589.85,4589.5,1858.078481,3982,367188,3.537811484,3.459267241,3.50265341,3.502958906,0.0002673727671,1.415611633,280.2122728,3.552904793,3.463551806,3.50527245,3.504125023,0.0002496119735,1.392853101,280.421796,flat,P5,constant
4722,4507,4592.2375,4595,1658.08212,3762,367379,3.559130242,3.459228409,3.505019219,3.506290956,0.0003554916914,1.644277151,280.4015375,3.554177546,3.448290973,3.503151192,3.503155282,0.0002992268065,1.508465633,280.2520954,flat,P5,constant
4711,4505,4599.9125,4605.5,1624.485918,3681,367993,3.564572426,3.471510601,3.509461045,3.507208059,0.0003183740513,1.524947559,280.7568836,3.536105033,3.464864865,3.502580425,3.5026123,0.0002393222357,1.353737628,280.206434,flat,P5,constant
4688,4505,4598.025,4599,1316.606962,3215,367842,3.568754035,3.459471269,3.508940752,3.510454962,0.000382445911,1.570636662,280.7152602,3.539017975,3.453597044,3.499512892,3.500589304,0.0002366258422,1.393158654,279.9610314,flat,P5,constant
4703,4482,4595.825,4597,1964.399367,4137,367666,3.558733624,3.454290037,3.505184221,3.506143852,0.000334336986,1.434382486,280.4147377,3.558008658,3.460814361,3.503040136,3.502744268,0.0002627898007,1.429046035,280.2432109,flat,P5,constant
4742,4519,4596.475,4595,1743.391772,3761,367718,3.555191257,3.466096116,3.506350383,3.503295148,0.0004164128742,2.057542377,280.5080306,3.542925975,3.450411434,3.49675068,3.496108124,0.0002682089907,1.461596893,279.7400544,flat,P5,constant
4711,4500,4591.6125,4593,2321.860601,4260,367329,3.539912281,3.466798159,3.501650464,3.503785611,0.0003012844713,1.386585601,280.1320371,3.540929204,3.46587473,3.505298524,3.503728279,0.0002254489859,1.453121267,280.4238819,flat,P5,constant
4704,4498,4600.4375,4593,2263.894778,4687,368035,3.54916958,3.45122215,3.498843254,3.497893767,0.0003172623853,1.406786013,279.9074603,3.549002602,3.468419918,3.504373599,3.504957382,0.0002719981928,1.451901675,280.349888,flat,P5,constant
4693,4502,4598.45,4591,2188.149367,4256,367876,3.542999136,3.457061901,3.503391371,3.503567723,0.0002763166226,1.560011953,280.2713097,3.534600598,3.449880927,3.501532259,3.504811549,0.0002671536338,1.424786286,280.1225807,flat,P5,constant
4731,4495,4610.2125,4611,1886.346677,3225,368817,3.573303671,3.461072664,3.502202225,3.500108178,0.0004572112964,1.812506998,280.176178,3.534479055,3.447828905,3.503333651,3.50393694,0.0003412862753,1.844484523,280.2666921,flat,P5,constant
4695,4458,4585.075,4583,2060.627215,4078,366806,3.556868867,3.466242876,3.506047868,3.507084935,0.0004301988712,1.818284028,280.4838294,3.546172406,3.465402026,3.5058209,3.505262698,0.0002753292998,1.387046085,280.465672,flat,P5,constant
4708,4495,4597.45,4599.5,2854.934177,5157,367796,3.536764706,3.446424642,3.499427014,3.50015693,0.0003779732268,1.646219969,279.9541611,3.548540541,3.468201754,3.505628395,3.505379806,0.0002482926036,1.345023226,280.4502716,flat,P5,constant
4704,4481,4599.6125,4594,2052.240348,3839,367969,3.536041062,3.461286805,3.501364393,3.501912463,0.0003157351216,1.458465639,280.1091514,3.537284483,3.465250965,3.507472677,3.509406464,0.0002242128033,1.342109382,280.5978142,flat,P5,constant
4721,4502,4600.75,4605.5,1414.417722,3318,368060,3.551590714,3.453911528,3.504642495,3.504066074,0.0003813785241,1.585972957,280.3713996,3.546750162,3.466332534,3.507681052,3.509211241,0.0003090608457,1.457539077,280.6144841,flat,P5,constant
4680,4483,4580.375,4585.5,1564.971519,4023,366430,3.562625139,3.465630473,3.507312473,3.506813531,0.0004849126698,1.610410979,280.5849979,3.556860187,3.460289601,3.499972505,3.500652301,0.0003324142112,1.600585648,279.9978004,flat,P5,constant
4684,4477,4589.6625,4590.5,2066.707437,4191,367173,3.552998451,3.453536453,3.506377571,3.508048942,0.0005108838697,1.971351717,280.5102057,3.545059718,3.462140992,3.500636232,3.500661475,0.0002207340352,1.280740449,280.0508985,flat,P5,constant
4723,4471,4597.2,4599.5,2053.756962,3749,367776,3.546643418,3.459340659,3.507511322,3.509464542,0.0003746121972,1.555662141,280.6009058,3.535041612,3.46356188,3.500210297,3.499728977,0.0002780344619,1.434390251,280.0168237,flat,P5,constant
4748,4419,4591.1875,4587.5,2588.306171,4468,367295,3.5554826,3.467871923,3.506079029,3.506958797,0.0003441922182,1.539076903,280.4863224,3.53385758,3.466222031,3.500871034,3.50027085,0.0002061205605,1.250247072,280.0696827,flat,P5,constant
4724,4456,4595.0875,4594.5,2810.890981,4527,367607,3.557217165,3.46128245,3.50284216,3.500326893,0.0004334622072,1.833672479,280.2273728,3.553503893,3.468810706,3.502685454,3.50136524,0.0002866695791,1.473462358,280.2148363,flat,P5,constant
4719,4499,4596.025,4597.5,2040.505696,3763,367682,3.547785548,3.4559529,3.506419426,3.50392079,0.0003315383826,1.40723754,280.5135541,3.544130435,3.452147373,3.496470735,3.495146657,0.0003175012538,1.492723165,279.7176588,flat,P5,constant
4691,4436,4595.075,4598,2052.01962,4278,367606,3.558185841,3.439307625,3.503266189,3.503272805,0.000442949868,1.847309348,280.2612951,3.547824214,3.462135922,3.500819312,3.499562688,0.0002259904518,1.388444975,280.0655449,flat,P5,constant
4719,4500,4595.0125,4593,2397.531487,3898,367601,3.544401544,3.463435931,3.505535992,3.505563972,0.0003328850924,1.526010587,280.4428794,3.547413793,3.466578716,3.503448458,3.501529107,0.0003118122849,1.4909426,280.2758766,flat,P5,constant
4745,4471,4586.9625,4587.5,1976.390981,4006,366957,3.554541504,3.455737705,3.505229655,3.503781666,0.000405428876,1.555027108,280.4183724,3.533758522,3.473202614,3.501145577,3.498584186,0.0002137798414,1.441862278,280.0916462,flat,P5,constant
4710,4511,4590.7875,4590,1867.359335,4276,367263,3.558452847,3.458899676,3.502953584,3.501249106,0.000456583773,1.868178763,280.2362867,3.531496063,3.459724951,3.500411339,3.502664272,0.0002298575381,1.333045408,280.0329071,flat,P5,constant
4687,4459,4579.475,4578,1835.69557,3695,366358,3.543744532,3.464537445,3.504103719,3.503211659,0.0003321139163,1.673114981,280.3282975,3.535321821,3.465246396,3.499214723,3.498807882,0.0002245318371,1.47487504,279.9371779,flat,P5,constant
4711,4485,4593.3125,4594.5,1845.38212,4109,367465,3.544502618,3.450065416,3.502735132,3.506084367,0.0003884604361,1.762921375,280.2188106,3.552831417,3.467168999,3.503841456,3.503679206,0.000314916959,1.550442278,280.3073165,flat,P5,constant
4694,4477,4591.2625,4594,2573.08212,4777,367301,3.561593418,3.440088594,3.497180588,3.498628957,0.0003808110267,1.604100974,279.7744471,3.548429319,3.461405405,3.499768132,3.497450574,0.0002880656313,1.306616578,279.9814506,flat,P5,constant
4693,4466,4602.325,4607,2041.943671,4028,368186,3.541621622,3.460469157,3.503000906,3.503626525,0.0003151133717,1.495388159,280.2400725,3.545811518,3.464813206,3.504526934,3.505201364,0.0002794572684,1.606383098,280.3621547,flat,P5,constant
4713,4504,4604.5875,4607.5,1843.789715,3862,368367,3.551468988,3.459558824,3.501878148,3.501184601,0.000422093515,1.576838211,280.1502519,3.542273419,3.464217456,3.505030614,3.50545288,0.0003186702888,1.550111794,280.4024491,flat,P5,constant
4714,4516,4603.6125,4609,2119.607437,4152,368289,3.532497876,3.458161269,3.500033491,3.50289536,0.0003657681772,1.526882188,280.0026793,3.542708107,3.457254731,3.505732804,3.507541012,0.0003082073533,1.458707895,280.4586243,flat,P5,constant
4676,4508,4592.5125,4595,1406.961867,3123,367401,3.543535046,3.460070985,3.504145554,3.506451216,0.0003349389113,1.546992936,280.3316443,3.546519337,3.469205658,3.504623124,3.503943123,0.0002413605112,1.301968993,280.3698499,flat,P5,constant
4694,4467,4584.4,4580.5,2150.774684,4695,366752,3.549467275,3.459388646,3.502036127,3.499624892,0.0003776404497,1.725644853,280.1628902,3.551746583,3.467629046,3.504179157,3.501087359,0.0003287290565,1.693413169,280.3343325,flat,P5,constant
