max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,subcondition,subject,gesture
4689,4502,4581.875,4581,1514.136076,3027,366550,3.540722997,3.472807018,3.503148157,3.503218546,0.0002006012714,1.305692113,280.2518525,3.527935399,3.447656592,3.493535281,3.495245854,0.0003036114118,1.5170484,279.4828225,flat,P5,constant
4679,4482,4582.2,4579.5,1531.756962,3703,366576,3.544001751,3.464339582,3.501226956,3.503933175,0.0002517686217,1.257176501,280.0981565,3.535152838,3.450065703,3.494463433,3.493940297,0.0003055598777,1.744061131,279.5570746,flat,P5,constant
4690,4465,4574.675,4571,1720.956329,3625,365974,3.542023261,3.467271549,3.497585045,3.496151672,0.000282913239,1.499156324,279.8068036,3.524205915,3.464045188,3.495149678,3.494756969,0.0001656325335,1.18405442,279.6119743,flat,P5,constant
4666,4496,4576.4625,4571,1305.087184,3241,366117,3.546637744,3.453069395,3.50244935,3.502804056,0.0002411531006,1.239775818,280.195948,3.527555652,3.454726588,3.494455954,3.494145939,0.0002576750362,1.464633386,279.5564763,flat,P5,constant
4689,4473,4578.6,4580.5,2201.331646,4744,366288,3.537956683,3.463303745,3.498529145,3.497901296,0.0002410464958,1.281483112,279.8823316,3.538097288,3.466284707,3.500777605,3.501521078,0.0002866095845,1.373588875,280.0622084,flat,P5,constant
4666,4481,4578.2375,4580,1619.018829,3594,366259,3.54026772,3.452872034,3.497504327,3.496792638,0.0003202006695,1.547531006,279.8003461,3.533841132,3.452572173,3.496016918,3.495262501,0.000275000677,1.483118456,279.6813535,flat,P5,constant
4673,4476,4585.8375,4586.5,2263.074525,4548,366867,3.529361153,3.462268219,3.495815231,3.494792656,0.0002718489907,1.470614025,279.6652184,3.537229437,3.464726631,3.494917952,3.491845391,0.000217948213,1.284755759,279.5934362,flat,P5,constant
4680,4469,4581,4578,1969.822785,4273,366480,3.546058459,3.458025228,3.495305232,3.493841203,0.0003016419195,1.556396384,279.6244185,3.537605696,3.461555312,3.495054783,3.494732939,0.0002777165786,1.507250987,279.6043827,flat,P5,constant
4685,4475,4577.3375,4580,1681.669462,3347,366187,3.531222897,3.467291758,3.503250787,3.503481299,0.000211986481,1.414152143,280.2600629,3.537618229,3.464058035,3.497369309,3.497930886,0.0002205790468,1.375838798,279.7895447,flat,P5,constant
4663,4495,4582.2875,4579.5,1752.485918,3588,366583,3.56006952,3.460497599,3.504370187,3.50624054,0.0002807375123,1.410259658,280.3496149,3.520632133,3.46177437,3.495687123,3.497459924,0.0001990657094,1.288134218,279.6549699,flat,P5,constant
4648,4484,4578.25,4580,1182.037975,3193,366260,3.544548016,3.459329094,3.507402344,3.507529901,0.0002258098078,1.313645416,280.5921875,3.542647376,3.459145674,3.491857348,3.492234894,0.0003127266628,1.596808968,279.3485878,flat,P5,constant
4695,4470,4571.6125,4570.5,1621.126424,3193,365729,3.546532438,3.466973886,3.504236339,3.503356353,0.0002504696181,1.388918573,280.3389071,3.535540839,3.443122837,3.492701013,3.493550278,0.000261773569,1.267475849,279.4160811,flat,P5,constant
4685,4501,4588.1,4586,1883.027848,4383,367048,3.536810474,3.459930314,3.501285436,3.500438308,0.000217258625,1.200667885,280.1028349,3.537709194,3.451874589,3.49381933,3.494967976,0.0003137393992,1.513518556,279.5055464,flat,P5,constant
