max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,subcondition,subject,gesture
4709,4477,4576.9375,4579,1961.603639,3861,366155,3.560866652,3.451817784,3.504638424,3.503510828,0.0004688335858,1.672149548,280.3710739,3.542647712,3.455649534,3.499433644,3.499833714,0.0003410996198,1.744598591,279.9546915,flat,P3,constant
4684,4475,4587.3125,4589.5,2299.002373,4202,366985,3.548775153,3.452620087,3.506173378,3.51170855,0.0004705156674,1.539043104,280.4938703,3.54519337,3.470484968,3.503485319,3.503479713,0.0002896264381,1.565970576,280.2788255,flat,P3,constant
4710,4486,4588.7625,4588,1806.993513,3954,367101,3.552972143,3.46509083,3.508902545,3.51032595,0.0003456696979,1.612225927,280.7122036,3.530230535,3.473570191,3.499248878,3.497097715,0.0001886476171,1.246508172,279.9399102,flat,P3,constant
4704,4477,4589.7125,4585.5,2224.6125,4619,367177,3.546373626,3.442109777,3.505270256,3.507163886,0.0004859994573,1.787685455,280.4216205,3.545950666,3.457582418,3.504353588,3.504850056,0.0003145244728,1.499398307,280.348287,flat,P3,constant
4698,4510,4593.45,4593,1724.149367,3744,367476,3.549412277,3.45918144,3.503841752,3.50167073,0.000478238658,1.76072516,280.3073401,3.528656782,3.451193059,3.49212963,3.493541031,0.0003049381915,1.523230959,279.3703704,flat,P3,constant
4689,4477,4594.4875,4595,2205.392247,4383,367559,3.566810345,3.44228275,3.502590534,3.504454062,0.0005750180446,1.858257297,280.2072427,3.530006453,3.44774833,3.492532399,3.491567495,0.0003446393246,1.658500292,279.4025919,flat,P3,constant
4672,4493,4595.575,4601,1620.475316,3752,367646,3.554350184,3.437110299,3.500925659,3.501295897,0.0005329097639,1.850954767,280.0740527,3.535214348,3.455505279,3.495413403,3.494608387,0.0002799174213,1.355067005,279.6330723,flat,P3,constant
4712,4492,4594.2625,4598.5,2166.753006,4261,367541,3.551991389,3.448620996,3.503985778,3.504165533,0.000336705732,1.667465545,280.3188623,3.544140197,3.441810805,3.494572385,3.49489922,0.000387034746,1.932168259,279.5657908,flat,P3,constant
4694,4423,4571.35,4574,2859.318987,4476,365708,3.54980511,3.455359092,3.499644021,3.498287457,0.0004086280041,1.554727634,279.9715217,3.550385888,3.454196847,3.497935893,3.496615531,0.000387238451,1.796340743,279.8348715,flat,P3,constant
4680,4472,4579.8,4587.5,2183.377215,3727,366384,3.535908006,3.463812215,3.503202501,3.501751006,0.000321070086,1.654868688,280.2562001,3.538799736,3.458831197,3.502128359,3.502809291,0.0003216900687,1.676696225,280.1702688,flat,P3,constant
4719,4482,4591.55,4588,2345.794937,4390,367324,3.537303806,3.447310888,3.49979145,3.498254223,0.0003094850427,1.410288491,279.983316,3.538360656,3.459525394,3.502900668,3.503508818,0.0002935586274,1.475069503,280.2320534,flat,P3,constant
4671,4472,4583.0125,4581,2118.923892,3885,366641,3.555337263,3.457748001,3.505279936,3.50471109,0.000430188336,1.657141841,280.4223949,3.547818422,3.471793742,3.508751961,3.508530037,0.0002752259457,1.368819934,280.7001569,flat,P3,constant
4721,4449,4574.4875,4574.5,2323.290981,4452,365959,3.553289474,3.452677596,3.507751457,3.507812344,0.000454873152,1.763103897,280.6201166,3.548903509,3.452801395,3.494382402,3.495893093,0.0003446136358,1.575776532,279.5505922,flat,P3,constant
4704,4444,4581.35,4583,2135.217722,4072,366508,3.543766578,3.447357019,3.500832037,3.500877786,0.00046083765,1.811706309,280.066563,3.550077382,3.461355272,3.494107334,3.491801718,0.0003167481723,1.60658767,279.5285867,flat,P3,constant
4673,4489,4581.0125,4579,1799.506171,3942,366481,3.537953795,3.458415624,3.505259403,3.506995528,0.0003880506798,1.668536818,280.4207523,3.533971931,3.456757355,3.495498685,3.493629605,0.0002854556289,1.384660769,279.6398948,flat,P3,constant
4703,4464,4585.925,4586,2199.715823,4352,366874,3.567114834,3.466738895,3.507168265,3.506284509,0.0004683946171,1.677967682,280.5734612,3.527276679,3.44169224,3.49376954,3.493729489,0.0002336257414,1.317945183,279.5015632,flat,P3,constant
4663,4487,4574.9875,4570,1788.265665,3881,365999,3.55402094,3.459860384,3.50304217,3.502539109,0.0004511392182,1.572909167,280.2433736,3.55198074,3.462995211,3.505045494,3.505652526,0.0003114528771,1.545216036,280.4036395,flat,P3,constant
4670,4467,4572.125,4566,1665.655063,3791,365770,3.553270619,3.459400782,3.502148948,3.502313968,0.0004050283477,1.673999385,280.1719158,3.54659894,3.460644595,3.502913299,3.503266433,0.0002744199935,1.527561087,280.2330639,flat,P3,constant
4718,4467,4581.3375,4577,2435.871994,4326,366507,3.5395511,3.436950791,3.502926357,3.504797993,0.0004589361781,1.708520101,280.2341086,3.54862183,3.457037198,3.500285341,3.502482791,0.0003500578677,1.764474628,280.0228273,flat,P3,constant
4693,4439,4579.3375,4580.5,2415.492247,4595,366347,3.545212175,3.454425072,3.499321719,3.502014191,0.0004047412227,1.618484343,279.9457375,3.537545986,3.463764914,3.505422327,3.505773138,0.0002338899143,1.464527217,280.4337861,flat,P3,constant
4694,4450,4569.025,4566,2313.670253,3867,365522,3.548167654,3.443240901,3.501835332,3.505130051,0.0005250776595,1.934684261,280.1468266,3.535848224,3.457700651,3.494740978,3.494426485,0.000323338356,1.579579052,279.5792783,flat,P3,constant
4708,4464,4573.35,4571,2412.027848,4549,365868,3.554410818,3.459704129,3.500120203,3.499286547,0.000466807924,1.734616858,280.0096163,3.539252132,3.457081081,3.491882453,3.492500376,0.0003177361857,1.406912414,279.3505963,flat,P3,constant
4685,4461,4573.3375,4573.5,2417.1125,4118,365867,3.547829938,3.458867758,3.504830905,3.505597722,0.0003710472507,1.572111651,280.3864724,3.545997346,3.451738285,3.498659311,3.498666285,0.0003608665791,1.627414691,279.8927449,flat,P3,constant
4674,4491,4573.5125,4572.5,1582.987184,3469,365881,3.556546324,3.456828194,3.504255937,3.502515408,0.0003814558641,1.644097287,280.340475,3.537368881,3.458593054,3.49622298,3.497489628,0.0002557230496,1.511066589,279.6978384,flat,P3,constant
4721,4482,4596.7375,4595.5,2492.094778,4257,367739,3.556585471,3.468532986,3.506148521,3.504323298,0.0004020429799,1.640092324,280.4918817,3.53892997,3.452850407,3.497603966,3.498588474,0.0003531386066,1.697970949,279.8083173,flat,P3,constant
4694,4480,4602.275,4601.5,2260.379114,4201,368182,3.554979477,3.464489259,3.505486683,3.503056264,0.0003537348573,1.419459443,280.4389346,3.54577082,3.455458235,3.495865023,3.49383728,0.0003033689883,1.420745369,279.6692019,flat,P3,constant
4688,4471,4602.9375,4606.5,2374.261867,4309,368235,3.552479073,3.461571863,3.509551642,3.507316741,0.0003426003028,1.671200799,280.7641314,3.526813187,3.434073107,3.494174065,3.495491379,0.0002783025801,1.287128117,279.5339252,flat,P3,constant
4736,4480,4602.325,4605,2308.956329,4040,368186,3.57698221,3.450571178,3.506527717,3.507123847,0.0005125475962,1.85707766,280.5222174,3.540652174,3.441941832,3.49471385,3.492827089,0.0003277160901,1.511970912,279.577108,flat,P3,constant
4689,4499,4592.15,4589,1919.318987,3908,367372,3.563525038,3.42466638,3.508121079,3.513929632,0.0005516782187,1.805312546,280.6496863,3.545157068,3.449187432,3.505234041,3.508594768,0.0003389524367,1.516919965,280.4187233,flat,P3,constant
4732,4466,4589.6875,4588.5,2162.496044,4416,367175,3.548477651,3.470057244,3.507343303,3.506985299,0.0003255492999,1.384922064,280.5874642,3.539333188,3.460927437,3.499225731,3.498413589,0.0002803088885,1.357947439,279.9380585,flat,P3,constant
4719,4529,4608.9125,4607,1827.574525,3832,368713,3.556475584,3.457561396,3.508552491,3.510127801,0.0003859124423,1.530840923,280.6841993,3.548592788,3.45329087,3.498047598,3.49707707,0.0003404339737,1.664003065,279.8438078,flat,P3,constant
4701,4445,4595.875,4593,2162.844937,3938,367670,3.563953488,3.475896984,3.507593933,3.507479279,0.0003419715614,1.569184977,280.6075146,3.546567556,3.456554713,3.496959554,3.49711164,0.0003374515083,1.606159837,279.7567643,flat,P3,constant
4685,4467,4581.725,4584,2355.493038,4219,366538,3.547951274,3.442948576,3.49667885,3.497254968,0.000408586373,1.641983185,279.734308,3.562111801,3.454245491,3.506705543,3.506709617,0.0003792099138,1.60267093,280.5364434,flat,P3,freeplay
4736,4489,4580.3875,4574.5,2039.885918,4333,366431,3.539588801,3.450879451,3.499136394,3.499888761,0.0004184939086,1.696935635,279.9309115,3.544993383,3.447982552,3.503304222,3.504711217,0.0004917808944,1.863688254,280.2643378,flat,P3,freeplay
4688,4486,4588.0625,4586.5,1324.844146,2731,367045,3.540873702,3.448943662,3.503764766,3.503473566,0.0003566095347,1.475839165,280.3011813,3.549286498,3.447790723,3.501170212,3.501913596,0.0004013868805,1.526515072,280.093617,flat,P3,freeplay
4738,4466,4586.85,4591.5,2705.36962,4819,366948,3.552928416,3.461453744,3.49772004,3.495662027,0.0004207886037,1.827458324,279.8176032,3.558542546,3.453171562,3.505745525,3.506700485,0.0003611671844,1.597143571,280.459642,flat,P3,freeplay
4670,4466,4590.5875,4591,1685.334019,3658,367247,3.563839091,3.440580986,3.502886269,3.508485056,0.0005092578782,1.892965657,280.2309015,3.543052191,3.471108236,3.505574355,3.504683132,0.0002406483228,1.343315867,280.4459484,flat,P3,freeplay
4704,4443,4599.9875,4602.5,2375.253006,4174,367999,3.55961913,3.449956859,3.503519703,3.500866525,0.0005549849108,2.055177737,280.2815762,3.531256903,3.448463718,3.496544182,3.496248511,0.000292923429,1.560575618,279.7235345,flat,P3,freeplay
4687,4493,4591.375,4595.5,2009.68038,3838,367310,3.54438386,3.450850453,3.500959721,3.501262136,0.0004553856011,1.736480585,280.0767777,3.537622683,3.44975464,3.500078369,3.500878226,0.0004128076707,1.620366331,280.0062695,flat,P3,freeplay
4729,4442,4588.7125,4593.5,2835.144146,5150,367097,3.55167206,3.450151712,3.502641584,3.504080095,0.0004454379904,1.758920066,280.2113267,3.538511327,3.462255965,3.500170523,3.498260461,0.0003328747376,1.690177362,280.0136418,flat,P3,freeplay
4676,4464,4594.8625,4601,2214.828956,3961,367589,3.54058127,3.454798629,3.500342319,3.502712978,0.0004414135327,1.71949617,280.0273855,3.527439024,3.444033906,3.496427448,3.495973427,0.0002739441802,1.414589329,279.7141958,flat,P3,freeplay
4700,4507,4590.5,4586.5,2198.202532,4033,367240,3.546433958,3.427557133,3.502210821,3.505326181,0.0004748435316,1.630613492,280.1768657,3.544517544,3.459834998,3.497273873,3.497176687,0.0003455617806,1.688722655,279.7819098,flat,P3,freeplay
4674,4503,4590.2375,4593,1767.904905,3833,367219,3.544759825,3.460797197,3.501648683,3.502311336,0.0003911716504,1.576123374,280.1318946,3.550032989,3.456746643,3.498409255,3.49908164,0.0003107778606,1.348411402,279.8727404,flat,P3,freeplay
4678,4484,4589.4625,4587.5,1758.403639,3533,367157,3.549054114,3.439221688,3.498675985,3.495309628,0.0004098447502,1.653411076,279.8940788,3.546491606,3.449462366,3.499146001,3.498910663,0.0004021852294,1.867646239,279.9316801,flat,P3,freeplay
4713,4468,4593.7,4588,2726.136709,5044,367496,3.549756745,3.452582369,3.501498733,3.502088917,0.000471766674,1.705989016,280.1198987,3.547211243,3.459126298,3.498631525,3.496919757,0.000352483597,1.419751179,279.890522,flat,P3,freeplay
4688,4488,4589.3875,4588,1797.835285,3926,367151,3.551528384,3.459554001,3.506292582,3.506848235,0.0004498178895,1.661372661,280.5034066,3.53699284,3.463166991,3.496522273,3.493059488,0.0003270136788,1.556810193,279.7217818,flat,P3,freeplay
4701,4491,4590.0125,4591,1893.202373,3826,367201,3.555627988,3.446332545,3.503297319,3.503703453,0.0005028283394,1.847975036,280.2637855,3.550879537,3.453000645,3.496770679,3.498332732,0.0003933339966,1.696180702,279.7416543,flat,P3,freeplay
4726,4496,4597.85,4585.5,2398.913924,4005,367828,3.551186151,3.466666667,3.502613568,3.503374292,0.0003519824964,1.666342522,280.2090855,3.553551792,3.455519126,3.494762901,3.493839164,0.0003400080782,1.682731709,279.5810321,flat,P3,freeplay
4711,4467,4598.0375,4597.5,2079.732753,3821,367843,3.552903226,3.415073849,3.494978432,3.494052062,0.0005518352186,1.978861401,279.5982745,3.534134822,3.450884956,3.495334962,3.494018232,0.0003662294363,1.770190762,279.6267969,flat,P3,freeplay
4683,4493,4597.075,4592.5,1459.057595,3260,367766,3.541222536,3.439248252,3.496934995,3.502266417,0.0004822724341,1.88305221,279.7547996,3.536867365,3.461186219,3.501891254,3.501795513,0.0002540874673,1.333285697,280.1513003,flat,P3,freeplay
4705,4476,4583,4583,2772.177215,4714,366640,3.550331267,3.450532725,3.502874626,3.5021273,0.0004657302632,1.740837274,280.2299701,3.55387931,3.458424989,3.498248716,3.496224318,0.0003766278814,1.678413889,279.8598973,flat,P3,freeplay
4730,4495,4595.35,4593.5,2130.989873,3955,367628,3.544525872,3.463003503,3.501470439,3.499618184,0.000356217915,1.463097,280.1176351,3.544298246,3.45523851,3.498276288,3.500163817,0.0003149286787,1.468690507,279.8621031,flat,P3,freeplay
4743,4494,4596.2375,4594,2764.056804,5385,367699,3.555627846,3.440573319,3.498972692,3.501392413,0.0005214807601,1.929421484,279.9178154,3.544240035,3.461724062,3.500504162,3.49978022,0.0003236706363,1.603999934,280.0403329,flat,P3,freeplay
4687,4500,4594.3875,4592,1791.075791,3609,367551,3.546787408,3.453864787,3.500211053,3.502026139,0.0004155394552,1.775760679,280.0168842,3.546182133,3.453416149,3.498776583,3.49809864,0.0003173221402,1.433446239,279.9021266,flat,P3,freeplay
4682,4500,4598.1875,4599,1803.749209,4103,367855,3.550307557,3.466433414,3.503628768,3.502233276,0.0004688099542,1.62205505,280.2903014,3.5297369,3.449989245,3.494276442,3.494982849,0.0002599537542,1.438718178,279.5421154,flat,P3,freeplay
4722,4498,4599.875,4594.5,2457.072785,4457,367990,3.555458515,3.451809856,3.501795387,3.502727484,0.000510533808,1.629469479,280.143631,3.534580252,3.460230987,3.500092968,3.497667737,0.0003534494166,1.548832709,280.0074375,flat,P3,freeplay
4701,4497,4596.675,4600.5,1747.285443,3525,367734,3.553836235,3.464035088,3.504068338,3.505748813,0.000386618149,1.517056928,280.325467,3.551859956,3.456455142,3.499674084,3.496830958,0.0003390475778,1.717512258,279.9739267,flat,P3,freeplay
4693,4446,4584.75,4585.5,2335.481013,4819,366780,3.542800265,3.455240666,3.496566206,3.496453367,0.0003754800589,1.579789714,279.7252965,3.579793088,3.466280069,3.504967394,3.503564869,0.0003528833466,1.479273616,280.3973915,flat,P3,freeplay
4685,4461,4589.3625,4589,2253.094778,4300,367149,3.560026531,3.449368444,3.503769048,3.504177293,0.0005320136335,1.841158262,280.3015239,3.549424289,3.460178922,3.504968421,3.504935136,0.0003330085341,1.420851051,280.3974737,flat,P3,freeplay
4746,4485,4593.625,4589.5,2365.503165,4189,367490,3.544366047,3.454387866,3.500869233,3.500970858,0.0003419719756,1.599468201,280.0695386,3.533980583,3.453350571,3.49988331,3.501030783,0.0002739875105,1.260453241,279.9906648,flat,P3,freeplay
4689,4470,4580.15,4584,3013.394937,4975,366412,3.54766147,3.452629292,3.500120559,3.498749418,0.0004951904234,1.651372,280.0096448,3.539956803,3.457758621,3.495566922,3.49473407,0.0003575228444,1.715535801,279.6453537,flat,P3,freeplay
4698,4445,4583.9875,4589.5,2525.151741,3736,366719,3.548012506,3.445978523,3.503610093,3.505467359,0.0003928936979,1.617559496,280.2888074,3.55190772,3.446933449,3.497749152,3.498298757,0.0003471345771,1.416182071,279.8199321,flat,P3,freeplay
4687,4426,4584.0125,4584.5,2286.544146,4675,366721,3.535006605,3.468496158,3.501031366,3.501309615,0.0003254285828,1.450714706,280.0825092,3.54930192,3.461236934,3.499256538,3.501675945,0.0003395158676,1.510037578,279.940523,flat,P3,freeplay
4669,4489,4580.4,4579,1537.205063,3582,366432,3.555798687,3.4517822,3.500763579,3.499837434,0.0004275565365,1.722278624,280.0610863,3.541143352,3.446906538,3.500012695,3.498800067,0.0003840573282,1.644203706,280.0010156,flat,P3,freeplay
4727,4487,4595.5125,4595,2472.202373,4676,367641,3.553590919,3.436343852,3.500190575,3.49804776,0.0004511240879,1.587313343,280.015246,3.542838457,3.463656388,3.495988099,3.495187464,0.0002521188884,1.407966338,279.6790479,flat,P3,no
4709,4438,4589.4875,4585,2044.328956,3532,367159,3.534746503,3.46146913,3.500271145,3.502380719,0.0003371205529,1.4676273,280.0216916,3.540030375,3.453829322,3.499613123,3.501044767,0.0003315794962,1.561631015,279.9690498,flat,P3,no
