max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,subcondition,subject,gesture
7675,97,1158.675,517,2933376.222,90255,92694,4.172901921,2.539181287,3.496836697,3.575676346,0.124384688,26.32537223,279.7469358,5.428449015,1.475227503,3.966309527,4.046252517,0.541156222,64.54083697,317.3047622,flat,P9,constant
7774,277,816.025,572,756220.0247,49727,65282,4.344537815,2.606217617,3.507113777,3.506140831,0.1265612706,27.26598619,280.5691022,5.32807309,2.09561753,3.934594276,3.969566353,0.3728918107,52.62142038,314.7675421,flat,P9,constant
7648,333,977.3875,611.5,1503463,61560,78191,4.585542169,2.757281553,3.582845959,3.592250475,0.1217842393,26.64256937,286.6276767,5.5,2.084002922,3.901794549,3.975624787,0.4152142796,54.30203622,312.1435639,flat,P9,constant
7936,311,1068.1625,628,1949785.024,76514,85453,4.17826087,2.748815166,3.605090223,3.658277889,0.09168574891,24.4850005,288.4072179,5.334423549,1.800502934,3.882661462,3.973057377,0.4523540349,56.06676162,310.612917,flat,P9,constant
5730,95,1038.1125,891,860281.9492,56376,83049,4.917085427,2.39001692,3.729813345,3.71366806,0.212345409,34.62939713,298.3850676,5.530456853,1.90798722,3.644312924,3.91900914,0.8129819506,64.56218294,291.5450339,flat,P9,constant
5861,315,1288.4625,1315,783111.2138,41815,103077,4.07079646,2.566790353,3.494481626,3.524865112,0.07545588227,21.99966417,279.5585301,5.180327869,1.988939165,3.347072962,2.951607256,0.9615424864,50.27066576,267.7658369,flat,P9,constant
7499,1113,1603.6,1410.5,552078.0911,45699,128288,3.990963855,3.21975089,3.582900415,3.606457499,0.02691014958,15.02511783,286.6320332,3.754098361,1.874305906,2.610897642,2.53784356,0.1531194739,33.3869522,208.8718113,flat,P9,constant
7688,1211,1887.4875,1505,1284211.342,60547,150999,4.033548387,3.230952381,3.629498431,3.623701193,0.01876566376,12.38111139,290.3598745,4.288067676,1.897037397,2.77886066,2.654409953,0.2046061281,36.18021021,222.3088528,flat,P9,constant
2809,699,1993.45,1910.5,145862.4785,34315,159476,4.535048232,3.444403399,3.938959212,3.956944444,0.03538806928,14.99432553,315.116737,4.629581994,2.280723387,3.076943988,2.998560248,0.1371437393,29.33961757,246.155519,flat,P9,constant
2661,1372,1925.875,1800.5,115233.0222,34576,154070,4.270722744,3.43725643,3.860729465,3.873987583,0.02663561122,13.62906309,308.8583572,3.921591805,2.136539287,2.987523225,2.918239437,0.1040943294,26.07703113,239.001858,flat,P9,constant
2721,1393,1866.775,1747,132689.0373,35418,149342,4.209167951,3.325800377,3.822344247,3.831691878,0.02795553464,12.66002604,305.7875397,3.915374948,2.283898305,2.929464877,2.899963445,0.09993579234,25.96146182,234.3571901,flat,P9,constant
8049,1383,1993.7875,1755.5,639210.8783,48013,159503,4.167068273,3.290611609,3.798292179,3.814741446,0.0280208503,13.07618621,303.8633743,3.976058932,2.219035202,2.949106662,2.871480345,0.1228499728,28.67216414,235.928533,flat,P9,constant
7921,688,1906.225,1807,653741.088,49668,152498,3.968273589,2.783430233,3.50021897,3.492710287,0.03296393627,13.25997163,280.0175176,4.559593023,2.153379549,3.09346896,3.133733107,0.1941280771,32.42094812,247.4775168,flat,P9,constant
2778,1517,1978.725,1854,135580.7082,37820,158298,3.880878951,3.128802281,3.446809248,3.44134601,0.01887317174,10.71241789,275.7447398,4.020084975,2.297794118,3.15353955,3.114648345,0.09047191396,24.45464241,252.283164,flat,P9,constant
7983,1528,2147.2,1905,835190.0101,56772,171776,3.827753126,3.039386401,3.45447537,3.446163472,0.01570646251,10.85908097,276.3580296,4.400373433,2.346530772,3.221366083,3.17129561,0.1096626778,26.14816227,257.7092866,flat,P9,constant
8161,1584,2335.9375,2003.5,1161564.895,61155,186875,3.924151697,3.137411348,3.457460332,3.464886262,0.01837145505,11.3941998,276.5968266,4.35186225,2.409055728,3.278835455,3.237119506,0.09685786751,26.34601349,262.3068364,flat,P9,constant
2439,1264,1713.725,1574.5,121545.1639,37182,137098,4.058772312,3.198666031,3.563705827,3.552616487,0.02501915874,12.99061722,285.0964662,3.852297123,2.028013582,2.788474498,2.741825013,0.1204752958,29.68120733,223.0779598,flat,P9,constant
2637,1321,1826.0875,1670.5,144818.4859,39018,146087,4.054291417,3.15304549,3.554703804,3.584244477,0.02536946933,13.33516807,284.3763043,3.856707317,2.052955665,2.855608453,2.79590125,0.1324812187,29.60879934,228.4486762,flat,P9,constant
2664,1403,1850.85,1717.5,130258.3063,35826,148068,4.142622951,3.140993477,3.561013636,3.544851061,0.02484144405,13.37559053,284.8810909,3.881594845,2.120416667,2.866469022,2.813003861,0.1109851198,28.21872264,229.3175218,flat,P9,constant
2763,804,1851.275,1711.5,168230.3032,37656,148102,3.972341254,3.067484663,3.555152158,3.576691113,0.02783701196,13.17246152,284.4121726,4.814676617,2.31445401,2.976181598,2.86003214,0.1973914092,28.55457641,238.0945278,flat,P9,constant
1592,268,733.275,568,140768.0753,37670,58662,4.456414474,2.474474474,3.452204233,3.447471704,0.12054075,30.90580247,276.1763387,5.369354839,2.048260382,3.850544311,3.942196563,0.3887867833,52.46737296,308.0435449,flat,P9,constant
1733,423,913.2125,740,156055.4606,39108,73057,4.215764863,2.578643579,3.420064876,3.41737013,0.07942255752,22.59703171,273.60519,5.090970808,2.210235131,3.928612271,3.97532349,0.2752591732,44.11761705,314.2889817,flat,P9,constant
1831,516,1019.85,865,155286.9646,41341,81588,4.100336323,2.736716891,3.438805529,3.411334277,0.06916753717,21.9056521,275.1044423,5.03978935,2.316733068,3.959985443,4.055037214,0.2855104167,45.11060604,316.7988354,flat,P9,constant
1819,527,1073.4625,941.5,160024.1758,41166,85877,4.222925902,2.752131148,3.448113845,3.469638332,0.08046441645,22.12730637,275.8491076,5.216393443,2.442930153,3.919537078,4.002020202,0.2431833165,41.53123494,313.5629663,flat,P9,constant
7174,1328,2030.6875,1927.5,496772.1922,45546,162455,4.101337793,3.320645428,3.722806664,3.730627753,0.02772932999,13.07086421,297.8245331,3.724470135,2.027000491,2.770030674,2.711714395,0.1196221126,27.45252648,221.6024539,flat,P9,constant
8119,1670,2325.25,2025,1009845.861,58436,186020,4.101946903,3.301858172,3.740229792,3.745832724,0.0225440997,11.38221135,299.2183833,4.073765432,2.126474926,2.911452934,2.853100617,0.1220117053,27.58439927,232.9162347,flat,P9,constant
3078,1691,2210.5125,2088,149002.0252,37480,176841,4.09110095,3.337012219,3.749756367,3.75561639,0.02016479622,11.60153615,299.9805094,3.785443518,2.269825269,2.915988625,2.878992198,0.07111466874,22.55562337,233.27909,flat,P9,constant
8254,1681,2359.375,2080.5,963822.7943,60153,188750,4.076147427,3.344997536,3.767716443,3.766390515,0.01594357941,10.21089683,301.4173154,4.081536761,2.111238972,2.946692569,2.898301436,0.116338674,26.95875211,235.7354055,flat,P9,constant
2021,167,1316.3625,1219,159061.6011,36070,105309,4.775238095,2.379310345,3.546117868,3.549456651,0.0812568445,19.68240818,283.6894295,4.221556886,1.699255583,2.429165875,2.241548723,0.2649984704,43.19928037,194.33327,flat,P9,freeplay
2061,979,1364.3875,1214,99707.63275,32483,109151,4.097107438,3.081342435,3.538110751,3.552527003,0.02458919741,13.7939572,283.0488601,3.694725626,1.577087794,2.371167367,2.227379974,0.2065370248,37.19698504,189.6933894,flat,P9,freeplay
2130,686,1328.6875,1218.5,116727.9138,33926,106295,4.454545455,2.096446701,3.504334585,3.540240376,0.09205549657,19.5325077,280.3467668,5.198167239,1.692503177,2.345418642,2.181806985,0.2930349285,40.50992594,187.6334914,flat,P9,freeplay
2049,108,1363.4625,1217.5,126505.3403,35640,109077,4.231481481,3.07053637,3.549774506,3.547407231,0.03285494757,13.41885656,283.9819605,3.673987311,1.621607783,2.363032553,2.181384658,0.2027616792,36.73412504,189.0426042,flat,P9,freeplay
7235,106,627.25,368.5,737720.9494,47558,50180,4.613636364,2.328267477,3.351938243,3.373288496,0.2391226805,43.86218559,268.1550595,5.318181818,1.419572553,3.449125706,3.423775553,0.6422722066,67.9904782,275.9300565,flat,P9,freeplay
1330,98,536.6625,385,132407.315,37202,42933,4.463536464,2.167315175,3.338276431,3.373924719,0.2112450322,42.14951877,267.0621145,5.438191882,1.288058341,3.499535572,3.542176871,0.6516124787,69.38522398,279.9628457,flat,P9,freeplay
1339,154,548.85,369,127750.4835,37464,43908,4.797802198,1.872881356,3.331269484,3.328824088,0.1943415128,32.73507759,266.5015587,5.136363636,1.784155214,3.646418611,3.668089986,0.6481562761,72.46304625,291.7134889,flat,P9,freeplay
1254,54,458.325,258,135631.1842,38309,36666,4.530132789,2.11003861,3.435914164,3.342513203,0.2403277906,47.63396616,274.8731331,5.315429688,1.629991127,3.579837364,3.612589029,0.6638270258,71.99675656,286.3869891,flat,P9,freeplay
7001,82,600.15,328,801585.243,47172,48012,5.048543689,1.535532995,3.477484607,3.549075069,0.3858134097,50.76651145,278.1987685,5.707915273,1.691489362,3.961067559,4.038496377,0.7327360303,72.70951373,316.8854048,flat,P9,freeplay
1203,80,440.4375,246.5,123903.8441,37152,35235,4.948275862,1.955156951,3.539252676,3.581778053,0.2728118968,42.59179092,283.1402141,5.408121827,1.367010309,3.953490755,4.110418656,0.7441098044,72.33448556,316.2792604,flat,P9,freeplay
