max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,subcondition,subject,gesture
4655,4477,4568.3625,4570,1846.360601,3895,365469,3.542402827,3.460669274,3.501461234,3.502857307,0.0002820020337,1.235283516,280.1168987,3.539805825,3.444079667,3.489816194,3.492040676,0.0002976840174,1.45088395,279.1852955,flat,P3,constant
4651,4481,4575.775,4579,1566.227215,2979,366062,3.534828037,3.459304883,3.500678074,3.500704075,0.0002388032591,1.355603982,280.0542459,3.528590135,3.454947974,3.492363936,3.491097332,0.0002620368473,1.47800013,279.3891149,flat,P3,constant
4662,4458,4571.8625,4567,1669.689715,4100,365749,3.546432492,3.452788757,3.497946599,3.498077093,0.0003724133829,1.636789829,279.8357279,3.566315327,3.451035987,3.492847295,3.49319715,0.0003628153554,1.592702277,279.4277836,flat,P3,constant
4665,4474,4572.575,4571.5,1589.057595,3561,365806,3.534710018,3.464527396,3.500774653,3.501639847,0.0002824581117,1.596525539,280.0619723,3.526087898,3.456836109,3.493497933,3.494618267,0.0002377486001,1.343550446,279.4798346,flat,P3,constant
4697,4443,4597.175,4598,2057.639873,4328,367774,3.542564772,3.456889081,3.499215277,3.498594127,0.0002923434443,1.390371874,279.9372221,3.525236941,3.447243755,3.481376213,3.479908001,0.0002264160463,1.312632898,278.510097,flat,P3,constant
4689,4496,4600.3375,4600.5,1585.568196,3756,368027,3.541921397,3.456960913,3.497136365,3.495408048,0.000333918159,1.442317271,279.7709092,3.528645833,3.444615723,3.481652814,3.480823647,0.0002630352485,1.286241988,278.5322251,flat,P3,constant
4698,4532,4592.3375,4592,1601.213766,3634,367387,3.526383251,3.452842518,3.49021969,3.491842615,0.0002380238477,1.353492375,279.2175752,3.526224908,3.448622089,3.479522021,3.479138708,0.0002522732939,1.371759046,278.3617617,flat,P3,constant
4688,4472,4596.7875,4599.5,1649.688449,3543,367743,3.540464916,3.453246753,3.498117578,3.497495447,0.0002910202908,1.429401269,279.8494062,3.511022044,3.438608011,3.478810188,3.480557341,0.0002570989874,1.49214991,278.304815,flat,P3,constant
4673,4465,4581.525,4579,1838.83481,4160,366522,3.532643827,3.45448592,3.499263764,3.498574929,0.0002790067183,1.545908217,279.9411011,3.527018158,3.456621005,3.485619007,3.486119837,0.0002406633887,1.497463278,278.8495205,flat,P3,constant
4708,4471,4593.8,4597.5,1975.301266,4175,367504,3.546186535,3.464882943,3.504148335,3.500929876,0.0003350861337,1.783428646,280.3318668,3.520323427,3.446650666,3.482358942,3.483402027,0.0002114624939,1.458562897,278.5887153,flat,P3,constant
4672,4455,4584.8875,4585.5,1561.113766,3251,366791,3.543958424,3.4584602,3.502115493,3.503235621,0.0003190204862,1.542999198,280.1692394,3.513396716,3.450682853,3.485133332,3.485440838,0.0002021200495,1.232785077,278.8106666,flat,P3,constant
4717,4455,4587.175,4588.5,2574.222152,4377,366974,3.535899654,3.449718249,3.500583769,3.500602194,0.0002409937794,1.395866446,280.0467015,3.520954223,3.435615232,3.480683214,3.480848618,0.0002993958001,1.464715421,278.4546572,flat,P3,constant
4698,4451,4601.2375,4601.5,2135.525158,3967,368099,3.53055012,3.444250491,3.498325857,3.497376958,0.000358706777,1.641573528,279.8660685,3.526395173,3.45734084,3.498096224,3.498160142,0.0001386615065,1.07320879,279.8476979,flat,P3,constant
4713,4484,4599.325,4599.5,1929.918354,3906,367946,3.539042278,3.47098311,3.500622554,3.500056437,0.0002055999892,1.315882876,280.0498043,3.541214751,3.46950692,3.499618751,3.499784707,0.0002264043514,1.31965542,279.9695,flat,P3,constant
4701,4498,4600.1,4598.5,1787.863291,3931,368008,3.541917455,3.448230088,3.499299762,3.501949611,0.0002401816901,1.451848845,279.943981,3.530530973,3.463685932,3.49627706,3.496588676,0.0002076059403,1.374997542,279.7021648,flat,P3,constant
4703,4516,4597.4875,4599,1425.721361,3236,367799,3.575255936,3.461639058,3.499707705,3.49851376,0.0002455009955,1.133428509,279.9766164,3.532696068,3.464904679,3.498810658,3.498309921,0.0002322295538,1.346859771,279.9048527,flat,P3,constant
4666,4464,4573.2625,4576,1586.196044,3675,365861,3.541983077,3.463594871,3.500668736,3.502246838,0.0002868886354,1.483582293,280.0534989,3.533215235,3.452128809,3.491341339,3.489695536,0.0002884325531,1.504846506,279.3073071,flat,P3,constant
4688,4473,4578.4125,4577,1819.156804,3978,366273,3.536580039,3.447032967,3.49931174,3.501150296,0.0002747488607,1.43900274,279.9449392,3.527950311,3.462410111,3.490974059,3.489536034,0.0002069093177,1.387983153,279.2779248,flat,P3,constant
4688,4441,4581.2125,4583.5,2002.296044,4415,366497,3.531013616,3.459027169,3.497879693,3.49824721,0.0002328330454,1.333433571,279.8303755,3.547561245,3.455335797,3.494794488,3.497973431,0.0002788079624,1.384680228,279.583559,flat,P3,constant
4712,4504,4576.275,4572.5,1864.201899,3954,366102,3.536807095,3.445076586,3.497979569,3.501355923,0.0002632777111,1.347600716,279.8383655,3.541254125,3.443666594,3.494633959,3.496108689,0.0002337806904,1.363077973,279.5707167,flat,P3,constant
4692,4504,4604.3125,4602.5,2048.24288,4420,368345,3.532512422,3.452478009,3.495740111,3.49487332,0.000301006142,1.471271217,279.6592089,3.53359426,3.440052129,3.493663571,3.494367281,0.000330135758,1.756932818,279.4930857,flat,P3,constant
4734,4517,4602.575,4604,1380.576582,3121,368206,3.546046916,3.466191402,3.500988033,3.498863459,0.0003039062594,1.45019731,280.0790426,3.528890857,3.457907331,3.493222243,3.495208141,0.0002531980599,1.429557849,279.4577795,flat,P3,constant
4701,4489,4605.3625,4600.5,1712.360601,3666,368429,3.5404814,3.428977895,3.496967595,3.495395153,0.0003039051081,1.509833187,279.7574076,3.532444833,3.456445993,3.492496696,3.491985515,0.000268954693,1.51255098,279.3997356,flat,P3,constant
4705,4518,4598.425,4601.5,1713.23481,3799,367874,3.537313433,3.454205196,3.49557584,3.497443253,0.0002875793936,1.564416653,279.6460672,3.524626209,3.44777435,3.492511509,3.491982177,0.0002657155851,1.44806812,279.4009207,flat,P3,constant
4686,4497,4583.2125,4581,1349.916297,3244,366657,3.535853132,3.461336254,3.500737351,3.502781343,0.0003349769058,1.65125352,280.0589881,3.531023898,3.453947368,3.487021967,3.485192915,0.0002223546118,1.431285053,278.9617573,flat,P3,constant
4680,4477,4584.1,4587,1624.36962,3674,366728,3.528715853,3.451620013,3.499545101,3.499782135,0.0001955821983,1.301514965,279.963608,3.528478261,3.446836555,3.489730087,3.490096471,0.000313442248,1.580565108,279.178407,flat,P3,constant
