max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,subcondition,subject,gesture
4706,4506,4611.9625,4613,1518.390981,3110,368957,3.534494015,3.471332025,3.50347328,3.504491131,0.0001637244571,1.037650123,280.2778624,3.52994399,3.466044695,3.495069838,3.495340764,0.0002045836937,1.373235125,279.605587,flat,P10,constant
4718,4516,4611.3375,4614,1631.239082,3791,368907,3.537291042,3.467297762,3.506049479,3.505323793,0.0002148445533,1.504549163,280.4839583,3.536553525,3.461505376,3.493231433,3.491969905,0.000258382118,1.599985873,279.4585146,flat,P10,constant
4724,4513,4603.6125,4605,2264.037816,4195,368289,3.538779057,3.453455417,3.503123389,3.502172394,0.0002730296009,1.305625234,280.2498711,3.528050644,3.456019019,3.494111214,3.494269178,0.0002174041927,1.409873412,279.5288971,flat,P10,constant
4714,4541,4612.975,4615,1584.151266,3700,369038,3.541173894,3.471620451,3.502592796,3.506097945,0.000195597313,1.155164512,280.2074237,3.528248588,3.461673237,3.493650398,3.491710489,0.0002024603456,1.111530298,279.4920318,flat,P10,constant
4690,4441,4593.1875,4596.5,2312.888449,4373,367455,3.535651794,3.456803693,3.495949577,3.496008657,0.000247313668,1.463643225,279.6759661,3.54696374,3.48008658,3.50762092,3.50618493,0.0002106319338,1.310933404,280.6096736,flat,P10,constant
4681,4481,4593.8375,4597.5,2108.239082,4132,367507,3.522016733,3.452907986,3.492370116,3.493440167,0.000207792567,1.361359949,279.3896093,3.546427791,3.477328025,3.507717103,3.508440828,0.0001860229136,1.165370939,280.6173683,flat,P10,constant
4683,4517,4583.3375,4580,1316.074525,3262,366667,3.542231947,3.459073952,3.494146081,3.493228483,0.0002450494546,1.32552097,279.5316865,3.542814435,3.46995614,3.509164056,3.509527364,0.000242002358,1.469408623,280.7331244,flat,P10,constant
4708,4541,4607.7875,4607.5,1373.941614,3287,368623,3.522456064,3.457567804,3.493538992,3.494645749,0.0001883773496,1.18320091,279.4831193,3.559652928,3.477602251,3.509158199,3.507252652,0.0002297742239,1.409242599,280.7326559,flat,P10,constant
4720,4459,4597.325,4601,2442.601899,4628,367786,3.539404553,3.464864865,3.496818799,3.495919204,0.0002665942673,1.323161709,279.7455039,3.54304923,3.472148541,3.512854594,3.512919483,0.0002305439899,1.441881306,281.0283675,flat,P10,constant
4700,4504,4593.85,4592,1443.065823,3376,367508,3.532240437,3.457007739,3.493279464,3.494305755,0.0002610959514,1.524128535,279.4623571,3.561655773,3.462319154,3.513620292,3.513106601,0.0002427796883,1.2325231,281.0896234,flat,P10,constant
4738,4455,4598.4125,4599,2354.903639,4238,367873,3.534782609,3.457881025,3.494565924,3.493458474,0.0002964871318,1.451933721,279.565274,3.555677817,3.486397543,3.518520575,3.518303445,0.0002085487121,1.374178175,281.481646,flat,P10,constant
4725,4511,4605.6,4604.5,1804.293671,3903,368448,3.530157343,3.456694653,3.497167421,3.499569097,0.0002352569972,1.380652661,279.7733936,3.557422969,3.478725726,3.514760951,3.513745575,0.0002134539415,1.326890578,281.1808761,flat,P10,constant
4658,4456,4575.0625,4573,1776.970728,3588,366005,3.548759251,3.465024197,3.504622495,3.505818332,0.0002626044605,1.434770207,280.3697996,3.539198606,3.471012907,3.504528636,3.505060298,0.0001518269065,1.221891647,280.3622909,flat,P10,constant
4675,4465,4579.6375,4574.5,1987.72769,4144,366371,3.545612889,3.4671182,3.500565664,3.500441763,0.0002287330986,1.115925292,280.0452531,3.53649956,3.465702389,3.510061893,3.511679399,0.0001852577452,1.261028676,280.8049514,flat,P10,constant
