max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,subcondition,subject,gesture
6697,15,439.575,161,716241.4373,44938,35166,5.078947368,1.417808219,3.664862608,3.81011236,0.6009053466,65.22385861,293.1890086,6,1.312299465,3.949224836,4.004263135,1.322065613,101.779943,315.9379868,flat,P7,constant
1023,26,325.9125,121,121256.8403,36189,26073,5.621621622,1.055555556,3.81448308,3.833497537,0.679573727,70.54356424,305.1586464,5.865954923,1.25210084,3.808083629,3.976007326,1.208851454,98.0933527,304.6466903,flat,P7,constant
1173,22,342.85,154,117988.281,35340,27428,4.822916667,0.6818181818,3.683815822,3.736505682,0.4589747257,53.81889114,294.7052657,5.973300971,1.093889717,3.966884339,4.067479675,1.138891168,101.8873025,317.3507471,flat,P7,constant
1050,20,350.2875,146.5,123738.2328,37578,28023,5.581081081,0.7,3.725915385,3.843971631,0.6206211732,62.28873921,298.0732308,6,1.175873732,3.882274456,3.987715356,1.163537121,87.88353013,310.5819565,flat,P7,constant
1248,90,439.8125,259.5,120263.2429,36298,35185,5.5859375,2.335714286,3.789708833,3.751132205,0.4699939626,52.58860666,303.1767066,5.585714286,1.345454545,4.069256551,4.186034682,0.807619369,84.10313738,325.5405241,flat,P7,constant
1232,43,399.1375,217.5,119098.2973,35726,31931,5.241935484,1.926630435,3.817461765,3.811482753,0.3348354668,46.67730402,305.3969412,5.688632619,1.363265306,4.05346926,4.197395725,0.8496571559,76.91270444,324.2775408,flat,P7,constant
1079,78,402.1,204.5,126078.4709,37240,32168,5.656934307,2.194174757,3.710896835,3.77701748,0.4656512871,52.30330423,296.8717468,5.603053435,1.255712731,4.039136974,4.298356977,0.9324433644,90.44981676,323.1309579,flat,P7,constant
1075,68,402.8,233,123983.681,36317,32224,5.657142857,2.271375465,3.767145988,3.701426025,0.4452940211,54.92378419,301.3716791,5.663387978,1.515376458,4.080544924,4.208499895,0.8481424158,83.50242086,326.4435939,flat,P7,constant
7732,383,995.9875,777,727523.2783,50895,79679,4.244558259,2.784638554,3.502134163,3.500013525,0.08832568149,23.97738945,280.1707331,5.353782013,2.219590269,3.888297848,3.967034847,0.3550126006,51.02486133,311.0638278,flat,P7,constant
7481,320,1019.8375,702,1279020.669,62955,81587,4.346633416,2.559210526,3.625433592,3.638125617,0.09237227009,24.43979525,290.0346874,5.288431062,2.189458689,3.82982869,3.817206279,0.3808134599,51.82102596,306.3862952,flat,P7,constant
7559,242,921.15,584,1218545.851,63480,73692,4.343442002,2.573705179,3.692787783,3.68856602,0.1194252372,26.39431662,295.4230227,5.55450237,1.798811545,3.85877658,3.941520837,0.4707224019,54.02724577,308.7021264,flat,P7,constant
1481,222,707.975,533,152572.2525,40515,56638,4.21257485,2.717463849,3.632089281,3.677614485,0.08914605495,26.64894033,290.5671425,5.214849921,1.812177503,3.903621508,3.999289773,0.4327455871,54.23602714,312.2897206,flat,P7,constant
5083,481,982.25,771.5,355199.4557,44512,78580,5.111721612,3.170886076,4.327493209,4.376519612,0.1322521307,30.57482501,346.1994567,4.923560209,1.787647059,2.848541634,2.781099698,0.3324393073,47.4587201,227.8833307,flat,P7,constant
7245,195,906.1,720.5,683957.7873,48870,72488,4.840070299,3.239205527,4.146367741,4.182576783,0.1577366994,32.16966121,331.7094193,4.986016949,1.62173315,2.962049037,2.880660213,0.4127249749,52.89381677,236.963923,flat,P7,constant
1205,133,508.05,328.5,120589.5671,36177,40644,4.469479354,2.100200401,3.733174728,3.754781421,0.1930003654,32.64691098,298.6539782,5.373439274,1.423243712,3.453024009,3.455451583,0.6210162953,65.6312543,276.2419207,flat,P7,constant
7200,145,626.45,349.5,745689.719,46225,50116,4.796349664,2.404063205,3.755695821,3.796422101,0.190646738,38.18007238,300.4556657,5.503858875,1.523373052,3.474933907,3.434645062,0.641055056,71.36224955,277.9947126,flat,P7,constant
1887,622,1121.7625,973,136950.8922,38611,89741,4.285714286,3.166331321,3.599942004,3.589239263,0.04545911958,20.37730477,287.9953603,4.702664797,2.021360315,3.489533227,3.511030234,0.2314159057,40.79071373,279.1626582,flat,P7,constant
1949,527,1010.175,866.5,153498.3487,40674,80814,4.11536265,2.804464973,3.594437037,3.600086458,0.06120555044,20.68075852,287.554963,4.82905297,1.930218069,3.490717024,3.508048585,0.2623320462,42.48949301,279.2573619,flat,P7,constant
