max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,subcondition,subject,gesture
4719,4485,4615.875,4622.5,2080.693038,3793,369270,3.561497326,3.488139282,3.52890198,3.527321349,0.0003087328335,1.50147138,282.3121584,3.501078516,3.404328262,3.459280846,3.459120995,0.0003170211604,1.431840195,276.7424677,flat,P8,constant
4712,4529,4618.8,4614,2030.972152,4373,369504,3.567017083,3.493228484,3.53106089,3.53151533,0.0002223103199,1.236902294,282.4848712,3.510217391,3.427376761,3.459935888,3.46174324,0.0002849970277,1.466893712,276.7948711,flat,P8,constant
4748,4548,4628.025,4625.5,2153.189241,4064,370242,3.562257648,3.501626545,3.532513122,3.53182727,0.0002427510755,1.392039748,282.6010498,3.489347966,3.428105995,3.463783512,3.463512186,0.0001899273329,1.164167876,277.102681,flat,P8,constant
4735,4546,4647.9625,4651.5,2005.251741,3959,371837,3.57425317,3.487157534,3.536437927,3.535539797,0.000254933944,1.680381812,282.9150342,3.498815421,3.426232993,3.468393718,3.46852167,0.0002079308018,1.107231564,277.4714974,flat,P8,constant
4732,4526,4625.5375,4625,1947.061867,3741,370043,3.540750323,3.468458704,3.498144737,3.495428497,0.0002293517917,1.380869296,279.8515789,3.544964417,3.487438265,3.511786021,3.510779368,0.0001809232607,1.186830727,280.9428817,flat,P8,constant
4725,4523,4632.425,4637,1435.23481,3414,370594,3.536925719,3.460602178,3.500940026,3.499789202,0.0002860332635,1.539414091,280.0752021,3.536324786,3.476117775,3.507791534,3.507573104,0.0002254191956,1.269942578,280.6233227,flat,P8,constant
4714,4494,4629.8625,4628,1348.221361,3094,370389,3.529019776,3.455936221,3.495921476,3.496209816,0.0002293296815,1.181766491,279.6737181,3.536363636,3.471535983,3.511881299,3.51422792,0.0002159906232,1.225084751,280.9505039,flat,P8,constant
4710,4510,4620.7625,4620.5,1835.322627,3809,369661,3.535852297,3.44250646,3.499302151,3.499625664,0.000267911248,1.460018061,279.9441721,3.547531796,3.469766427,3.509089907,3.507532689,0.0003251974612,1.669605304,280.7271925,flat,P8,constant
4703,4497,4601.55,4599,2009.389873,4261,368124,3.550442478,3.466524064,3.505678929,3.506498224,0.000246649619,1.428562712,280.4543144,3.536750273,3.471315093,3.505142319,3.504711232,0.000179272206,1.185037376,280.4113855,flat,P8,constant
4728,4506,4605.8375,4599,2007.125158,3829,368467,3.541184182,3.453513749,3.504246158,3.504357751,0.0002474871224,1.386389723,280.3396927,3.552637339,3.468634686,3.507035399,3.507956274,0.0002403711586,1.348952658,280.5628319,flat,P8,constant
