max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,subcondition,subject,gesture
7305,44,1009.25,273.5,3142192.165,103741,80740,5.542168675,2.076607387,3.854228354,3.875853236,0.268418887,37.25272697,308.3382683,5.585806452,1.193411265,3.535102101,3.519259065,0.8694807617,73.39984422,282.8081681,flat,P3,constant
7180,22,777.1375,172.5,2470231.234,78400,62171,5.518518519,2,3.846584308,3.82171846,0.404304663,57.36726248,307.7267446,5.811538462,1,3.312832497,3.264072888,1.042702106,86.80686569,265.0265998,flat,P3,constant
7234,5,641.3,191,1820005.884,64748,51304,4.984375,1.335423197,3.90332461,4.022955648,0.542791529,58.90421622,312.2659688,5.834757835,1.254716981,3.352774146,3.332643202,1.082899831,93.054853,268.2219317,flat,P3,constant
7053,13,938.375,219.5,3130978.794,93851,75070,6,2.07967033,3.763035974,3.758166894,0.3982690155,56.83821587,301.0428779,5.490636704,1.430575035,3.391217418,3.321434978,0.9394666403,87.85266223,271.2973935,flat,P3,constant
7388,52,923.125,305.5,2729899.377,85325,73850,4.985507246,2.337566138,3.685731602,3.721253472,0.2518690208,42.17371368,294.8585282,5.626682987,1.401913876,3.64467252,3.649383318,0.754741218,73.5002108,291.5738016,flat,P3,constant
7185,31,548.7,231,836756.1114,50937,43896,5.067567568,2.253424658,3.602082371,3.694510519,0.2968211769,45.48182207,288.1665897,5.810479376,1.37608486,3.659145555,3.662047086,0.7871224138,79.73879795,292.7316444,flat,P3,constant
7261,71,849.8125,287.5,2420645.977,84006,67985,4.91322314,2.092345079,3.676632225,3.713242427,0.3528188645,52.66751664,294.130578,5.278571429,1.077185017,3.543677252,3.55527741,0.7503832842,73.54040254,283.4941802,flat,P3,constant
7251,57,852.0625,307,2481088.363,65827,68165,5.363636364,2.035087719,3.534450819,3.541768286,0.3973157788,46.77891104,282.7560655,5.868995633,1.378984652,3.743032662,3.732528205,0.8273204792,79.26131879,299.4426129,flat,P3,constant
6389,0,1105.075,94,3810667.564,129733,88406,6,0,3.578671306,3.660874486,1.213051581,94.85430231,286.2937045,6,0,3.465824385,3.475375161,1.552442324,111.0943568,277.2659508,flat,P3,constant
6551,0,572.975,71.5,1590860.379,62153,45838,6,0,3.722831809,3.902845056,1.574255914,106.1116814,297.8265447,6,0,3.13864191,3.222831766,1.770307992,111.2899331,251.0913528,flat,P3,constant
6520,0,669.425,88,2123237.513,91839,53554,5.925925926,0,3.728364091,3.759526398,0.8257314808,68.72642677,298.2691273,5.916181607,0,3.526529906,3.508454971,1.677009414,105.2743617,282.1223925,flat,P3,constant
6650,2,942.6375,101.5,3125361.348,94416,75411,6,1,3.616268967,3.621311333,0.8852713727,90.20127896,289.3015174,6,1.019966722,3.376515993,3.299868334,1.522239642,120.3296034,270.1212795,flat,P3,constant
1376,151,582.825,419.5,149214.1715,39629,46626,4.645320197,1.991452991,3.785286905,3.784981382,0.2104115065,37.42834936,302.8229524,5.684163701,1.279020234,3.629508057,3.641767561,0.6392482288,66.85613408,290.3606446,flat,P3,constant
7490,72,680.7125,318.5,1181645.144,64075,54457,5.097087379,2.559734513,3.739419248,3.780803162,0.2402399904,45.37489352,299.1535399,5.372811535,1.400354296,3.493858025,3.537998325,0.6529862028,71.89060562,279.508642,flat,P3,constant
1177,76,494.975,334.5,127730.6576,37479,39598,4.74149034,1.984877127,3.712010893,3.811393966,0.2753825744,46.13697638,296.9608714,5.391038697,1.228630278,3.5411168,3.56866969,0.704467234,74.03163435,283.289344,flat,P3,constant
6641,110,670.85,307,958619.0911,63520,53668,4.762081784,2.23655914,3.579328401,3.639148936,0.2402691231,45.40089084,286.3462721,5.91292517,1.550154662,3.603325452,3.602027096,0.6919576184,80.06007323,288.2660362,flat,P3,constant
1405,118,537.425,327,142481.488,40073,42994,4.745544554,2.212707182,3.735533106,3.815253003,0.272929822,42.66557844,298.8426485,5.292155095,1.61335842,3.727382825,3.761227151,0.6292810386,71.32202442,298.190626,flat,P3,constant
1302,77,498.6,322.5,144590.6987,40008,39888,4.691275168,2.492379836,3.624190447,3.623818841,0.258537227,43.84642756,289.9352358,5.595860566,1.545217391,3.708256685,3.821844572,0.7361981,84.38363091,296.6605348,flat,P3,constant
7735,94,752.5125,392,1229627.848,68115,60201,4.828125,1.973647712,3.678812401,3.752741431,0.3182669645,49.78211903,294.3049921,5.433497537,1.430390492,3.723009577,3.808648223,0.6226065839,65.08326135,297.8407662,flat,P3,constant
2852,108,512.0875,295.5,202666.7644,42091,40967,4.675,2.212962963,3.711594853,3.685544652,0.2856486387,43.98137018,296.9275882,5.54379562,1.298006296,3.7362155,3.784451432,0.6590133511,68.59367163,298.89724,flat,P3,constant
6937,12,637.6625,104,1894339.391,71159,51013,5.323529412,1.56,3.729052578,3.757340426,0.5039687344,55.60385467,298.3242062,6,1.059158134,3.539324918,3.594975542,1.187411541,93.48259344,283.1459934,flat,P3,constant
6856,12,1213.3,155,4281511.023,124756,97064,5.159090909,1,3.647491005,3.639927184,0.4901726229,56.860177,291.7992804,5.898426323,1.007604563,3.49616272,3.5058171,1.203562241,95.58587528,279.6930176,flat,P3,constant
6750,5,833.65,152.5,2535343.496,94611,66692,4.724738676,1.276923077,3.3640363,3.503968254,0.5862552875,60.66129706,269.122904,6,1.021052632,3.1796249,3.082884365,1.318085883,105.5573219,254.369992,flat,P3,constant
6687,11,712.1125,120.5,2447680.278,93876,56969,5.571428571,1.308123249,3.401244113,3.391098943,0.6998920353,67.23950713,272.099529,5.721393035,1.19047619,3.450886183,3.45484654,1.350831019,97.95161949,276.0708946,flat,P3,constant
7170,49,823.2375,238.5,2479408.69,87239,65859,4.200819672,1.737588652,3.191091077,3.263643479,0.3533785998,50.4162688,255.2872862,5.662921348,1.417940877,3.455342082,3.406048901,0.8891637878,85.14433903,276.4273666,flat,P3,constant
7300,67,727.95,215.5,2067647.82,73214,58236,5.135508156,1.49071618,3.14839817,3.130329847,0.4354964729,56.46423736,251.8718536,5.703659976,1.756124722,3.532762411,3.455128205,0.7333599561,67.86327809,282.6209929,flat,P3,constant
7062,65,615.2,221,1293614.668,63400,49216,4.247663551,1.585798817,3.146148463,3.18666895,0.3976085036,59.42820809,251.691877,5.451043339,1.124039517,3.356597781,3.368243743,0.7704595613,80.39075139,268.5278225,flat,P3,constant
7093,60,810.4125,239,2336400.119,83792,64833,4.485714286,1.233333333,2.994081607,3.036196658,0.3851166179,50.91503548,239.5265286,5.653215637,1.515099223,3.471100432,3.433066907,0.7975948251,69.86531108,277.6880346,flat,P3,constant
7298,26,936.2875,247,2979311.296,87412,74903,5.212851406,2.253968254,3.78884386,3.822713937,0.3865257389,55.46320011,303.1075088,5.442771084,1.186170213,3.637328309,3.750340136,0.8371334769,81.38951487,290.9862647,flat,P3,constant
7070,41,531.3,203.5,877399.6557,54405,42504,5.003875969,2.629032258,3.806951368,3.814516129,0.2687975976,41.77914838,304.5561094,5.511976048,1.272997033,3.446369776,3.376169154,0.7885912231,78.69986108,275.7095821,flat,P3,constant
7324,13,746.3125,236.5,2096927.18,78131,59705,4.857142857,1.882352941,3.715049855,3.797309622,0.3620671199,50.78490938,297.2039884,5.220095694,1.208333333,3.391522131,3.428131852,0.7478809386,70.17130487,271.3217705,flat,P3,constant
7239,71,903.275,223.5,2933819.822,96658,72262,5.327272727,2.230337079,3.600594533,3.568362846,0.2802303114,47.86361971,288.0475627,5.365834005,1.320121951,3.482143112,3.457668116,0.7596085006,70.54880826,278.571449,flat,P3,constant
6646,1,875.075,118.5,3021730.247,106424,70006,5.941935484,1.328125,3.697432442,3.727932551,0.655949696,70.2986897,295.7945954,6,1.003683241,3.251969511,3.175814751,1.869216577,109.4033368,260.1575609,flat,P3,freeplay
6740,6,1343.275,152,5024807.923,158224,107462,5.866666667,1,3.454346045,3.522425831,0.6365441783,58.37998652,276.3476836,5.78125,1,3.35844605,3.377539724,1.495130705,109.3402068,268.675684,flat,P3,freeplay
6867,7,775.4875,125,2482730.709,90470,62039,5.636363636,1.903803132,3.570941066,3.586295598,0.4402346833,52.51656225,285.6752853,6,1.060390764,3.414888703,3.440307329,1.697196779,111.9504694,273.1910962,flat,P3,freeplay
6800,0,1090.3125,143,3959254.673,120171,87225,5.586956522,0,3.392853043,3.521093647,0.7224832125,70.38678327,271.4282435,6,0,3.404086436,3.419090909,1.375454591,97.45331502,272.3269149,flat,P3,freeplay
6129,57,764.9125,307.5,1676843.144,60917,61193,4.583669355,1.726984127,3.250901951,3.21654136,0.3011066543,46.59394994,260.0721561,5.721577726,1.025477707,3.008410905,2.876289373,0.9694399474,88.49307823,240.6728724,flat,P3,freeplay
5870,45,501.8,207,697393.6051,45680,40144,4.76007326,2.181818182,3.430229431,3.452902907,0.3483596486,48.92353352,274.4183545,5.876244666,1.083140878,3.249712496,3.131695568,0.964465352,81.10285813,259.9769997,flat,P3,freeplay
6961,26,769.95,250.5,2073005.516,83278,61596,4.984158416,2.385321101,3.507476756,3.470388669,0.2634213241,35.962694,280.5981404,5.567039106,1.065934066,3.308661592,3.303936204,0.99479471,66.79785919,264.6929273,flat,P3,freeplay
7057,43,727.7,245.5,1808562.086,76490,58216,4.740909091,2.054216867,3.431483819,3.404581542,0.3716291931,53.24141751,274.5187055,5.677899687,1.558994197,3.387184506,3.311408451,0.8963765138,81.83992153,270.9747605,flat,P3,freeplay
7232,38,627.85,245,1407461.344,62659,50228,4.934131737,2.101449275,3.538503717,3.564782249,0.3800935744,50.57088266,283.0802974,5.775821596,1.49551346,3.46405295,3.302689525,1.012467653,90.27992586,277.124236,flat,P3,freeplay
1049,53,370.475,180.5,115411.3411,36060,29638,5.008938547,1.975728155,3.573378428,3.56851369,0.3235426494,51.63997636,285.8702743,5.772397094,1.122012579,3.541249926,3.635498751,0.9666814984,95.35292436,283.2999941,flat,P3,freeplay
7173,35,668.8875,207.5,1789637.139,73957,53511,5.396396396,1.900321543,3.589747431,3.587247177,0.3743646051,51.55928813,287.1797945,5.74671916,1.447818885,3.426748214,3.410367903,0.960165176,81.85845951,274.1398571,flat,P3,freeplay
7117,28,572.825,205,1185244.779,58893,45826,5.298245614,1.95287187,3.709923409,3.661155662,0.3892959685,54.00379036,296.7938728,5.631391201,1.094654788,3.526593247,3.514882727,0.9780711546,84.16968531,282.1274597,flat,P3,freeplay
6753,6,572.4625,190.5,1072242.556,62549,45797,5.637931034,1.268361582,3.647607397,3.695764231,0.5240150735,65.47663251,291.8085918,5.770114943,1.109243697,3.02846316,2.818003008,1.393077374,99.57884323,242.2770528,flat,P3,freeplay
6944,0,502.1125,139.5,1181553.595,61573,40169,5.774193548,0,3.600848638,3.631307339,0.7324316337,73.51919819,288.0678911,5.948324022,0,2.981454982,2.879795703,1.448165356,95.58392432,238.5163986,flat,P3,freeplay
6996,5,564.9875,158.5,1359434.747,65484,45199,5.168316832,1.711538462,3.709390098,3.722244898,0.541507385,66.46913049,296.7512078,5.752721617,1.088803089,3.270953987,3.138860193,1.184667659,93.797178,261.6763189,flat,P3,freeplay
7009,23,722.5125,152,2314878.911,84861,57801,5.088607595,2,3.62870329,3.618053929,0.4749786259,64.77290665,290.2962632,5.875,1.041125541,3.18354701,2.969368823,1.237381847,90.87458243,254.6837608,flat,P3,freeplay
7315,48,808.6,318.5,2044356.952,74855,64688,4.694240838,2.437037037,3.588225405,3.546796929,0.2155737171,38.31776876,287.0580324,5.68612192,1.464065708,3.559412415,3.607002607,0.7673425559,77.00770458,284.7529932,flat,P3,freeplay
7113,66,576.525,275.5,974954.4297,48285,46122,4.709708738,2.00974026,3.627299662,3.685767756,0.2723625371,42.77715574,290.1839729,5.629324547,1.099891422,3.352841975,3.390022847,0.8372356351,74.74479633,268.227358,flat,P3,freeplay
5176,84,615.4625,323,670621.9986,53880,49237,4.620795107,2.547486034,3.575612297,3.541377694,0.2346798103,40.8900274,286.0489838,5.721288515,1.293676313,3.46330602,3.317309648,0.8283061523,81.30120813,277.0644816,flat,P3,freeplay
7383,39,892.325,300,2452917.893,87284,71386,5.076923077,2.482071713,3.684588913,3.717150931,0.18023676,36.92231938,294.767113,5.174329502,1.323500492,3.40589671,3.453022876,0.7361498078,69.88870545,272.4717368,flat,P3,freeplay
