"max","min","mean","median","var","totalvar","auc","Xmax","Xmin","Xmean","Xmedian","Xvar","Xtotalvar","Xauc","Ymax","Ymin","Ymean","Ymedian","Yvar","Ytotalvar","Yauc","subcondition","glovecondition","subject","filecount","gesture"
"470","84","265.025","256.5","10093.2398734177","4496","21202","4.96028037383178","1.52","3.50888539341691","3.53957305107927","0.391461186575684","32.8186585871809","280.710831473353","5.30588235294118","2.64429530201342","4.12241898547883","4.22109557109557","0.42035725393743","34.2447314019868","329.793518838307","flat","gloved","DM","1","drag"
"547","121","280.4375","279","11606.8061708861","6087","22435","5.05844155844156","2.26808510638298","3.67291404133515","3.63833584715938","0.357235712530269","32.9340830081133","293.833123306812","4.88888888888889","2.41085271317829","3.75056286181509","3.80628266550523","0.255442752587635","30.9197706175535","300.045028945207","flat","gloved","DM","1","drag"
"560","58","265.3","265.5","15360.8708860759","5951","21224","5.08923076923077","2.1551724137931","3.45823321725964","3.35276776940714","0.437064121128413","39.0553006052559","276.658657380771","5.34816753926702","2.22764227642276","3.8191551155429","3.97594417077176","0.86485178301124","36.8300920119062","305.532409243432","flat","gloved","DM","2","drag"
"464","25","236.4125","233","7843.5871835443","5095","18913","5.32191780821918","1.93157894736842","3.43877686202674","3.45067698259188","0.712890067022385","38.540946863567","275.102148962139","5.39805825242718","2.11184210526316","3.63024057510206","3.62820765027322","0.405068094618101","33.4717513792901","290.419246008165","flat","gloved","DM","2","drag"
"370","57","202.8","196","5604.99746835443","4025","16224","5.12162162162162","2.16267942583732","3.72361134814515","3.75899954477011","0.313488653295794","39.8856671368149","297.888907851612","5.01333333333333","2.07901907356948","3.53687457112597","3.57103703703704","0.596822715337875","33.4582148632168","282.949965690078","flat","gloved","DM","2","drag"
"473","55","244.6","244.5","12373.5848101266","4891","19568","5.61450381679389","2.2","4.29248313662937","4.44341472765343","0.541534976244614","36.2186591258635","343.398650930349","4.5","1.82222222222222","3.28463826865437","3.25693101225016","0.423710016746834","31.6010305574371","262.77106149235","flat","gloved","DM","2","drag"
"387","59","218.5875","217.5","3680.47325949367","5271","17487","5.00934579439252","2.52851711026616","3.75334765532776","3.7198345604945","0.228896799291754","39.0639238772872","300.267812426221","4.46666666666667","2.14018691588785","3.53959796794722","3.5103125289808","0.211297678132719","39.1929013723033","283.167837435778","flat","gloved","DM","1","no"
"360","65","211.4875","210.5","4134.9871835443","4648","16919","4.77142857142857","2.57916666666667","3.63615806910417","3.64680830701503","0.184519528481264","43.2390625681804","290.892645528334","4.7827868852459","2.71296296296296","3.56209255040844","3.53577995206357","0.176017168940517","33.9938107509529","284.967404032675","flat","gloved","DM","1","no"
"391","65","233.6125","234.5","3801.73401898734","4641","18689","4.55188679245283","2.69230769230769","3.67933651786301","3.71042321164193","0.18282398196095","41.7631077941191","294.346921429041","4.53164556962025","2.64240506329114","3.5573288227925","3.59259367113182","0.178291236836058","39.5507298657022","284.5863058234","flat","gloved","DM","1","no"
"374","113","213.1375","205.5","3437.13275316456","4853","17051","4.60804020100502","2.70506912442396","3.69335226198472","3.65589264379587","0.15776449631592","36.7177223218383","295.468180958778","4.58695652173913","1.97575757575758","3.44001494721292","3.47296793803314","0.198334092591312","42.1553355703698","275.201195777034","flat","gloved","DM","1","no"
"345","68","200.55","203.5","2988.90886075949","4378","16044","5.19117647058824","2.16666666666667","3.65394613328949","3.71455881622722","0.303492299086275","51.2196473811264","292.315690663159","4.92592592592593","2.68666666666667","3.59980578807869","3.59286505490272","0.22158672412433","44.1932159663033","287.984463046295","flat","gloved","DM","2","no"
"366","96","201.85","198","3382.02784810127","5517","16148","4.57971014492754","2.49242424242424","3.58396292268101","3.62401649653397","0.209022547168144","41.0146316281472","286.717033814481","4.63265306122449","2.33333333333333","3.65803509686045","3.65354102167183","0.191962849683894","38.103445241601","292.642807748836","flat","gloved","DM","2","no"
"418","64","216","214.5","4802.25316455696","6394","17280","4.75531914893617","2.70918367346939","3.60868783787555","3.59513888888889","0.198045810861397","40.6660374112349","288.695027030044","4.51666666666667","2.74603174603175","3.60836631142729","3.57826617826618","0.161871596738219","37.1198081674782","288.669304914183","flat","gloved","DM","2","no"
"385","98","208.2","205","3748.06075949367","5561","16656","4.51630434782609","2.80508474576271","3.61783310673959","3.6496880733945","0.130517789191115","30.9199040527252","289.426648539168","4.52813852813853","2.60975609756098","3.64294566453924","3.65479353049185","0.187709018289031","37.7405441418424","291.435653163139","flat","gloved","DM","2","no"
"415","70","222.625","216.5","6203.42721518987","6091","17810","4.81395348837209","2.78294573643411","3.97721998367989","4.03980952380952","0.214520477383706","37.563518027366","318.177598694391","4.55172413793103","2.97368421052632","3.62426365127181","3.57486221677893","0.141561589776588","33.2771350852953","289.941092101745","flat","gloved","DM","1","pat"
"394","87","198.75","201.5","4515.32911392405","5982","15900","4.66666666666667","2.60571428571429","3.86145194622238","3.90366947241019","0.258172571990937","46.8548895854607","308.916155697791","4.56","2.38690476190476","3.60956805764055","3.64877213021131","0.218696095656385","42.2637878244241","288.765444611244","flat","gloved","DM","1","pat"
"371","61","221.9875","225","4526.89857594937","5209","17759","4.74468085106383","2.49579831932773","3.62822932163446","3.59034634519709","0.198913784606501","36.4046754007076","290.258345730757","4.55844155844156","2.50253807106599","3.43997542187735","3.40242914979757","0.17590145971689","38.3133576721358","275.198033750188","flat","gloved","DM","1","pat"
"358","54","186.25","182","4401.0253164557","4996","14900","4.74074074074074","2.35567010309278","3.69923804457775","3.6948634766153","0.209113588192122","36.4315404728568","295.93904356622","4.59259259259259","2.40816326530612","3.54922751339691","3.55861581920904","0.264857928878373","44.043758763185","283.938201071753","flat","gloved","DM","1","pat"
"644","41","267.8125","240.5","19203.4454113924","5638","21425","4.46885245901639","2.40229885057471","3.56114857236018","3.59426328502415","0.141880220190881","31.7397368355811","284.891885788814","4.46728971962617","2.34513274336283","3.39041559495353","3.34180616740088","0.175839667679438","28.2043403353719","271.233247596282","flat","gloved","DM","2","pat"
"486","85","234.775","222.5","8311.23987341772","4983","18782","4.68456375838926","2.65968586387435","3.56524910955365","3.56387339720673","0.192919842554633","36.912099951828","285.219928764292","4.75352112676056","2.15441176470588","3.5022680935242","3.51260341082405","0.259291909778248","35.2635196959636","280.181447481936","flat","gloved","DM","2","pat"
"612","78","254.125","210","15355.8069620253","5194","20330","4.79617834394904","2.44654088050314","3.47062136497455","3.45547422465829","0.218564033679998","33.1692318377368","277.649709197964","4.59444444444444","1.91025641025641","3.45990687304558","3.4016408902301","0.281256627930736","39.1708772142498","276.792549843646","flat","gloved","DM","2","pat"
"509","90","267.8625","242","9484.1454113924","5469","21429","4.46385542168675","1.95969773299748","3.45600797877639","3.44262295081967","0.334809830157358","40.9453431182179","276.480638302111","4.37569060773481","1.61829652996845","3.3692466681608","3.40688929001203","0.217153129473019","29.8178246249102","269.539733452864","flat","gloved","DM","2","pat"
"718","40","357.3125","343","33529.7365506329","5342","28585","4.975","2.5014245014245","3.4579629609056","3.4657824933687","0.324411865522285","26.9244328486712","276.637036872448","5.23834196891192","2.75213675213675","3.77771765528314","3.55687896138168","0.515977639004157","22.4186422630478","302.217412422651","flat","gloved","DM","1","pinch"
"701","54","317.3375","302","24416.0745253165","6291","25387","4.93031358885017","2.73033707865169","3.96756889350124","3.94855074307818","0.24517756875297","27.5095931703311","317.405511480099","4.67661691542289","1.91139240506329","3.25310500495184","3.17895697176791","0.390738781676225","31.9772027949906","260.248400396147","flat","gloved","DM","1","pinch"
"739","95","347.4875","364","23133.6200949367","4962","27799","5.00515463917526","2.55405405405405","3.87375090349034","3.91822494473102","0.222560207572374","32.1778077800567","309.900072279227","4.76351351351351","1.92356687898089","3.6179853374486","3.68904705203146","0.304244354822887","25.6698860820111","289.438826995888","flat","gloved","DM","1","pinch"
"644","129","343.2375","354","15291.0441455696","4333","27459","4.64705882352941","2.13191489361702","3.19246728865943","3.23289527415822","0.267377247197222","26.5362655689205","255.397383092755","4.96810933940774","2.98314606741573","3.8434236514874","3.68356935771632","0.270399503926503","24.6431021086324","307.473892118992","flat","gloved","DM","1","pinch"
"760","82","396.1875","352","39019.5973101266","6231","31695","5.36440677966102","1.62473794549266","3.56224902637446","3.71032134389346","0.708938516170717","27.8829838877612","284.979922109957","4.68840579710145","2.55882352941176","3.57626954872042","3.56067074537224","0.192277828044192","31.1035124204729","286.101563897634","flat","gloved","DM","2","pinch"
"797","59","411.0125","430","43258.265664557","7189","32881","4.75187969924812","1.77045908183633","3.36210820160365","3.57137139140441","0.640817223552538","33.6557455406864","268.968656128292","4.49152542372881","2.41573033707865","3.53081990787307","3.57878743666605","0.14069251722477","27.4368915840923","282.465592629845","flat","gloved","DM","2","pinch"
"728","104","394.65","388","36214.4075949367","6470","31572","4.82014388489209","1.963133640553","3.69887231052281","3.7486129422105","0.435407003912232","36.7175898555433","295.909784841825","4.6530612244898","2.27512355848435","3.41007919940654","3.49813000146257","0.3591691998931","26.9710726715227","272.806335952523","flat","gloved","DM","2","pinch"
"781","105","365.8375","365","28506.365664557","5043","29267","4.59067357512953","2.6875","3.50755518835951","3.45225476240952","0.179436813947914","29.2055379768282","280.604415068761","4.67084639498433","2.74698795180723","3.88983100054179","3.93189964157706","0.225270735490714","25.7095452141643","311.186480043343","flat","gloved","DM","2","pinch"
"509","133","265.8625","256.5","5847.41123417722","5644","21269","4.75","2.63636363636364","3.46960660674526","3.44234529071744","0.217020831285978","34.6542133142594","277.568528539621","4.64593301435407","2.49295774647887","3.43961621434641","3.4623160973931","0.209423997924229","34.2066889578562","275.169297147713","flat","gloved","DM","1","poke"
"527","101","291.0625","273","11413.5023734177","4774","23285","4.48809523809524","2.67080745341615","3.4107710002816","3.37661290322581","0.18319960893715","35.6216932480909","272.861680022528","5.43258426966292","2.6403162055336","3.86943016600992","3.83019001701645","0.362113738261812","35.033995474911","309.554413280793","flat","gloved","DM","1","poke"
"464","68","254.6875","244.5","6490.21756329114","4892","20375","4.64","2.37142857142857","3.86670548840524","3.93547153780799","0.213194739084685","37.4519011581504","309.33643907242","4.4","2.31638418079096","3.43220442997372","3.45883010432191","0.239433320443172","37.723249406812","274.576354397897","flat","gloved","DM","1","poke"
"488","65","243.35","228.5","8880.00253164557","5200","19468","4.46396396396396","2.18461538461538","3.69035456168969","3.75038940809969","0.163297391785026","32.5936250866821","295.228364935175","4.53571428571429","1.76640419947507","3.04708018781255","3.03038461538462","0.450237252752353","43.3715944547838","243.766415025004","flat","gloved","DM","1","poke"
"553","76","339.6","364","14406.6481012658","5716","27168","4.84304932735426","2.33167082294264","3.14515719954119","2.95689227533385","0.343461926997378","30.2438968523803","251.612575963295","4.2445652173913","2.24829157175399","3.27573211009647","3.43989000043307","0.316259082945887","26.0611044183852","262.058568807718","flat","gloved","DM","2","poke"
"521","81","271.7","269","10223.1240506329","5318","21736","5.13265306122449","2.66776315789474","3.74513225028741","3.68091574047687","0.306227257749087","30.768509108152","299.610580022993","5.4726368159204","2.40740740740741","3.9453785695429","3.92551057622174","0.508509835720917","30.370390219435","315.630285563432","flat","gloved","DM","2","poke"
"480","79","285.025","276","10173.8981012658","4413","22802","5.45820433436533","2.57512953367876","4.23161722722987","4.29957147808552","0.396897488288848","32.2074039363143","338.52937817839","5.21078431372549","1.77659574468085","3.28368589592662","3.28883706467662","0.483861225911833","38.221076858507","262.69487167413","flat","gloved","DM","2","poke"
"414","26","226.4375","218.5","7784.07199367089","5597","18115","5.17857142857143","1.69230769230769","3.61730438522156","3.60420075519194","0.346429332317534","35.3926411246492","289.384350817725","4.640625","2.15121951219512","3.13531385438909","3.06979646697389","0.316498745343227","36.9750566802698","250.825108351127","flat","gloved","DM","2","poke"
"802","121","419.1375","400.5","25349.9681962025","5974","33531","4.92244897959184","2.28767123287671","3.18095531181317","3.23631958612649","0.34537443248365","31.3946072281901","254.476424945054","4.48517520215633","2.5243328100471","3.39943468774797","3.29596292145325","0.370880852697045","24.7241784023465","271.954775019838","flat","gloved","DM","1","press"
"538","82","302.85","301.5","9546.91392405063","5324","24228","4.63098591549296","2.55506607929515","3.79086800937245","3.85899077516178","0.183758752285557","33.1435971052111","303.269440749796","4.62779156327543","2.27044025157233","3.74113903975047","3.79500291452493","0.217400321733624","32.0730735553247","299.291123180037","flat","gloved","DM","1","press"
"621","76","396.2","428","22438.9974683544","7013","31696","5.29916897506925","2.3448275862069","4.00166624041223","3.95296991315136","0.325118737680359","35.1614446214041","320.133299232979","4.20779220779221","2.33333333333333","3.02032446025212","2.93047436440887","0.135722405284867","23.6698731284413","241.62595682017","flat","gloved","DM","1","press"
"424","97","283.4375","267","5147.00870253165","5684","22675","4.80412371134021","2.33950617283951","3.46063952431224","3.51526987069156","0.23035732772617","34.287394229957","276.851161944979","4.16666666666667","2.44380403458213","3.28369611133414","3.25066621626694","0.174685226452324","28.3667003547942","262.695688906731","flat","gloved","DM","1","press"
"661","70","349.6625","314","22140.8340189873","5430","27973","4.60759493670886","2.75954198473282","3.66776514457919","3.73009029529","0.154127645821062","31.3180497314819","293.421211566335","4.33817427385892","2.28140703517588","3.16746657583163","3.09815056165829","0.198206216331992","23.4746096291688","253.39732606653","flat","gloved","DM","2","press"
"671","165","392.1375","392","20153.2087025316","5444","31371","4.77431906614786","1.859375","3.45539484893836","3.72433841218925","0.748949187239634","22.9014052794424","276.431587915069","5.25943396226415","2.64102564102564","4.10988998048037","4.22224308526271","0.387945081752529","31.2594256610388","328.791198438429","flat","gloved","DM","2","press"
"597","108","318.225","311.5","11387.2651898734","5313","25458","4.98901098901099","2.6812865497076","3.5426597579971","3.5354497178339","0.15630939247185","30.04797934174","283.412780639768","5.06546275395034","2.5531914893617","3.75949953125256","3.57706171971162","0.489778219293459","30.9510710246585","300.759962500205","flat","gloved","DM","2","press"
"656","117","328.05","294.5","17813.1620253165","5474","26244","4.69918699186992","2.57551020408163","3.71749083700981","3.71705457973064","0.218181956138923","25.7982684168754","297.399266960785","4.07547169811321","1.53846153846154","2.81839432336113","2.74649213220642","0.404992491829138","30.0095581751608","225.471545868891","flat","gloved","DM","2","press"
"301","32","150.6875","151.5","3119.63528481013","4583","12055","4.80882352941176","2.48062015503876","3.5480694618677","3.54962105553259","0.277785618594511","42.5998643341046","283.845556949416","4.80722891566265","2.05970149253731","3.4727216255596","3.41413548134474","0.251274931209718","39.1950499608445","277.817730044768","flat","gloved","DM","1","rub"
"312","31","168.45","164","3752.02278481013","4557","13476","4.89583333333333","2.32876712328767","3.50324811563218","3.4938127909826","0.310049541983123","48.2445732537168","280.259849250574","4.93548387096774","2.31818181818182","3.70011862504253","3.67662437255996","0.312314231583403","47.4939180740597","296.009490003402","flat","gloved","DM","1","rub"
"286","39","152.75","146","2699.0253164557","4004","12220","4.97435897435897","2.19672131147541","3.50786524021498","3.49850299401198","0.314749084544271","44.1973954258771","280.629219217198","5.39344262295082","2.38181818181818","3.64874183126666","3.61778914464336","0.296825256513432","43.7374634160991","291.899346501333","flat","gloved","DM","1","rub"
"329","31","184.025","175.5","3706.53101265823","5167","14722","4.75806451612903","2.49056603773585","3.52616572544302","3.52128073073559","0.213649967148007","44.1656029434199","282.093258035442","4.68148148148148","2.09677419354839","3.56941324374081","3.60708270958084","0.281070764116282","44.3937044131007","285.553059499265","flat","gloved","DM","1","rub"
"524","84","230.55","217.5","7816.40253164557","6039","18444","4.41397849462366","1.94827586206897","3.51627850401575","3.50809692671395","0.160600398290114","33.7521319118233","281.30228032126","4.8","1.51256281407035","3.38760018947539","3.33064516129032","0.614990032826625","49.5532215255994","271.008015158031","flat","gloved","DM","2","rub"
"340","63","193.3375","198","5053.44161392405","4248","15467","4.5679012345679","2.78343949044586","3.59907603164383","3.62189625337036","0.171186816884583","33.3928617980317","287.926082531506","4.74747474747475","1.64661654135338","3.29813563375561","3.2439387178343","0.476340768597521","41.3018990591082","263.850850700448","flat","gloved","DM","2","rub"
"388","55","193.525","184.5","6820.37911392405","5172","15482","4.50666666666667","2.47115384615385","3.39422001933791","3.37633540372671","0.205860858169993","40.2959474554327","271.537601547033","4.74468085106383","1.72563176895307","3.42889484390163","3.49092477570738","0.467867171820659","42.9222436891455","274.31158751213","flat","gloved","DM","2","rub"
"334","48","201.9375","189.5","4493.55300632911","4970","16155","4.47486033519553","2.2741935483871","3.5542163102042","3.53653284563877","0.216160543553624","37.5054490872363","284.337304816336","4.76331360946746","2.29830508474576","3.43124665886871","3.43193277310924","0.318051879838504","34.4916624054762","274.499732709497","flat","gloved","DM","2","rub"
"396","76","198.3125","185.5","4336.31882911392","4618","15865","4.86363636363636","1.89622641509434","3.53624792670594","3.56195043964828","0.210282544128369","38.9847459877293","282.899834136475","4.74747474747475","2.82887700534759","3.70975136343448","3.71770490166717","0.194637263268162","33.8723021779164","296.780109074758","flat","gloved","DM","1","scratch"
"391","58","228.625","223","5309.78164556962","4978","18290","4.76036866359447","2.34782608695652","3.62014091841628","3.6213304318143","0.250694764435557","40.5455661180743","289.611273473302","4.8256880733945","2.53763440860215","3.76212813645385","3.76206140350877","0.180385273964312","34.9324140480443","300.970250916308","flat","gloved","DM","1","scratch"
"339","49","194.375","192","3796.92088607595","5215","15550","4.67045454545455","2.50714285714286","3.63784739401618","3.64636519302615","0.218869754268446","38.865059529646","291.027791521294","4.71634615384615","2.51492537313433","3.57288434767501","3.63156454626083","0.193475558043627","35.8402778780083","285.830747814","flat","gloved","DM","1","scratch"
"440","68","203.85","200","4802.05316455696","5267","16308","4.90476190476191","2.59420289855072","3.65304764488463","3.61587643678161","0.199018325488692","39.5482322262629","292.24381159077","4.65853658536585","2.70059880239521","3.65583901814361","3.63938913218339","0.196436738592318","37.1594416533205","292.467121451489","flat","gloved","DM","1","scratch"
"330","72","174.9125","172","3811.24541139241","4802","13993","5.32758620689655","2.49748743718593","3.63547061055373","3.57163823151715","0.270532079278742","44.3785554309739","290.837648844299","4.95238095238095","2.51336898395722","3.53892646444727","3.51035809411068","0.194786884518954","36.0902346570285","283.114117155781","flat","gloved","DM","2","scratch"
"299","78","170.3625","165.5","2849.09477848101","4715","13629","4.7089552238806","2.55172413793103","3.55887505279646","3.56835316727031","0.26604403570328","40.9927256281157","284.710004223717","4.52873563218391","2.41463414634146","3.59460283697943","3.61408393866021","0.249813321903967","44.4523504763294","287.568226958355","flat","gloved","DM","2","scratch"
"284","23","148.6","150.5","2965.33164556962","4921","11888","4.9","1.43478260869565","3.58372763403154","3.63365298172011","0.452679681105353","65.0474753620072","286.698210722523","4.63779527559055","2.11612903225806","3.4806021623559","3.45836412495801","0.289166136977532","52.7593439259847","278.448172988472","flat","gloved","DM","2","scratch"
"318","50","148.3625","145","2799.49984177215","4190","11869","4.712","2.65151515151515","3.65779542485998","3.62694956031193","0.249936650903044","46.6428536519015","292.623633988798","4.84210526315789","1.92903225806452","3.51661930151523","3.57888150029886","0.352239789963343","54.1866257278743","281.329544121219","flat","gloved","DM","2","scratch"
"290","58","168.0625","162.5","2602.26186708861","4216","13445","4.92307692307692","2.44444444444444","3.55129867397864","3.56805555555556","0.269593629978881","42.0791210993537","284.103893918291","4.57142857142857","2.37962962962963","3.48091802402812","3.49745018975332","0.21379247205058","38.0406379428888","278.47344192225","flat","gloved","DM","1","stroke"
"376","81","212.775","212.5","4087.03734177215","4623","17022","5.32044198895028","2.14035087719298","3.64604451367493","3.58001215234623","0.349256050231414","42.9713929971262","291.683561093994","5.13265306122449","2.83064516129032","3.89792612918018","3.95225095785441","0.281303706798999","43.60865297238","311.834090334414","flat","gloved","DM","1","stroke"
"404","85","184.15","174.5","4436.73670886076","4341","14732","4.96354166666667","2.36734693877551","3.6271638877018","3.68728044496487","0.273889180743947","36.9127420680308","290.173111016144","4.5045045045045","1.80451127819549","3.35148879556371","3.36060836501901","0.264254692750248","42.7584337090531","268.119103645097","flat","gloved","DM","1","stroke"
"421","44","199.5375","183","7047.61882911392","4536","15963","5.05970149253731","2.58108108108108","3.70659307301476","3.64086099086099","0.256765098391901","38.3508277861136","296.527445841181","4.2625","1.82051282051282","3.35464111227023","3.38359425962166","0.239391966871461","44.1957706557627","268.371288981618","flat","gloved","DM","1","stroke"
"406","89","219.6125","212","4822.54414556962","6075","17569","5.1015625","2.43478260869565","3.69101710687839","3.67120389822596","0.301106492145249","47.1524602936506","295.281368550271","4.32579185520362","2.40106951871658","3.37644754189399","3.38144841269841","0.176456030035313","35.2367952095351","270.115803351519","flat","gloved","DM","2","stroke"
"395","72","211.3375","207.5","4988.88465189873","4903","16907","4.58173076923077","2.40277777777778","3.72639515545105","3.69933155080214","0.208599126779039","35.1306832014628","298.111612436084","4.5688622754491","2.375","3.47061704513838","3.4537037037037","0.186127495579656","36.9664736500974","277.64936361107","flat","gloved","DM","2","stroke"
"444","98","235.2125","232","4799.13148734177","5463","18817","4.92523364485981","2.24","3.66724153927142","3.66298865069357","0.215396999187107","34.5580772213893","293.379323141714","4.88301886792453","2.2283105022831","3.64076270392082","3.6312691311514","0.321344447894911","36.4615636168888","291.261016313666","flat","gloved","DM","2","stroke"
"449","109","263.35","258.5","5679.95189873418","5942","21068","4.65256797583082","2.42583732057416","3.68259968779405","3.72671812314669","0.179167848093259","32.4452050565402","294.607975023524","4.82648401826484","2.49874686716792","3.64193016048541","3.58354462474645","0.249830621317215","39.8071936841963","291.354412838833","flat","gloved","DM","2","stroke"
"414","55","205.8125","199","4038.05300632911","5112","16465","4.75384615384615","2.55625","3.58898683629344","3.67937752435258","0.219610151539125","38.8128656099376","287.118946903475","4.80120481927711","3.09638554216867","3.69901072881323","3.70638945233266","0.111582031358389","26.7436578929425","295.920858305059","flat","gloved","DM","1","tickle"
"335","63","186.8125","186","3920.7871835443","5411","14945","4.88970588235294","2.15","3.65885850926993","3.7434331797235","0.248178641070256","38.4977747340107","292.708680741594","4.69871794871795","2.21256038647343","3.61892768616743","3.69239946056226","0.247444530534659","42.6817954561261","289.514214893395","flat","gloved","DM","1","tickle"
"329","95","192.8625","187","3231.96819620253","4763","15429","4.59558823529412","2.51807228915663","3.73542920274367","3.75111635352599","0.22422499678249","40.1002351491099","298.834336219494","4.9390243902439","2.77906976744186","3.76671920777413","3.73688725490196","0.22918509243005","35.9324884032447","301.33753662193","flat","gloved","DM","1","tickle"
"335","62","178.25","172","3320.94936708861","4277","14260","4.78640776699029","2.44090909090909","3.67806551913988","3.69449708948152","0.253327587701667","42.1044776457958","294.24524153119","4.79381443298969","2.53012048192771","3.50734603706283","3.47896900695762","0.17671236862443","33.2271689855963","280.587682965026","flat","gloved","DM","1","tickle"
"460","87","237.0875","229","6042.6378164557","5518","18967","4.64739884393064","2.5047619047619","3.67810927236388","3.64407467532468","0.154557510281855","32.5458841536029","294.24874178911","4.64788732394366","2.23766816143498","3.65422326418012","3.64519079800669","0.221825643477838","43.3879997604799","292.33786113441","flat","gloved","DM","2","tickle"
"358","91","198.9","187","3521.12911392405","5334","15912","4.77325581395349","2.76724137931034","3.67175362337287","3.67241548742138","0.214435866403139","42.7434989052426","293.740289869829","4.57042253521127","2.44360902255639","3.48109388483893","3.45116319850362","0.212431502919615","37.0481130839586","278.487510787114","flat","gloved","DM","2","tickle"
"546","101","270.8625","254.5","7645.79098101266","5368","21669","4.72903225806452","1.78804347826087","3.32594275481375","3.36906197251025","0.461585616311389","46.0714603428016","266.0754203851","5.07017543859649","2.34838709677419","3.85611265260062","3.77897734978977","0.289090850044117","36.3014917564122","308.489012208049","flat","gloved","DM","2","tickle"
"386","71","219.4","212.5","5782.44556962025","5848","17552","4.90082644628099","2.75714285714286","3.76024464317926","3.8232026881316","0.273490974415098","31.7184989133759","300.819571454341","4.62","2.69458128078818","3.66072599033036","3.69215584415584","0.20864337920575","32.6833909210558","292.858079226429","flat","gloved","DM","2","tickle"
"871","414","613.9125","611.5","5917.11882911392","6889","49113","4.87295825771325","4.04578754578755","4.50621441711292","4.49455852329289","0.0308638664468123","15.4912440878276","360.497153369034","3.68188976377953","2.93346774193548","3.3696470321454","3.37458211215975","0.0200292767279482","12.3801620116795","269.571762571632","flat","notgloved","DM","1","no"
"761","408","590.0875","592","5601.70110759494","7312","47207","5.12925170068027","3.97931034482759","4.42853707617589","4.39321578451525","0.0492932306158304","20.7412425849009","354.282966094072","3.75801282051282","3.13970588235294","3.39029996560407","3.37718097081514","0.0251214435510842","14.6410042833052","271.223997248326","flat","notgloved","DM","1","no"
