"max","min","mean","median","var","totalvar","auc","Xmax","Xmin","Xmean","Xmedian","Xvar","Xtotalvar","Xauc","Ymax","Ymin","Ymean","Ymedian","Yvar","Ytotalvar","Yauc","subcondition","glovecondition","subject","filecount","gesture"
"6235","77","679.125","303","1000690.36392405","60827","54330","5.07850241545894","2.69781931464174","4.03816920774655","4.03537200504414","0.271579969205839","49.608637454932","323.053536619724","5.4624145785877","1.19388464211258","3.29181201657738","3.16845287547309","0.756421322669118","78.0368727305404","263.34496132619","flat","1","-1","constant","6235"
"7094","121","818.3375","289.5","2101408.80870253","77229","65467","5.3801652892562","2.41869918699187","4.02949207320815","4.01183044423388","0.321804625349419","59.1283054014236","322.359365856652","5.34398976982097","1.36807511737089","3.35638149526635","3.33241311419278","0.646380176842527","67.7716279486162","268.510519621308","flat","1","-1","constant","7094"
"6660","28","520.7625","143","1193644.94287975","62464","41661","5.2","2.0859375","3.66291726102799","3.69823479966377","0.284925088576542","41.6594449970542","293.033380882239","5.51640513552069","1.2421875","3.14431116828886","3.15969963131642","0.984111651830478","91.8801309733654","251.544893463109","flat","1","-1","constant","6660"
"6568","12","699.5625","164.5","1633910.57832278","67817","55965","4.86885245901639","1.98709677419355","3.71020318868506","3.74780736994342","0.281172909722831","45.6113838831409","296.816255094804","5.67425569176883","1.04516129032258","3.09249310608791","2.98982418354908","1.02825731018008","93.1441507576911","247.399448487033","flat","1","-1","constant","6568"
"5456","18","530.5375","153","867224.93528481","59239","42443","5.11111111111111","1.66666666666667","3.68028442969831","3.70947156291984","0.390516675360235","53.2251312164144","294.422754375865","5.61111111111111","1","3.10074666730407","3.03516885994628","1.29841187678904","116.510886984912","248.059733384326","flat","1","-1","constant","5456"
"6698","26","840.525","181.5","2603268.35379747","83772","67242","4.74705882352941","1.93119266055046","3.56927634935142","3.68435306156446","0.398390645291996","52.9618352894643","285.542107948114","5.67282321899736","1.05015673981191","3.03362957802639","3.07532314923619","1.16337607537614","101.024081603016","242.690366242111","flat","1","-1","constant","6698"
"6128","0","776.2875","31.5","2739928.23275316","88497","62103","6","0","3.32126000866433","3.68211084302607","2.99500467973557","146.123183605414","265.700800693146","6","0","2.67942048219824","3","2.78837699605409","138.764596950524","214.353638575859","flat","1","-1","constant","6128"
"5947","0","454.6875","29.5","1266833.88844937","65165","36375","6","0","3.28704956016246","3.52541639920179","2.05356452400401","121.917859045325","262.963964812997","6","0","2.89536983758095","2.89458333333333","2.6501734706574","138.534881896241","231.629587006476","flat","1","-1","constant","5947"
"4682","0","286.4375","22.5","438055.818829114","42486","22915","6","0","3.13403868652835","3.54823453818297","2.67358538061792","136.119194707151","250.723094922268","6","0","2.76792051527542","2.96825396825397","2.62953203883236","150.380856031067","221.433641222034","flat","1","-1","constant","4682"
"6117","0","547.825","33.5","1425396.19683544","72852","43826","6","0","3.47854780998757","3.55048808673134","1.88517155684229","116.912275722315","278.283824799005","6","0","3.19007944169296","3.2543446108338","2.69080346406451","150.718230194017","255.206355335437","flat","1","-1","constant","6117"
"6571","12","1099.7","150.5","3658838.64303797","124922","87976","5.97260273972603","2.08235294117647","4.25126636337214","4.10821659215102","0.546559459260234","65.3188873083696","340.101309069771","5.49933244325768","1.08656330749354","3.23048183007398","3.13667050249329","1.05628170670548","83.2355464542648","258.438546405918","flat","1","-1","constant","6571"
"6639","9","1134.3","161","3970203.17468354","129755","90744","5.77777777777778","1.15384615384615","4.10615605385745","4.02928160400485","0.534538068033508","61.8838252890487","328.492484308596","5.91704374057315","1.13549160671463","3.25783887033901","3.12404099448151","1.17630288967872","91.5277638522324","260.627109627121","flat","1","-1","constant","6639"
"6682","26","613.1875","132","1653418.78718354","67241","49055","5.925","1.58015267175573","4.15079427618952","4.0747487171907","0.627725258395397","70.8898453464227","332.063542095161","5.67628205128205","1.10687022900763","3.17638707448354","3.15188790560472","1.09020424189671","98.2703530726609","254.110965958683","flat","1","-1","constant","6682"
"6738","4","1233.675","164","4365878.6778481","128839","98694","6","2.96030534351145","4.12674057119715","4","0.443827520769125","52.2734471873007","330.139245695772","5.78712871287129","1.05217391304348","3.19787782515409","3.19969613152051","1.23870338267102","96.1502021214052","255.830226012327","flat","1","-1","constant","6738"
"7338","58","874.6375","495","1524659.1960443","73748","69971","5.02341137123746","2.72413793103448","4.10667419193219","4.23006125322776","0.217463508723188","45.1363272918144","328.533935354575","5.29751461988304","1.91570881226054","3.43011196966462","3.3968993176702","0.488897783709999","62.2501222194283","274.408957573169","flat","1","-1","constant","7338"
"7443","207","1128.075","517","2403311.3613924","85775","90246","5.12790697674419","2.7172131147541","4.12709644432948","4.2207277690848","0.225456477768191","40.3565022695888","330.167715546358","5.33807491702229","1.60407091267236","3.36965007151017","3.2578780789872","0.584098647768714","65.6929699112971","269.572005720814","flat","1","-1","constant","7443"
"6281","159","770.525","449.5","808343.138607595","57485","61642","5.02816901408451","2.81108312342569","4.07308706050901","4.1404347826087","0.204216367120645","39.8632100280669","325.84696484072","5.25524861878453","1.67415730337079","3.27286309731437","3.20952007664838","0.508645842536763","61.7625054436771","261.82904778515","flat","1","-1","constant","6281"
"7541","211","1032.45","458.5","2116740.50379747","82587","82596","4.77747989276139","2.84945164506481","3.93460055657732","3.91140159767611","0.168117839442946","36.4260503550112","314.768044526186","5.28414755732802","1.66467576791809","3.3470530073315","3.32526688741108","0.53110168092397","64.7116982975967","267.76424058652","flat","1","-1","constant","7541"
"7429","135","971.45","406.5","2277322.95949367","76284","77716","5.24","3.03915343915344","4.16780306921418","4.21845468213058","0.266617584666824","46.9898778870781","333.424245537135","5.21695760598504","1.47806215722121","3.13335770333828","2.98539302227827","0.561063974791999","61.3870616333349","250.668616267062","flat","1","-1","constant","7429"
"7260","175","780.2125","429.5","999251.055537975","61369","62417","5.06837606837607","2.82617382617383","4.11955325875331","4.07760654962123","0.219330625932441","41.686915444858","329.564260700265","5.26352705410822","1.38372985418266","3.12765492016904","3.09980525803311","0.556463504022901","63.3885459053048","250.212393613523","flat","1","-1","constant","7260"
"7498","219","1044.45","476.5","2380699.16202532","86317","83556","5.125","3.40140845070423","4.13687445697531","4.16961262532817","0.125501288761606","29.7155101154482","330.949956558025","5.00923593618808","1.44598098530683","3.11950816308189","3.1056863418965","0.568210157575103","63.726055707391","249.560653046551","flat","1","-1","constant","7498"
"7499","169","1170.3625","485","2920033.62642405","98947","93629","5.41420118343195","2.53857350800582","4.09509774903268","4.1098389879368","0.242208045875567","43.8394392453422","327.607819922615","5.03615604186489","1.47119518486672","3.10267654159517","3.00504032258065","0.588442989145745","65.6484785384631","248.214123327614","flat","1","-1","constant","7499"
"6536","0","525.2375","157.5","1150211.47452532","59275","42019","6","0","3.67111996384281","3.79188034188034","0.987018429399166","80.3393377241658","293.689597107425","5.95535714285714","0","2.8969226766488","2.69466039931229","1.35389324275591","104.083110478809","231.753814131904","flat","1","-1","freeplay","6536"
"6765","0","947.125","270","3076231.0221519","93870","75770","5","0","3.2720067537163","3.44637458006719","0.940726993977306","72.3194599865718","261.760540297304","5.86073500967118","0","2.75951903317327","2.55614035087719","1.64938386037243","101.983993267776","220.761522653862","flat","1","-1","freeplay","6765"
"6530","0","557.6625","152.5","1423570.70743671","62549","44613","6","0","2.9314017131889","3.05644659952754","1.17385126257004","79.4600762723207","234.512137055112","6","0","3.85544624898147","3.84872918070665","1.86446946653449","118.666448284418","308.435699918518","flat","1","-1","freeplay","6530"
"6519","10","755.15","202.5","1749044.23037975","71547","60412","5","1","3.60947605071429","3.7243906581741","0.690800800541162","66.956859442819","288.758084057143","5.9465776293823","1","3.1844044629456","2.98872180451128","1.58485558520903","109.258776840925","254.752357035648","flat","1","-1","freeplay","6519"
"6427","0","999.675","141","3519759.15886076","116891","79974","5.99290780141844","0","3.35840157192133","3.3970818134445","0.820464407298849","71.0837470594489","268.672125753707","5.91715976331361","0","3.41936653033235","3.43028942692259","1.50461434724848","112.61465242549","273.549322426588","flat","1","-1","freeplay","6427"
"6730","2","663.05","91.5","1965222.98481013","70794","53044","6","1","3.53404405946022","3.5611556411276","1.18107891888269","98.2398340402153","282.723524756817","6","1","3.590584392564","3.55005561735261","1.62195392528466","110.373803471874","287.24675140512","flat","1","-1","freeplay","6730"
"6626","0","842.175","104.5","2939450.93101266","101453","67374","5.63235294117647","0","3.37287090466592","3.44007155635063","0.784976615232893","69.1999800534418","269.829672373274","6","0","3.47518090348799","3.4609230288872","1.68202008123047","113.51102994434","278.014472279039","flat","1","-1","freeplay","6626"
"6498","0","646.5125","125","2068738.63275316","78087","51721","6","0","3.48214251948762","3.5606193322996","0.965734417407814","83.2785692814533","278.57140155901","5.97441860465116","0","3.48264104770729","3.48737061640661","1.6203995554133","107.718081550804","278.611283816583","flat","1","-1","freeplay","6498"
"6944","30","1102.75","248.5","3750451.65822785","113340","88220","4.51063829787234","1.46610169491525","3.10612628725121","3.14751527571255","0.472657579847988","59.3605610610425","248.490102980097","5.68368617683686","1.12965340179718","3.25557296440634","3.32135861823362","0.976124761889952","85.8139946264744","260.445837152507","flat","1","-1","freeplay","6944"
"6789","20","1449.9125","289.5","4872124.48591772","142601","115993","4.22007255139057","1.11111111111111","3.00933197257994","3.26260147327673","0.655668948279496","65.2029259861439","240.746557806395","5.63175675675676","1.08823529411765","3.43900047520159","3.48706896551724","1.11670989365818","76.0101452853611","275.120038016127","flat","1","-1","freeplay","6789"
"6763","10","872.625","179.5","2666463.37658228","83943","69810","5","0.739130434782609","3.37750259081756","3.57867451789227","0.85711278762559","63.0647052572552","270.200207265405","5.85945273631841","1.09718969555035","3.82801814651811","3.87781594197337","1.20736200664859","83.1012225422816","306.241451721449","flat","1","-1","freeplay","6763"
"6981","16","650.2125","208","1502349.94161392","63466","52017","5.24324324324324","2.09313725490196","3.39846080334342","3.36701526024773","0.349036300449323","50.0057554733992","271.876864267473","5.40561224489796","1.0910290237467","3.46806846676087","3.43356281906702","0.973531264694265","85.7519510495015","277.44547734087","flat","1","-1","freeplay","6981"
"7124","38","1390.8","499.5","4049115.6556962","136510","111264","4.6171875","1.96840148698885","3.27694442915069","3.37737567675444","0.36094899069796","37.2389472794611","262.155554332055","5.72639691714836","1.32806539509537","4.0663891222702","4.05915007644645","1.1750527045407","82.7693557424275","325.311129781616","flat","1","-1","freeplay","7124"
"7031","74","1154.175","365","3663904.72848101","116093","92334","5.36486486486486","2.30246913580247","3.59994938588092","3.58767669916013","0.310196606887266","36.0316347471505","287.995950870474","5.49934296977661","1.26284584980237","3.34077500428263","3.38737130843643","1.23876065790668","76.8381140198236","267.26200034261","flat","1","-1","freeplay","7031"
"7146","19","1012.25","400.5","2670695.17721519","104032","80980","5.336","2.10526315789474","3.59350244843101","3.58616861269122","0.324058721149552","39.688963123328","287.480195874481","5.40943267259057","1.19390862944162","3.02828832747129","3.12105263157895","0.856856064022893","73.5302610183171","242.263066197703","flat","1","-1","freeplay","7146"
"7024","29","1305.9","186.5","4624816.72405063","150272","104472","5.13903743315508","1.77744360902256","3.4594371528878","3.5162372734821","0.428622860124083","57.9704427629225","276.754972231024","5.70209973753281","1.22629310344828","3.45114588023507","3.41831305034415","1.03383564076329","97.5543402626052","276.091670418805","flat","1","-1","freeplay","7024"
"6998","1","783.575","193.5","2336889.89303797","86679","62686","6","2.03571428571429","3.48568291404898","3.52319757437051","0.383762598646074","56.4574205510457","278.854633123918","5.72716346153846","1.13619167717528","3.60287464567947","3.67204301075269","1.05707374739874","98.6899231213545","288.229971654358","flat","1","-1","freeplay","6998"
"6922","48","1064.65","293.5","3126533.36962025","116450","85172","4.60771704180064","1.81543116490166","3.45641220503391","3.52027470905844","0.285704148123053","45.8867898466998","276.512976402713","5.22266401590457","1.40684410646388","3.46544549266469","3.44571050076344","0.90371982673516","88.8977489721289","277.235639413175","flat","1","-1","freeplay","6922"
"7192","22","1156.1125","271","3873628.25300633","111681","92489","4.26984126984127","2.03191489361702","3.50446204490396","3.59548395148619","0.22201445450727","42.5869645474388","280.356963592317","5.38389121338912","1.14440433212996","3.54414280172904","3.6532946758039","1.05832172092901","97.4527482379269","283.531424138324","flat","1","-1","freeplay","7192"
"6946","21","1050.1625","255","3509348.77072785","99345","84013","4.77333333333333","1.77464788732394","3.3708192578612","3.40024762331392","0.310644091898169","46.7441731271358","269.665540628896","5.67535287730728","1.14571746384872","3.32387559837417","3.32909891906622","0.926766032230414","82.6923516645473","265.910047869934","flat","1","-1","freeplay","6946"
"6733","17","974.675","173","3143612.24746835","118222","77974","4.81889763779528","2.01587301587302","3.45347474577708","3.49599566834271","0.335428028890925","52.6936824412908","276.277979662166","5.38136826783115","1","3.36472758173305","3.51979959475304","1.07119418288099","86.5265465556454","269.178206538644","flat","1","-1","freeplay","6733"
"6951","12","993.275","204.5","3461111.06265823","111958","79462","5.76595744680851","1.5","3.4007195828794","3.47998515219005","0.516732427189377","48.5893831627492","272.057566630352","5.485","1.18485523385301","3.42672249592789","3.4424732752483","1.08982891969714","87.9165322263384","274.137799674231","flat","1","-1","freeplay","6951"
"6875","17","1097.3125","172","3906381.91376582","113441","87785","4.77310924369748","1","3.51141642340467","3.59926943488073","0.530654845095299","60.9924333580498","280.913313872374","6","1.04118993135011","3.21340224767438","3.23503712164477","1.28927577744155","100.937131828331","257.072179813951","flat","1","-1","freeplay","6875"
"6918","17","993.3625","203","3262339.85427215","111960","79469","5.14634146341463","1.78048780487805","3.45431197114848","3.51731657805945","0.346222583954961","49.1890919555839","276.344957691878","5.58145363408521","1.1078360891445","3.39356473435548","3.3983411162841","1.21390392582141","110.993332197681","271.485178748438","flat","1","-1","freeplay","6918"
"6478","5","675.2125","175","1730613.68844937","79153","54017","5.48484848484848","1.22222222222222","3.39910596694628","3.53009195367139","0.534266912939885","56.685292398259","271.928477355703","5.83577712609971","1.06559571619813","3.39978805267186","3.47053897564321","1.44429329293931","99.1714530216632","271.983044213749","flat","1","-1","freeplay","6478"
"6618","28","935.875","228","2892990.13607595","100066","74870","5.88510638297872","1.84992343032159","3.75453112023878","3.61608164848551","0.770731943021372","56.2221116603312","300.362489619103","5.89038785834739","1.12100456621005","3.53430508157242","3.66869902100735","1.04217110576409","87.1915745107848","282.744406525793","flat","1","-1","freeplay","6618"
"6547","18","721.15","173.5","2092151.74936709","76089","57692","5.375","0.722222222222222","3.61908689168843","3.60445471742249","0.46032047216226","53.2350311178251","289.526951335074","5.94444444444444","1.07260726072607","3.03470717046466","2.96188112511137","1.49418845704073","87.2981318634708","242.776573637173","flat","1","-1","freeplay","6547"
"6595","2","1095.9875","227.5","3747604.82262658","107723","87679","5.17391304347826","0.833333333333333","3.29999745204359","3.49038518946028","0.686564358504086","64.4864370773667","263.999796163487","5.95098039215686","1.19350073855244","3.40979629753159","3.4207118043809","1.37696790167922","84.3257481634323","272.783703802527","flat","1","-1","freeplay","6595"
"6856","63","726.8375","220","1842220.64414557","74547","58147","4.59550561797753","2.11940298507463","3.43017105354941","3.41782579897334","0.282058752009041","46.4324966973892","274.413684283953","5.74499332443258","1.20954598370198","3.5567077134503","3.50787695662122","0.983928840248833","77.9393519843071","284.536617076024","flat","1","-1","freeplay","6856"
"7006","48","973.775","294.5","2731802.58164557","96568","77902","5.57142857142857","2.21592279855247","3.62426301494316","3.67698349879765","0.450587420511108","41.7182250128433","289.941041195453","5.69924812030075","1.29863301787592","3.57814081593155","3.74887761284059","0.918154821170515","75.2568303692246","286.251265274524","flat","1","-1","freeplay","7006"
"1105","42","368.65","189","116632.660759494","35237","29492","4.87323943661972","1.59817351598174","3.48987711665184","3.46285348977136","0.46258603247967","52.882419020303","279.190169332147","5.79187817258883","1.24545454545455","3.61957713126307","3.6690658617754","0.977068202186453","82.4718470724357","289.566170501045","flat","1","-1","freeplay","1105"
"7029","55","943.225","313","2631493.26518987","82092","75458","4.58515815085158","1.47019867549669","3.32673930533273","3.32453381031682","0.303189398635329","49.3401309308346","266.139144426618","5.86876907426246","1.25952380952381","3.41592061746529","3.39908682634731","0.969065546165103","84.9527790788113","273.273649397223","flat","1","-1","freeplay","7029"
"6703","0","691.9","99.5","2090528.44556962","83531","55352","5.45454545454545","0","3.39437214140945","3.5325177781093","0.772309474891263","80.7813032884039","271.549771312756","5.89247311827957","0","3.41249571236797","3.42919848256408","1.60776950829921","113.383006779709","272.999656989437","flat","1","-1","no","6703"
"6699","13","823.625","117","2701231.45253165","92371","65890","5.05","1.63636363636364","3.44101046503595","3.55036855600593","0.566541353889095","65.5568136816412","275.280837202876","5.74068767908309","1","3.47373066546748","3.55954198473282","1.08227095143381","91.4092195198551","277.898453237398","flat","1","-1","no","6699"
"6401","5","697.925","128","1742702.09556962","82692","55834","6","1.76470588235294","3.54693160903841","3.52627257799672","0.697703099629339","68.6631299744457","283.754528723073","6","1","3.58769603335608","3.63739266198283","1.69069575870196","115.440790999222","287.015682668486","flat","1","-1","no","6401"
"6685","5","977.2625","103","3531214.90490506","110992","78181","5.17021276595745","1.35087719298246","3.51834745500407","3.64654992431755","0.553453966330068","63.8131204696326","281.467796400325","6","1","3.52242007888785","3.51272223802876","1.37057744144868","100.552458297042","281.793606311028","flat","1","-1","no","6685"
"6724","20","509.4375","141","1005965.94541139","53295","40755","4.8833746898263","1.35135135135135","3.43365114939275","3.55673706127305","0.600497527444601","65.2639642280723","274.69209195142","5.85967503692762","1.32113821138211","3.37739300215474","3.35230496453901","0.906459397441052","76.9199991859427","270.19144017238","flat","1","-1","no","6724"
"6969","21","856.9375","189","2861354.18591772","83835","68555","5.52380952380952","1.79012345679012","3.56317349854819","3.53169827654529","0.366412926290519","44.4340930368633","285.053879883855","5.53670886075949","1.25953389830508","3.31708419458877","3.33172043010753","0.878999339592634","81.1968309631691","265.366735567101","flat","1","-1","no","6969"
"6837","16","522.15","156","996400.230379747","54454","41772","5.29896907216495","1.71052631578947","3.43332896825023","3.56961205843553","0.479776235279633","64.1463015408822","274.666317460018","5.84188626907074","1.15565610859728","3.35296959246879","3.27636534839925","1.02184046945479","95.4727188955561","268.237567397503","flat","1","-1","no","6837"
"3764","4","399.8875","139","298066.227689873","43281","31991","5.22058823529412","1.33333333333333","3.6733295910597","3.75044760430624","0.504706464682887","58.2323941603367","293.866367284776","5.77083333333333","1.22741194486983","3.34973517916385","3.23962148962149","1.21300490897774","105.557867463236","267.978814333108","flat","1","-1","no","3764"
"7056","22","767.225","227","2136173.16392405","87767","61378","5.65714285714286","1.96987951807229","3.5606919963316","3.5321813789403","0.43131854928564","55.8844765905928","284.855359706528","5.85371179039301","1.24007561436673","3.52245151443342","3.55208898534997","0.967838615025803","81.2374382681901","281.796121154674","flat","1","-1","no","7056"
"7110","33","1035.7375","272.5","3635657.68971519","101446","82859","4.93058568329718","1.78531073446328","3.4765893672126","3.56354479135162","0.471093784906744","56.249827045789","278.127149377008","5.66020313942752","1.35028248587571","3.62773038168304","3.51125478927203","0.958227107767317","89.1801262725014","290.218430534643","flat","1","-1","no","7110"
"7025","29","730.9","213","2010152.14177215","67995","58472","5.6734693877551","1.95967741935484","3.55504111207362","3.50016830453666","0.338649430148277","50.6286352316197","284.40328896589","5.76028368794326","1.13747454175153","3.56874191750312","3.63399055817828","0.900673327725556","86.2595794954165","285.499353400249","flat","1","-1","no","7025"
"6982","47","1002","218.5","2875847.7721519","106053","80160","4.89010989010989","1.64315352697095","3.59125236868446","3.68362638767609","0.354593002925237","49.9052631558871","287.300189494757","5.76997578692494","1.3314606741573","3.5573958107673","3.58839865621501","1.05490987401909","100.036678059452","284.591664861384","flat","1","-1","no","6982"
"7007","29","995.95","247.5","2789823.06075949","111144","79676","5.03703703703704","2.51724137931034","3.49643275221768","3.49739442811782","0.233646805649708","43.9111102569663","279.714620177415","5.70263788968825","1.2027027027027","3.46542830606426","3.47323328104682","1.11284436136789","93.8601397295572","277.234264485141","flat","1","-1","no","7007"
"7047","36","1092.675","228","3697762.19683544","117461","87414","5.27083333333333","1.61157024793388","3.47141033313927","3.54622470579793","0.474347521896721","56.2054661747253","277.712826651141","5.59399332591769","1.096875","3.42814316716247","3.38301838304008","1.0009737825832","95.7310663413683","274.251453372998","flat","1","-1","no","7047"
"7054","30","1168","267.5","3677751.01265823","128652","93440","5.11864406779661","2.44642857142857","3.60509634835871","3.58179061098123","0.29019091581458","52.8228207206525","288.407707868697","5.64197530864198","1.25536723163842","3.36170257497391","3.40386624869384","1.00022963120428","83.0469141246855","268.936205997913","flat","1","-1","no","7054"
"7048","51","1020.175","210","3311822.24746835","115541","81614","5.21938775510204","1.49484536082474","3.59331547705085","3.61933168316832","0.351999493096084","51.5262160150471","287.465238164068","5.62908011869436","1.44105263157895","3.40328468752674","3.42816000387223","1.06005399480234","95.5860045661214","272.262775002139","flat","1","-1","no","7048"
"7009","36","1298.225","208.5","4795473.79683544","124216","103858","5.5","2","3.64277811307128","3.6056887107268","0.361584741944262","51.2817651345394","291.422249045703","5.46981627296588","1.05821917808219","3.38368812867567","3.42321560843633","0.971319455919617","80.399581456951","270.695050294053","flat","1","-1","no","7009"
"6780","23","733.125","153","2264749.14873418","78266","58650","5.17283950617284","2.05106382978723","3.64388046693798","3.62596341086195","0.360566488319264","53.5361887126635","291.510437355038","5.96296296296296","1.36467889908257","3.33303837352134","3.33784965034965","1.03156566453351","92.5765473774364","266.643069881707","flat","1","-1","no","6780"
"7000","24","1156.7","193","3882010.36455696","107544","92536","5.18461538461538","1","3.55064285797864","3.5788149189312","0.420079128077694","53.9644260044984","284.051428638291","5.64015645371578","1.0409429280397","3.43280148092053","3.41022659511032","0.908097216769337","81.1301634275938","274.624118473642","flat","1","-1","no","7000"
"6836","28","999.2","201.5","3495196.38987342","99385","79936","5.23333333333333","1.85714285714286","3.54819939101428","3.6007022538286","0.409445515097911","57.2915836971666","283.855951281142","5.49843912591051","1.06717363751584","3.23116488678201","3.2673132280091","0.916231136759246","81.2828521159108","258.493190942561","flat","1","-1","no","6836"
"6912","4","1090.8125","172.5","3763029.42009494","117547","87265","6","1.76086956521739","3.45241985889375","3.51522520799778","0.521601040670493","60.3072795101092","276.1935887115","5.76550868486352","1.19714285714286","3.63796392633228","3.56305170239596","1.05407088316234","87.8168883855674","291.037114106582","flat","1","-1","no","6912"
"6848","19","714","172","1943554.63291139","79749","57120","5.55555555555556","1.94736842105263","3.36667814089259","3.31862007961079","0.365922769833031","50.242993575479","269.334251271407","5.76426264800861","1.37527114967462","3.49287669943597","3.52275780074562","1.02167960591339","90.0363178243848","279.430135954877","flat","1","-1","no","6848"
"6801","40","649.425","164","1694003.33607595","77132","51954","5.38297872340426","1.79365079365079","3.32020350040062","3.33826276463263","0.400932081722936","54.6006282625852","265.616280032049","5.88346456692913","1.3125","3.71458692471294","3.83509803921569","1.04005628823988","92.0438249439404","297.166953977035","flat","1","-1","no","6801"
"6835","7","859.6","190.5","2906827.55949367","90317","68768","5.13157894736842","1.42164179104478","3.37759343893378","3.50410398182675","0.61388298254787","63.7563188233396","270.207475114702","5.79287598944591","1.08945969884854","3.64295140414343","3.62224108658744","1.11130797520439","99.7919522521075","291.436112331474","flat","1","-1","no","6835"
"5546","0","444.75","78","957329.962025316","57341","35580","6","0","3.36906715809301","3.44707448647901","1.14531358206193","92.8784257587177","269.525372647441","5.93031358885017","0","3.30662868030474","3.28081421502474","1.99957408177493","131.72317202591","264.53029442438","flat","1","-1","no","5546"
"6535","0","486.6375","78.5","1109277.95553797","56856","38931","6","0","3.36732609539392","3.47686339843953","1.11427634672672","90.0706377314","269.386087631513","6","0","3.33991825531145","3.4177948697298","1.87613571696375","123.806319787812","267.193460424916","flat","1","-1","no","6535"
"5462","0","451.9875","43","1056565.22768987","58643","36159","6","0","3.49524535312674","3.5452182952183","1.42828744804667","105.710152731127","279.619628250139","6","0","3.27711252686116","3.4384236453202","1.71678986866803","128.534628833044","262.169002148893","flat","1","-1","no","5462"
"5304","0","413.0375","61.5","783681.808702532","51372","33043","6","0","3.21216890870409","3.23096610416363","1.77358925267424","126.425270370478","256.973512696327","6","0","3.22526084623581","3.33823529411765","2.31291739062077","136.401018693893","258.020867698864","flat","1","-1","no","5304"
"6664","2","757.375","98.5","2386773.17405063","87019","60590","5.71111111111111","1","3.38904644599687","3.54129830765345","0.685683402855613","73.36686813926","271.123715679749","6","1.03456790123457","3.50238049209239","3.42834757834758","1.46734687637976","115.29600603033","280.190439367391","flat","1","-1","no","6664"
