"maxR","minR","meanR","medianR","varR","totalvarR","aucR","maxTheta","minTheta","meanTheta","medianTheta","varTheta","totalvarTheta","aucTheta","subconditionV","subjectV","filecountV","gestureV"
"6629.13697248744","6382.35583464288","6501.51976344113","6498.08565498049","2062.73730064999","4218.35663136818","520121.58107529","0.798713246355659","0.771792820284197","0.785017501270537","0.784854790818811","3.83921433543604e-05","0.63857651378613","62.801400101643","flat","P3","2","no"
"6611.46065555865","6373.89582594507","6497.6171246553","6499.54936489112","2164.25456834656","4410.67456326368","519809.369972424","0.801433813853891","0.769138546553989","0.784632001858513","0.784803013218644","3.64905551713992e-05","0.590590328537494","62.770560148681","flat","P3","2","no"
"6587.66195246842","-1","6414.96282661538","6492.10030199827","529394.56520795","10614.2595400447","513197.02612923","0.801531106703077","-1","0.76244237091109","0.785182408149786","0.0398510744156235","2.31536019576988","60.9953896728872","flat","P3","3","no"
"6605.86481847759","6358.31188288212","6497.91285167958","6495.40661563923","2189.19947071288","4120.19229077409","519833.028134366","0.802974691422606","0.765372070334774","0.785107592771875","0.784525130668726","4.93252308346427e-05","0.646067388825863","62.80860742175","flat","P3","3","no"
"6608.14898439798","6347.80820441198","6502.67319627933","6505.28542802649","2214.4581168649","4213.94089263974","520213.855702346","0.802578603412754","0.766986032852107","0.785673012767701","0.785616981764222","5.35260969356091e-05","0.704935157183709","62.8538410214161","flat","P3","3","no"
"6591.65487567424","6381.32337372116","6495.24478373568","6495.55410923583","1906.41706779952","3648.71167476829","519619.582698854","0.799371053089733","0.761399296190292","0.78536415030264","0.786049016278986","4.42722508360628e-05","0.589140858965071","62.8291320242112","flat","P3","3","no"
"6631.24754476863","-1","6407.32682935866","6486.64577207234","528737.065094326","10810.5872219017","512586.146348693","0.798925594802988","-1","0.762990405185756","0.785343584203254","0.0398820259279658","2.35814837929924","61.0392324148605","flat","P3","4","no"
"6615.93288962335","6381.0633910031","6490.13079708869","6488.77140728686","1891.36625911779","3848.73898036091","519210.463767095","0.798529808968459","0.769798128892703","0.784786537995436","0.785016453227103","4.22825055249206e-05","0.625027955595662","62.7829230396349","flat","P3","4","no"
"6575.8887612246","6369.32720151823","6478.29012010915","6468.68247753523","2487.04526198683","4498.58886823157","518263.209608732","0.797764454160927","0.772372080274316","0.78357909153209","0.782357662056622","3.49717256504432e-05","0.542857055598127","62.6863273225672","flat","P3","4","no"
"6560.60393561446","6395.10891228601","6486.29038434972","6489.16150206608","1256.7340682707","3306.87294177887","518903.230747977","0.800341820258459","0.768082927831664","0.784075604957727","0.783283249289258","4.23355580051846e-05","0.612763001190868","62.7260483966181","flat","P3","4","no"
"6603.73386804768","-1","6420.29796154506","6496.44495023778","530778.035423165","11176.2661709669","513623.836923605","0.799739895432494","-1","0.764702034234808","0.787030611620606","0.039966336023296","2.39789936767385","61.1761627387846","flat","P3","5","no"
"6615.05381686347","6375.28477795306","6493.86407236002","6497.26045008147","2402.30097394459","4984.46475651094","519509.125788801","0.802535646845574","0.773626234986363","0.785158990611517","0.784743229679223","3.2612861355562e-05","0.479293866862192","62.8127192489213","flat","P3","5","no"
"6570.56420712864","6373.15659622451","6489.44495177827","6488.132741494","1902.39781216915","3635.07381188617","519155.596142262","0.799393126829473","0.770937933991224","0.786149030630058","0.785886243357646","4.0502970412306e-05","0.553454635286126","62.8919224504046","flat","P3","5","no"
"6594.66360021495","6398.07236595523","6499.3515595145","6498.72499043191","2207.38565717925","4427.96051344194","519948.12476116","0.804449734539972","0.770259357057809","0.785128257084694","0.784245648944452","4.59117228069632e-05","0.538099180204107","62.8102605667755","flat","P3","5","no"
"6601.82898899994","-1","6412.81246485272","6494.42648491834","528792.167726153","10037.0928077549","513024.997188218","0.802790567664289","-1","0.763744570684629","0.78599906458085","0.0399118187961103","2.37265892939456","61.0995656547703","flat","P3","6","no"
"6646.81337183466","6395.07763830901","6497.8370975904","6494.08669843363","2007.66144608972","3627.73935350959","519826.967807232","0.801577268886375","0.770571513348647","0.785576332172731","0.785562555634907","3.67576596455545e-05","0.560012442588276","62.8461065738185","flat","P3","6","no"
"6622.78763059786","6385.37720107434","6505.15974725253","6506.21875593035","2422.70908899304","4765.96166583814","520412.779780203","0.797702889192142","0.764916856415661","0.785286743764119","0.786265369357701","4.35918034182801e-05","0.566166381029548","62.8229395011295","flat","P3","6","no"
"6599.58763863319","6376.72909884056","6495.74277394793","6494.19114691971","1599.25539565115","3805.99225980765","519659.421915835","0.802175843706912","0.772117864280932","0.785505037922639","0.785452552606415","3.6924305518904e-05","0.539842735258967","62.8404030338111","flat","P3","6","no"
"6592.41420118609","-1","6410.9650335491","6489.76459481023","528958.570745145","10418.1178251046","512877.202683928","0.801156015604367","-1","0.763023987338745","0.785234782190365","0.0398825190878222","2.32394747863831","61.0419189870996","flat","P3","7","no"
"6598.73881889562","6386.74878165722","6503.72471373219","6505.02954433125","1501.28910289524","3268.07331816907","520297.977098575","0.810204293029172","0.77207139796197","0.7856120287929","0.785616888407964","4.51770161876499e-05","0.574743868161784","62.848962303432","flat","P3","7","no"
"6619.93504499855","6382.42164072541","6494.24497575142","6494.47698698009","1881.05815440364","3638.63841031835","519539.598060113","0.802183157650632","0.771598382272347","0.785086095370245","0.784754791257284","3.83247584223331e-05","0.487312520222945","62.8068876296196","flat","P3","7","no"
"6594.68543601588","6295.27521241129","6488.54241821322","6486.68037950658","3344.37928880151","5566.72144529048","519083.393457058","0.800710902123162","0.764732347065588","0.784971616659782","0.785507431115496","4.88977550179419e-05","0.5785091312521","62.7977293327825","flat","P3","7","no"
"6596.60374738395","-1","6415.76357870937","6496.11787866221","529919.72365194","10958.9988728493","513261.08629675","0.798533875103823","-1","0.762643306916082","0.785343809663561","0.0398730354553234","2.40573946607874","61.0114645532866","flat","P3","8","no"
"6580.365491369","6396.54437958496","6492.16427412435","6490.70019122869","1574.671173118","3665.46899967563","519373.141929948","0.798649614495737","0.765915891705621","0.78544961637632","0.786053687169989","4.00796853437386e-05","0.589172042249519","62.8359693101056","flat","P3","8","no"
"6600.18939122204","6392.98998904269","6506.43402092625","6511.64978979538","2290.96843895936","4409.21129278583","520514.7216741","0.805595242909492","0.769359060922328","0.787021869655892","0.787190204112421","3.84522426183594e-05","0.468840352246931","62.9617495724714","flat","P3","8","no"
"6582.50902012295","6384.65355363938","6497.02454696629","6495.9820229305","1886.37834683418","3751.02144541071","519761.963757303","0.805595242909492","0.772400533828651","0.785502888731978","0.784745113639078","4.2510113612238e-05","0.533600504205939","62.8402310985582","flat","P3","8","no"
"6615.05381686347","-1","6420.62529140802","6505.0623653732","530820.650462413","10815.6954442336","513650.023312642","0.801145748255829","-1","0.763064646039453","0.785839031928052","0.0398868918269953","2.32725575967064","61.0451716831563","flat","P3","1","pat"
"6608.68050370117","6398.75800448806","6490.43138282308","6485.87733408866","2080.06568632585","4030.74862109234","519234.510625847","0.800972549380993","0.769042415985724","0.784849312321011","0.783761820418685","5.62679223229396e-05","0.645705633160461","62.7879449856809","flat","P3","1","pat"
"6591.64956592809","6383.64543188295","6497.94103545274","6492.1889195028","1728.03775124281","3696.17078142527","519835.282836219","0.800748308999058","0.769288083268176","0.784878419841161","0.78528933754545","4.13531805249475e-05","0.579046534285117","62.7902735872929","flat","P3","1","pat"
"6605.79533440145","6418.68966378653","6502.35352822721","6498.63669507156","1402.6900770962","3069.15553119279","520188.282258177","0.802863636183805","0.769002629737245","0.784204862141261","0.784429576964715","5.45465358004052e-05","0.705006758943865","62.7363889713009","flat","P3","1","pat"
"6613.21102037429","-1","6417.94939625537","6493.08883862472","530115.047701573","10763.4732565704","513435.95170043","0.800175412804941","-1","0.762043925767197","0.784421324992989","0.0398402994443233","2.35708928366977","60.9635140613758","flat","P3","2","pat"
"6617.11749933459","6385.88169323548","6501.76912702664","6506.62181582342","2089.48743619539","3986.06959272954","520141.530162131","0.80135945305022","0.767408609336503","0.785729714111275","0.785123890564273","4.72939532169218e-05","0.631334127812079","62.858377128902","flat","P3","2","pat"
"6597.52514205137","6379.64027199026","6495.94717388771","6495.66507036382","2049.59651675616","3951.16446237422","519675.773911017","0.798944533171034","0.764750834346883","0.783051760483586","0.783280917220549","5.38200357028388e-05","0.672501782189932","62.6441408386869","flat","P3","2","pat"
"6593.3440680735","6366.34000034557","6490.12483679007","6492.70991180826","1698.62317036189","3586.1718705731","519209.986943205","0.801127694065312","0.770252759480435","0.784836990464591","0.784796615682647","3.50245188426512e-05","0.494047466163766","62.7869592371673","flat","P3","2","pat"
"6588.30516900971","-1","6405.45411210703","6483.41981045661","528919.878674521","11032.8645014845","512436.328968563","0.801580089575479","-1","0.762479400525519","0.784963663446904","0.0398617194957357","2.37570448904492","60.9983520420415","flat","P3","3","pat"
"6598.90612147195","6384.53295081167","6495.92425720049","6494.9920212271","2245.20983728207","3919.08667319094","519673.940576039","0.803179850089139","0.769289967720119","0.783997569590573","0.784578864988871","5.30123108225249e-05","0.663750970096131","62.7198055672459","flat","P3","3","pat"
"6584.27406780732","6389.99921752734","6484.2725780677","6477.59480437508","2006.93247524154","4351.42656235834","518741.806245416","0.800072618183603","0.76644153032788","0.784083493424787","0.783652070031319","4.99319575517168e-05","0.617095267684328","62.726679473983","flat","P3","3","pat"
"6596.04730122518","6344.19293527553","6490.49193069656","6494.1250796137","2260.31398771503","4147.55175955433","519239.354455725","0.799116650261304","0.770779000492275","0.785449781984186","0.78452077818884","4.50412429598901e-05","0.568930507083342","62.8359825587349","flat","P3","3","pat"
"6657.41338659393","-1","6406.39050664786","6475.78103358616","528933.96337441","11178.4119024256","512511.240531828","0.800618838275077","-1","0.761841418478299","0.784541209953047","0.0398480420840532","2.51561262465802","60.9473134782639","flat","P3","4","pat"
"6581.04923245526","6379.67789155534","6487.53172342006","6490.60039089208","1675.50644897692","4002.8286526914","519002.537873605","0.799116814904641","0.768299296287184","0.786565962254591","0.786858424708062","4.39258389351858e-05","0.564262595113611","62.9252769803673","flat","P3","4","pat"
"6612.99871465283","6389.14117859357","6501.9039052154","6497.25745096854","1928.27326051639","4440.39302051362","520152.312417232","0.804622409621497","0.768687539886468","0.784677365968699","0.784906716276674","5.30129474265276e-05","0.695049357402027","62.7741892774959","flat","P3","4","pat"
"6593.11838207081","6403.56041589365","6493.81119550311","6487.17866123722","1904.17180609481","3977.32527059187","519504.895640248","0.801324869481687","0.768255745543825","0.784893177607942","0.78430429950566","4.90145925473807e-05","0.624927629955741","62.7914542086354","flat","P3","4","pat"
"6566.90162862213","-1","6398.58115851996","6481.41640226019","526535.894008421","9802.12037309815","511886.492681597","0.801658655546919","-1","0.76134540933942","0.783807947293172","0.0398144957181071","2.42862660106259","60.9076327471536","flat","P3","5","pat"
"6569.05183416907","6378.86988423498","6488.30718935857","6487.06471297651","1684.85217006133","3344.96414341751","519064.575148685","0.801239062634861","0.768280655431179","0.784208151332443","0.784191462047912","3.75878105736922e-05","0.579067063429151","62.7366521065954","flat","P3","5","pat"
"6593.37076160593","6327.45715117851","6483.26611916144","6482.53343693328","2239.96519833175","3784.30752511644","518661.289532915","0.803327578033683","0.768421315063575","0.783689642747927","0.782781763786192","6.01970219707359e-05","0.715906838607302","62.6951714198341","flat","P3","5","pat"
"6594.40164078592","6375.98376723153","6494.942383049","6501.50539253027","2024.9274671567","3925.82426516644","519595.39064392","0.798864994048216","0.764511494539545","0.783100953632233","0.783564686589006","4.65773386017515e-05","0.600478651098805","62.6480762905786","flat","P3","5","pat"
"6605.16805236627","-1","6408.78338674489","6490.40618827217","528865.292944513","10920.8936747455","512702.670939591","0.803672891150476","-1","0.7622686139747","0.78414668382716","0.0398619757792116","2.50103677125901","60.981489117976","flat","P3","6","pat"
"6601.62222487776","6407.17355781783","6490.15864015827","6491.45104152137","2025.50691538418","4168.63260533173","519212.691212662","0.80393262611311","0.774274310761641","0.78450767375166","0.783809596645492","4.50560456745452e-05","0.57005268433134","62.7606139001328","flat","P3","6","pat"
"6618.62160876417","6389.52267387792","6481.90073162205","6481.46498968311","2100.5750861156","4310.83810868391","518552.058529764","0.805702134544418","0.766926545591405","0.783932474105133","0.783424236235704","5.94812935713348e-05","0.588746334693955","62.7145979284106","flat","P3","6","pat"
"6598.76427825695","6327.9194843171","6487.63921102171","6486.95285577522","2722.71403903839","4612.06911887249","519011.136881737","0.806938622524121","0.768895125747968","0.78472871486426","0.784475707704844","4.80905736381229e-05","0.632268019094217","62.7782971891408","flat","P3","6","pat"
"6605.09810676571","-1","6414.25935736921","6494.25854005885","529359.236862246","10486.2938641958","513140.748589537","0.803625595439491","-1","0.76298013612321","0.785452505316591","0.0398879565663525","2.37923775681058","61.0384108898568","flat","P3","7","pat"
"6612.94261278593","6388.83690510252","6495.38788114055","6492.70623842884","2302.63142524539","3899.1773011733","519631.030491244","0.798313976140716","0.766569646416427","0.78425788016811","0.783771818967398","5.18191978444023e-05","0.682477681046524","62.7406304134488","flat","P3","7","pat"
"6613.57611281521","6390.17754056959","6501.35746567863","6500.21134120689","1667.3959136908","3339.22479828908","520108.59725429","0.799252566105708","0.76441613918102","0.784433263472388","0.785181760035068","5.03710868951092e-05","0.645482043365531","62.754661077791","flat","P3","7","pat"
"6590.44292896919","6385.91426500544","6487.14092488395","6486.7970108145","2512.53994510201","4534.93267060085","518971.273990716","0.802175843706912","0.77047712549424","0.785510836809932","0.786436625332504","4.74206780795416e-05","0.533206732427074","62.8408669447946","flat","P3","7","pat"
"6590.46599262905","-1","6402.74301084114","6483.46304069052","528014.062911278","10455.5639138239","512219.440867291","0.80253061333474","-1","0.763780018100121","0.78606136658012","0.0399156156159968","2.30053672087131","61.1024014480097","flat","P3","8","pat"
"6563.40414723945","6403.69955572558","6493.73478954162","6493.89162726475","1234.67908542433","3445.70317872369","519498.78316333","0.807031251553932","0.768469261878468","0.784532226134198","0.783928869701707","4.6792746943827e-05","0.61091554723178","62.7625780907359","flat","P3","8","pat"
"6612.26171593351","6400.02664056955","6490.29616450422","6485.72970549489","2488.21217400177","4762.72272588928","519223.693160338","0.802086916042648","0.767706693509991","0.785010284472352","0.784319638018035","5.55709443634372e-05","0.60189542881923","62.8008227577882","flat","P3","8","pat"
"6570.74006486332","6400.07132772753","6497.96977776488","6500.53328238811","1593.35924483477","3236.70641920193","519837.58222119","0.802940223454851","0.771372770194455","0.785051241086298","0.785668548761217","4.21777714659904e-05","0.575962519888567","62.8040992869039","flat","P3","8","pat"
"6632.43582705479","-1","6407.22954466729","6487.95995662513","529094.328549463","10734.9411156425","512578.363573383","0.804994957533949","-1","0.764507509286735","0.786436509062374","0.0399595393685266","2.33701512062419","61.1606007429388","flat","P3","1","pinch"
"6638.35235581842","6378.31780330833","6499.17448169558","6501.77316452417","2247.36098931304","4387.26114622795","519933.958535647","0.805803494083986","0.771685716725586","0.788067534563282","0.787906817572069","4.96462061406881e-05","0.619308099751765","63.0454027650626","flat","P3","1","pinch"
"6637.17002946286","6390.25109052845","6495.17107284502","6493.37654843985","2495.7564326812","4433.83293063145","519613.685827602","0.803831768461686","0.766754592649954","0.78646995376462","0.786692966605878","5.03860893904884e-05","0.609031561951638","62.9175963011696","flat","P3","1","pinch"
"6596.92693608168","6392.94752051039","6488.59102444734","6487.07464770785","2113.06831530051","3693.12149748804","519087.281955788","0.801480842697075","0.765865561057395","0.787330194292851","0.788675877912495","7.15211757243831e-05","0.718520728759432","62.9864155434281","flat","P3","1","pinch"
"6586.22350061095","-1","6407.50534075831","6489.98759588179","528636.869016411","10164.1389355784","512600.427260665","0.804548716762312","-1","0.764756039772251","0.787513546104467","0.0399761198895407","2.36187768141614","61.1804831817801","flat","P3","2","pinch"
"6585.58615462587","6405.73375968749","6492.55238067739","6489.37563471137","1798.92066872912","3761.65580416379","519404.190454191","0.808579602678096","0.768173526010192","0.785417913782697","0.785343455667818","5.08035981418564e-05","0.58524649940921","62.8334331026158","flat","P3","2","pinch"
"6666.61773315375","6380.25305140791","6485.41899345663","6483.12154287285","2126.15626525149","4053.26933791458","518833.519476531","0.81092127104309","0.769436873744677","0.787859031498958","0.788255615279348","5.85615324406594e-05","0.643280998904367","63.0287225199166","flat","P3","2","pinch"
"6622.9917710956","6375.32532503244","6491.58147823444","6493.58583346431","1636.60652514402","3535.94104332471","519326.518258755","0.80774263976251","0.769980638562307","0.787031560834022","0.785779136437905","6.23702961554918e-05","0.589102688743382","62.9625248667218","flat","P3","2","pinch"
"6590.25356113101","-1","6404.50039698766","6487.44275515755","527837.129098588","10395.3102761548","512360.031759013","0.800222312770477","-1","0.763619431755592","0.785833295466452","0.0399052862024367","2.40163582243641","61.0895545404474","flat","P3","3","pinch"
"6608.88689568826","6405.70878201624","6497.91763261029","6495.19563418495","1829.45803781272","4185.22685965911","519833.410608823","0.800754948727753","0.771237889871068","0.786360623845046","0.786649789381144","4.1648857834384e-05","0.541231595978131","62.9088499076037","flat","P3","3","pinch"
"6607.33304745568","6344.2189432585","6491.74823209879","6494.11710695988","2672.29472633151","3765.69729077241","519339.858567903","0.805503562018774","0.77162014846795","0.786989066656571","0.786157057037834","4.54951444569164e-05","0.639280059951548","62.9591253325257","flat","P3","3","pinch"
"6602.97826741842","6374.64704905299","6494.69797130099","6497.29832263217","2122.46742159067","4186.39741937886","519575.837704079","0.798559592011624","0.769499016460675","0.784480997934826","0.784527319079529","4.6561795404894e-05","0.638774690518236","62.7584798347861","flat","P3","3","pinch"
"6584.07358707358","-1","6412.31580409676","6497.30892989763","529275.902309799","10352.9197668747","512985.264327741","0.801908418122683","-1","0.764047914066352","0.786486355238428","0.0399411650402874","2.37096008553737","61.1238331253081","flat","P3","4","pinch"
"6600.1603010836","6394.39105779432","6497.22599687678","6500.12535244507","1904.36254033795","3956.65754903257","519778.079750142","0.8031260357368","0.771082438612432","0.787353642952743","0.787146617458427","3.52328962492245e-05","0.585331485918361","62.9882914362195","flat","P3","4","pinch"
"6595.92616696094","6394.45298676908","6491.59591627677","6486.79099345442","2278.40230755619","4294.99422419835","519327.673302142","0.805063127848742","0.771806767344537","0.786928500267817","0.786382136801295","5.06824481046836e-05","0.638267907217829","62.9542800214254","flat","P3","4","pinch"
"6616.39849162669","6395.88250361121","6494.86079853691","6493.19952380566","2168.85582630616","3906.23345239015","519588.863882953","0.802293636983182","0.766360098258342","0.785795087789447","0.785667427380797","5.66723207225395e-05","0.620225671940085","62.8636070231557","flat","P3","4","pinch"
"6641.76362120785","-1","6410.1710732342","6492.65696744763","529298.872781268","10824.6772920744","512813.685858736","0.802959355619844","-1","0.764368874985037","0.787623264569249","0.0399530561302428","2.3910551130903","61.149509998803","flat","P3","5","pinch"
"6578.25219948278","6408.61833783227","6489.49765050216","6486.32788947768","1508.20924254424","3468.32799383232","519159.812040172","0.800451721316106","0.770405306373292","0.786186899366433","0.785343428860174","4.30129740734206e-05","0.573728735962225","62.8949519493146","flat","P3","5","pinch"
"6626.30402260566","6351.96481413429","6483.67139499285","6484.34260257092","2474.05493816313","4134.90786970928","518693.711599428","0.807161967887929","0.769013256377089","0.786643654655644","0.786160265519169","6.08909188633947e-05","0.638189210841357","62.9314923724515","flat","P3","5","pinch"
"6636.90560427071","6364.07558094654","6480.80811589792","6470.83634419205","2540.4328218733","3901.94541120234","518464.649271834","0.798648948421781","0.765801416931245","0.782890220059135","0.783115223822108","5.1066418789815e-05","0.615937677938774","62.6312176047308","flat","P3","5","pinch"
"6587.97062834983","-1","6414.91508731647","6497.74276292333","530127.554450206","10596.6847074583","513193.206985317","0.808168554291258","-1","0.764081167259044","0.786153217594567","0.0399565858841161","2.48636794238317","61.1264933807236","flat","P3","6","pinch"
"6608.78475969675","6372.65760887873","6487.30670910228","6482.54305111334","2421.73370785012","4370.32303832738","518984.536728183","0.810337803773138","0.768420547205518","0.787159233902973","0.787433224939954","4.93579982211892e-05","0.613768568524349","62.9727387122379","flat","P3","6","pinch"
"6594.47844791383","6404.21876578244","6493.96763055842","6494.72141472748","1871.12735134475","3596.43386420818","519517.410444674","0.802830073727632","0.769759057915732","0.786193986914066","0.786327080411572","4.50483017613248e-05","0.523269497981062","62.8955189531253","flat","P3","6","pinch"
"6603.95676848357","6380.24176657907","6491.55294184185","6497.07203074973","2271.96533105734","4552.81522399421","519324.235347348","0.805948374534649","0.768531250973442","0.785767281327317","0.785888602843253","5.58752785921189e-05","0.643324220064575","62.8613825061853","flat","P3","6","pinch"
"6605.15442665802","-1","6420.1527298704","6504.36756338134","530654.633050828","10351.8894033039","513612.218389632","0.802110924306475","-1","0.764027157236505","0.786487973365052","0.03994189611369","2.45114919560691","61.1221725789204","flat","P3","7","pinch"
"6629.60760528102","6406.40304695232","6498.52965566339","6503.42465423794","1792.74882373206","3658.31480308761","519882.372453071","0.801293872144844","0.774472024780954","0.787825820329008","0.788541460030591","4.0025363181617e-05","0.518022154342489","63.0260656263207","flat","P3","7","pinch"
"6622.05534558569","6426.29986850909","6501.16135723481","6497.96624959895","1892.41235127615","3989.46917831088","520092.908578785","0.809593115528469","0.76410166613902","0.785560485454012","0.78643273591432","7.2835479036182e-05","0.626253757535668","62.844838836321","flat","P3","7","pinch"
"6596.60223145219","6377.72067434754","6505.16972836271","6510.40843594144","2027.80272753684","4467.30153836114","520413.578269017","0.80733209096959","0.767146829219058","0.786291157388628","0.786803666857399","5.41364350633441e-05","0.568521375208566","62.9032925910903","flat","P3","7","pinch"
"6570.49708926197","-1","6418.02021863288","6495.8968789916","529908.175412223","10584.0600456163","513441.61749063","0.805887992231497","-1","0.765008624742125","0.787314169636719","0.0399800202338364","2.3647371493081","61.20068997937","flat","P3","8","pinch"
"6622.77177622784","6398.64681006852","6492.88283066655","6489.93104942995","2025.28833979943","4084.77863375924","519430.626453324","0.807515571193334","0.764240762433991","0.787051148289312","0.786376964672772","5.74503689943841e-05","0.558489207299168","62.964091863145","flat","P3","8","pinch"
"6612.23903076711","6397.23760696756","6495.04189228085","6496.20539075582","1920.19495375169","3646.09460072235","519603.351382468","0.806565341327929","0.768334973170555","0.786364965743285","0.787123979157643","4.90141977221056e-05","0.625616769390772","62.9091972594628","flat","P3","8","pinch"
"6607.37058140377","6365.48144290752","6486.71099056867","6491.95987355641","1987.92388417587","3761.69951035328","518936.879245494","0.804095701549005","0.767768296637184","0.78471267428523","0.784902512697701","5.35726194454158e-05","0.565257191881543","62.7770139428184","flat","P3","8","pinch"
"6592.35686230653","-1","6410.10812139134","6485.60290678414","528717.402098999","10341.1344858965","512808.649711307","0.805758826500175","-1","0.763898404014512","0.785613217147628","0.0399491698987793","2.45982167662607","61.111872321161","flat","P3","1","poke"
"6596.82385697845","6390.40663807868","6489.96057247995","6488.74717587648","2020.97990454695","3887.85178223656","519196.845798396","0.799387056712421","0.76668113757463","0.784844833956493","0.785722820137031","5.82547510413855e-05","0.663834430393838","62.7875867165194","flat","P3","1","poke"
"6610.16142011676","6383.84288653786","6486.57665972359","6483.16145095206","1831.59496620875","3666.41950450212","518926.132777887","0.804010732410979","0.767046558596789","0.785547207138914","0.785671083189118","4.78991793926783e-05","0.663689385985595","62.8437765711132","flat","P3","1","poke"
"6619.29641276171","6386.5898568798","6485.51170592122","6489.22564141234","2151.87327470501","4111.96947065068","518840.936473698","0.799209139483121","0.770856101954258","0.784175653143957","0.783919368408843","3.95030354181045e-05","0.479224068243325","62.7340522515166","flat","P3","1","poke"
"6611.5586664568","-1","6416.53806250455","6496.70219813056","529905.561954796","10609.8392391141","513323.045000364","0.795778413396189","-1","0.761615404050453","0.784037942581896","0.0398125172917407","2.3246733167295","60.9292323240362","flat","P3","2","poke"
"6587.41648903423","6383.09556563271","6494.46831036771","6490.26350984892","2052.78797936696","4531.98102731889","519557.464829417","0.79968444028489","0.771289944969377","0.784650222407609","0.783997127449551","3.85616139482478e-05","0.615021827797701","62.7720177926088","flat","P3","2","poke"
"6627.99735968565","6391.80764729353","6489.89787659637","6477.83023355394","2627.64693669016","4529.50895603271","519191.830127709","0.802898792505202","0.768819030341417","0.784311030482285","0.784421758833913","5.98205456300872e-05","0.679295776205923","62.7448824385828","flat","P3","2","poke"
"6628.56394704011","6344.91205612812","6473.39032782949","6477.87784817338","2561.06436815769","4529.26190796001","517871.22622636","0.800670813915764","0.765578176701252","0.785297356780249","0.7840965137502","5.39446722401559e-05","0.711479392085768","62.8237885424199","flat","P3","2","poke"
"6602.29240491513","-1","6423.54963440969","6507.22808363366","530937.05749379","10311.5238392974","513883.970752775","0.799905590755402","-1","0.762840907523484","0.78539793803535","0.0398845582193467","2.43658904657244","61.0272726018787","flat","P3","3","poke"
"6602.61228605769","6377.604957976","6494.64262741946","6498.11045300133","1923.11858841638","3756.61186296197","519571.410193557","0.801382975928936","0.768722213149839","0.78517429339833","0.784854661171247","4.38097236325293e-05","0.588301382695921","62.8139434718664","flat","P3","3","poke"
"6587.70066108047","6401.12115179833","6500.17773983209","6502.64146279073","1599.12718115484","3634.7201294415","520014.219186567","0.796909383858174","0.767372314127054","0.783889043043675","0.784634284875758","4.22087433266974e-05","0.604508789778279","62.711123443494","flat","P3","3","poke"
"6599.54218109105","6365.3752442413","6506.03410954802","6510.58538782109","1440.10420024313","3422.47873832441","520482.728763841","0.79971211415144","0.772645666441962","0.78543757206045","0.785940345141017","4.59781039352391e-05","0.623913571578801","62.835005764836","flat","P3","3","poke"
"6608.91292119967","-1","6408.92437409084","6484.20869836826","528172.90347776","9291.72444825853","512713.949927268","0.806348305914955","-1","0.76190745642386","0.784795762802757","0.0398447323840819","2.44301481639474","60.9525965139088","flat","P3","4","poke"
"6607.22755775825","6387.30216914779","6492.3942137564","6494.46597836222","2014.65638728298","3990.77336585357","519391.537100512","0.799808261351178","0.764315304899986","0.78283380023571","0.783093550691936","5.55733160548847e-05","0.637256730013232","62.6267040188568","flat","P3","4","poke"
"6596.60101870653","6366.81207512834","6485.46802344314","6478.1289602163","2154.81457879122","4050.41216772496","518837.441875451","0.798582536162925","0.771557085482511","0.784895610689923","0.785343952506695","4.3772756685069e-05","0.649769871990615","62.7916488551938","flat","P3","4","poke"
"6615.19652013453","6380.33455235695","6494.95677980445","6491.95078539498","2456.73769343751","4679.62562911773","519596.542384356","0.802026827486794","0.768581017515084","0.783074226149293","0.783272785766731","4.00639891721982e-05","0.561923171127081","62.6459380919435","flat","P3","4","poke"
"6613.57006464738","-1","6410.61378402216","6480.87469912102","529324.417321559","11076.7109543357","512849.102721773","0.800139915116608","-1","0.763919069160604","0.787252738613653","0.0399339759909509","2.40168060473159","61.1135255328483","flat","P3","5","poke"
"6569.72944648408","6378.1597659513","6478.18963518116","6479.5882881482","2242.10190513669","4173.54031150162","518255.170814493","0.802870832820385","0.766981805225917","0.785323504503357","0.785725368270971","4.83951702291049e-05","0.620215734857786","62.8258803602685","flat","P3","5","poke"
"6598.4971773882","6349.39627051265","6476.58085052889","6471.12296244736","2781.56867080809","4500.40037006014","518126.468042312","0.797905740228459","0.763640854913934","0.783508940155318","0.784583281809437","5.30453504006415e-05","0.63370494968316","62.6807152124255","flat","P3","5","poke"
"6600.85032401129","6389.41828338073","6486.88146473352","6487.74487244622","2289.3797435213","4078.27236420324","518950.517178681","0.808895989289708","0.771751232514505","0.786468299392177","0.785938846065356","4.55140022130146e-05","0.562625242620674","62.9174639513742","flat","P3","5","poke"
"6594.00735516727","-1","6402.64073572824","6480.98768513755","528032.135892017","11086.5924804687","512211.258858259","0.808050114839271","-1","0.762937022012686","0.785779920109683","0.0399011751253534","2.50664782365389","61.0349617610149","flat","P3","6","poke"
"6658.15590084822","6340.63790166258","6511.81672332927","6516.08862717728","3522.79672839716","4426.26068564644","520945.337866341","0.803177461388573","0.767735200803193","0.785150067205818","0.786048227366179","4.92911055577257e-05","0.539151681495059","62.8120053764654","flat","P3","6","poke"
