max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,maxSX,minSX,meanSX,medianSX,varSX,totalvarSX,aucSX,XmaxSX,XminSX,XmeanSX,XmedianSX,XvarSX,XtotalvarSX,XaucSX,YmaxSX,YminSX,YmeanSX,YmedianSX,YvarSX,YtotalvarSX,YaucSX,maxSY,minSY,meanSY,medianSY,varSY,totalvarSY,aucSY,XmaxSY,XminSY,XmeanSY,XmedianSY,XvarSY,XtotalvarSY,XaucSY,YmaxSY,YminSY,YmeanSY,YmedianSY,YvarSY,YtotalvarSY,YaucSY,subcondition,subject,filecount,gesture
549,0,326.55,352.5,14867.97215,9455,26124,4.014705882,0,3.351813559,3.490641183,0.4712369949,46.52190516,268.1450847,5.094674556,0,3.189330983,3.289718103,0.7738520135,71.98183169,255.1464786,4703,4511,4583.6375,4585.5,1108.385918,3156,366691,3.528015821,3.463066955,3.49918397,3.499402444,0.0001557867881,1.128317129,279.9347176,3.528665208,3.473650108,3.501501319,3.50329189,0.0001357903914,1.157789738,280.1201055,4662,4474,4580.6875,4580,1061.306171,2584,366455,3.519031903,3.476097349,3.498967114,3.498862181,8.17E-05,0.8191063003,279.9173692,3.536276903,3.477048477,3.501175685,3.500436229,0.0001190490305,1.036189909,280.0940548,flat,P2,8,no
590,0,267.825,292.5,18373.38671,11371,21426,4.054794521,0,3.1648967,3.391486052,0.8275006113,61.88801028,253.191736,5,0,3.020055914,3.255883536,1.033576812,82.07592869,241.6044732,4660,4502,4576.775,4583,1064.151266,2606,366142,3.530834073,3.47093403,3.499979644,3.498901775,0.0001348299538,0.8910771177,279.9983715,3.531858988,3.478915663,3.501473375,3.5018014,0.0001394945642,1.138462087,280.11787,4651,4489,4579.3125,4583.5,1061.154272,2984,366345,3.534303083,3.474763059,3.499162265,3.499335819,0.0001295628837,0.8646777924,279.9329812,3.528042563,3.48048569,3.501771962,3.501142917,9.57E-05,0.892956603,280.141757,flat,P2,8,no
503,0,224.9875,261,19716.4682,11205,17999,4.655172414,0,3.159575153,3.490104686,1.227215767,89.13553264,252.7660122,4.925233645,0,2.821070318,3.280683922,1.35347731,99.48827201,225.6856255,4656,4522,4592.05,4593,794.6556962,2860,367364,3.520964588,3.470245796,3.497449402,3.497497272,0.00013376119,1.178828989,279.7959521,3.521729635,3.468001741,3.500656069,3.501480465,0.0001076081261,0.9857517458,280.0524855,4664,4521,4590.2375,4588,1138.537816,2968,367219,3.530413625,3.463060686,3.499976519,3.500110278,0.0001517116231,1.064896032,279.9981215,3.523032841,3.471726838,3.497884632,3.498580166,0.0001146730344,0.9708195881,279.8307706,flat,P2,9,no
370,0,203.175,222,9650.981646,8053,16254,4.425,0,3.148198735,3.446312558,1.202037853,77.39591508,251.8558988,4.926229508,0,2.948769852,3.314840348,1.243560542,77.76776871,235.9015881,4660,4509,4588.4375,4588.5,969.4137658,2419,367075,3.524761077,3.467936091,3.500140907,3.500493792,0.0001315042034,0.9126777522,280.0112725,3.531676199,3.476852858,3.499679011,3.499834957,0.0001001512089,0.8071298447,279.9743209,4680,4513,4587.5375,4585.5,826.4289557,2675,367003,3.528055676,3.477660972,3.502365439,3.502911972,0.000104969751,0.9081305418,280.1892351,3.523013461,3.481425486,3.500422817,3.499289521,8.80E-05,0.9160578437,280.0338254,flat,P2,9,no
402,0,192.9625,210,10936.36566,9384,15437,4.420560748,0,3.251303083,3.534220885,1.213182974,84.46785139,260.1042466,5.123287671,0,2.968127763,3.272706574,1.215452854,82.88047184,237.4502211,4673,4508,4589.6375,4589.5,1168.94288,3145,367171,3.531943212,3.471907666,3.501174838,3.502725095,0.000149189017,1.177948114,280.0939871,3.524374177,3.477518374,3.50091251,3.500652129,9.91E-05,0.9398308421,280.0730008,4649,4514,4584.9125,4587,769.2960443,2590,366793,3.530562885,3.4693172,3.500864139,3.501243263,0.0001351318671,0.96851355,280.0691311,3.523955371,3.472648649,3.500029341,3.500328162,0.0001077118434,0.8918012897,280.0023473,flat,P2,9,no
400,0,189.0125,213.5,12537.10111,10785,15121,4.567251462,0,3.024383747,3.395581011,1.414591193,97.99147831,241.9506998,4.75,0,2.862036635,3.32350511,1.54676207,96.53769734,228.9629308,4677,4494,4584.9375,4586,1417.021361,3432,366795,3.524103016,3.461402735,3.498484366,3.500057199,0.000140521453,1.112596252,279.8787493,3.5309267,3.476786871,3.503565756,3.503395546,0.0001553790627,1.207802433,280.2852605,4651,4502,4582.5125,4585.5,1011.594778,2829,366601,3.534512888,3.471780344,3.501027859,3.500656074,0.0001400667963,1.028417632,280.0822287,3.52164311,3.476479514,3.50166842,3.502126286,0.0001017652134,0.8466837013,280.1334736,flat,P2,9,no
792,0,372.2,360,37646.71899,15214,29776,4.026143791,0,3.083279755,3.251299376,0.4872548758,48.43362335,246.6623804,6,0,3.260907605,3.335080118,0.8484332526,66.47361931,260.8726084,4671,4508,4579.95,4582.5,1283.491139,3155,366396,3.531386225,3.471718716,3.504138643,3.503743684,0.0001216552253,0.9994911686,280.3310914,3.528656782,3.469939446,3.500264418,3.500935269,0.0001424407569,0.9680432894,280.0211535,4667,4485,4573.525,4577,1409.948734,2939,365882,3.531600969,3.461106309,3.502294859,3.502996504,0.0001282944706,0.9725897213,280.1835888,3.532846715,3.47346762,3.501690448,3.500877603,0.0001393003859,1.183931723,280.1352358,flat,P2,1,pat
665,0,250.7875,246,22307.35934,10789,20063,4,0,2.861371418,3.009402943,0.9251258291,72.88369049,228.9097134,4.048245614,0,2.99341831,3.347677396,1.145953836,73.05417755,239.4734648,4642,4508,4578.6875,4579.5,841.3061709,2576,366295,3.526464822,3.468168891,3.500096429,3.49875151,0.0001272327216,1.051284192,280.0077143,3.529528427,3.476949591,3.500506644,3.500547102,0.0001235653521,1.100060226,280.0405315,4653,4487,4581.05,4584,1193.693671,2878,366484,3.526281494,3.46890683,3.50041623,3.502388191,0.0001589251954,1.035155845,280.0332984,3.526632494,3.481062255,3.499325088,3.498302363,9.60E-05,0.8046985979,279.946007,flat,P2,1,pat
603,4,311.525,300.5,14416.2019,8067,24922,4.238372093,2,3.185236857,3.187877155,0.1549857546,30.11885283,254.8189486,4.105072464,1.6875,3.517609288,3.558025965,0.1511260902,28.7406251,281.408743,4668,4493,4575.6125,4577.5,1247.531487,2915,366049,3.534848154,3.472846238,3.50344385,3.505385143,0.0001818205291,1.113967027,280.275508,3.532752992,3.469832281,3.499565276,3.499890447,0.0001459416421,1.105239347,279.9652221,4650,4492,4580.675,4580.5,1293.158861,2800,366454,3.533318815,3.474795347,3.502730885,3.502572071,0.0001293860466,0.8786320619,280.2184708,3.533540649,3.467205947,3.498569372,3.497656109,0.0001438715029,1.010284929,279.8855497,flat,P2,1,pat
558,0,221.225,216.5,15494.93608,8075,17698,4.354545455,0,2.859766653,2.995049505,0.8767655019,66.11158878,228.7813323,5.154545455,0,3.258238527,3.51142632,1.162623857,76.3068584,260.6590822,4653,4477,4569.5875,4572,1399.511234,3367,365567,3.531298045,3.472107662,3.50165648,3.500489068,0.0001280995647,1.01674276,280.1325184,3.539630836,3.470010905,3.500381189,3.501207894,0.0001552321219,1.063200473,280.0304951,4677,4513,4580,4579,1119.924051,2951,366400,3.531720078,3.478506296,3.503629486,3.501530276,0.0001204488638,0.8514884513,280.2903589,3.526106195,3.47508161,3.499431772,3.500492357,0.0001071090024,0.9061663596,279.9545417,flat,P2,1,pat
425,0,202.625,212,10043.80696,9464,16210,4.36,0,3.163974951,3.321172598,0.6319999143,59.77667045,253.1179961,6,0,3.2905706,3.387637583,0.765533407,65.77435954,263.245648,4651,4483,4583.0125,4579,1401.860601,3324,366641,3.522752497,3.465735487,3.499451072,3.499290951,0.0001485814739,1.066452941,279.9560857,3.523788546,3.472186006,3.499037521,3.50027289,0.0001458032116,1.011612376,279.9230017,4649,4518,4580.875,4584,864.6170886,2654,366470,3.530101815,3.473993471,3.505163021,3.505679987,0.0001218079406,0.9238703175,280.4130417,3.515322756,3.474041621,3.497635827,3.498796638,7.48E-05,0.7883934042,279.8108662,flat,P2,2,pat
458,0,199.6875,202,9495.306171,7828,15975,4.388888889,0,3.108551178,3.283051917,0.7073023907,58.78324158,248.6840942,4.165975104,0,3.09879776,3.324677096,0.8810556092,68.73213796,247.9038208,4667,4499,4581.5375,4586,1378.226424,3221,366523,3.528854626,3.461207823,3.495815137,3.493369184,0.0001644677931,1.120580307,279.665211,3.528860815,3.474886829,3.500805293,3.500826399,0.0001227118898,1.031959519,280.0644234,4675,4504,4589.7125,4589,969.2707278,2607,367177,3.529751332,3.4697133,3.505334609,3.505607714,0.0001283987219,0.886314262,280.4267687,3.522427441,3.473422645,3.49791789,3.497764528,0.0001092505083,0.928019596,279.8334312,flat,P2,2,pat
445,0,206.125,205,9674.136076,7722,16490,4.100591716,0,3.244307833,3.403085534,0.5067629724,48.58924992,259.5446266,4.650684932,0,3.267167985,3.433410786,0.7547436532,60.77687567,261.3734388,4648,4461,4585.5,4589.5,1193.873418,3185,366840,3.530598958,3.467400691,3.496007389,3.496067284,0.0001446629855,1.075046657,279.6805911,3.52384077,3.475625539,3.498504323,3.497616977,0.0001262700659,1.003970042,279.8803458,4643,4523,4584.3875,4585.5,765.6580696,2532,366751,3.528215223,3.483435048,3.505274138,3.505481256,0.0001002547726,0.8563126387,280.4219311,3.525689085,3.482014388,3.50086165,3.500989656,9.43E-05,0.8459764561,280.068932,flat,P2,2,pat
444,0,201.7125,213.5,10528.63782,8060,16137,5,0,3.137222431,3.34270217,0.880107319,66.86832165,250.9777945,4.668478261,0,3.134216041,3.307148041,1.015236207,63.81282391,250.7372833,4660,4514,4582.275,4581,1080.632278,3181,366582,3.521405049,3.473979702,3.497046938,3.497610146,0.0001238626718,0.9757974838,279.763755,3.524543875,3.472632493,3.497169307,3.497381093,0.0001564926324,1.128666993,279.7735446,4670,4510,4585.275,4580,901.1132911,2683,366822,3.536809816,3.480631898,3.507005825,3.507960781,0.0001463908949,0.8783113147,280.560466,3.517974573,3.463078579,3.496787898,3.497472818,0.0001120906048,1.017050751,279.7430319,flat,P2,2,pat
728,2,326.75,330,25491.50633,11432,26140,4.4375,1,3.163376096,3.257905384,0.3795882865,45.98987933,253.0700877,5.702898551,1.511627907,3.692122362,3.77960836,0.5964404287,55.15688537,295.369789,4678,4477,4586.7625,4588,1333.196044,3384,366941,3.523986044,3.477775392,3.499546134,3.498590043,0.0001231959237,0.990825962,279.9636907,3.530448021,3.466224882,3.494819614,3.495552483,0.0001665291102,1.226613381,279.5855691,4639,4514,4571.8875,4567.5,878.2530063,2539,365751,3.526140895,3.479428324,3.504733243,3.504091496,0.0001132011999,1.039080096,280.3786594,3.528375734,3.473279085,3.501236424,3.502833225,0.0001170276902,1.009353527,280.0989139,flat,P2,3,pat
746,0,336.625,351.5,30042.76899,11399,26930,4.00952381,0,3.128099344,3.178357344,0.2923365226,34.69798058,250.2479475,5.374301676,0,3.792285048,3.841924523,0.6790197229,58.66800768,303.3828039,4655,4510,4575.125,4572.5,1173.300633,2491,366010,3.522787029,3.462249615,3.496113328,3.497321206,0.0001488402069,1.014726807,279.6890662,3.513873716,3.464450803,3.492914094,3.493776886,0.0001040329006,0.7953139239,279.4331275,4694,4505,4594.25,4593.5,1367.962025,2995,367540,3.530266869,3.481263617,3.505101114,3.504730719,9.79E-05,0.7905248677,280.4080891,3.533583738,3.472684086,3.502222956,3.504659731,0.0001251207322,1.01006075,280.1778365,flat,P2,3,pat
1041,22,455.3875,467.5,39666.77199,13707,36431,3.911764706,1.98630137,3.241248436,3.274670369,0.1071460034,23.84479609,259.2998749,5.111940299,1.808219178,3.613777118,3.646672078,0.3729911749,42.67787438,289.1021694,4628,4466,4555.725,4557.5,1296.708228,3393,364458,3.525669153,3.450682519,3.485398451,3.484236414,0.0002000017033,0.9740896044,278.8318761,3.529697505,3.463377193,3.495201321,3.49392687,0.0001443186081,0.9508488171,279.6161056,4690,4508,4600.85,4603.5,1821.141772,3239,368068,3.537694974,3.484861592,3.51296135,3.515257761,0.000150601863,0.9902403393,281.036908,3.530545216,3.478513107,3.503591275,3.503603865,0.0001529425329,0.9427107513,280.287302,flat,P2,3,pat
918,9,465.3625,472,42155.62642,13187,37229,4.642857143,2.177083333,3.134524299,3.101353886,0.1682565665,28.93081232,250.7619439,5,1.745762712,3.623576887,3.552897103,0.3642704995,42.41245435,289.886151,4646,4479,4558.75,4563.5,1459.481013,3035,364700,3.529098179,3.463292789,3.494851527,3.494785521,0.0001986371763,1.092094117,279.5881221,3.529322657,3.474810522,3.496279802,3.495108816,0.00013444291,0.9738341277,279.7023842,4707,4502,4581.5125,4577,2668.734019,3406,366521,3.542113323,3.481489643,3.510025708,3.510314165,0.0001329151073,0.9967582817,280.8020567,3.527160765,3.474249397,3.501828032,3.501700372,0.0001500851046,1.067037727,280.1462425,flat,P2,3,pat
779,0,340.6125,355.5,17840.13908,8028,27249,4.125,0,3.129843931,3.139707779,0.3512382209,40.72720069,250.3875145,4.875,0,3.20471799,3.259717069,0.5205901537,41.49237926,256.3774392,4682,4510,4579.1875,4579.5,1279.496044,3228,366335,3.533171699,3.475506205,3.497836065,3.497722163,0.0001422265342,1.156435517,279.8268852,3.522065313,3.473788546,3.499266652,3.500330445,0.0001482072418,1.013746402,279.9413321,4679,4517,4591.3375,4582,1422.985918,2955,367307,3.527062418,3.479184735,3.503627555,3.504300238,0.0001210629963,0.8909980478,280.2902044,3.528153645,3.486001282,3.505207185,3.505439776,0.0001029474579,0.8334213576,280.4165748,flat,P2,4,pat
452,0,260.7625,266.5,9272.208703,7565,20861,4.105,0,3.239782085,3.299661206,0.2417893453,31.64224754,259.1825668,4.882352941,0,3.169349637,3.266494498,0.5825617117,46.84238623,253.547971,4688,4481,4573.4625,4576,1202.656804,2952,365877,3.525010874,3.472715461,3.499782009,3.500381015,0.0001183999964,0.9590258544,279.9825607,3.529437804,3.471870911,3.499588252,3.501574614,0.0001326192092,1.062671101,279.9670602,4652,4542,4599.9625,4601.5,988.947943,1918,367997,3.532827736,3.466853811,3.504066843,3.50332403,0.0001143911981,0.9687161919,280.3253475,3.534666377,3.47593352,3.503399082,3.504451898,0.0001147229625,0.8624919445,280.2719266,flat,P2,4,pat
419,0,242.25,240,9367.025316,6639,19380,4.12371134,0,3.154069202,3.205560976,0.5626183895,48.39632551,252.3255362,4.256637168,0,3.078861532,3.230801209,0.7267416962,54.19638583,246.3089226,4677,4504,4580.0875,4579.5,1351.979589,3235,366407,3.522993492,3.46622807,3.496946419,3.497387204,0.000143169672,1.04076958,279.7557135,3.52340145,3.478808955,3.498197152,3.496712348,0.0001298046376,1.090084268,279.8557722,4675,4521,4592.3,4588.5,1082.84557,2445,367384,3.531525573,3.480427807,3.50470643,3.504626999,0.0001399414413,1.060463079,280.3765144,3.523995657,3.479905437,3.503251398,3.504096166,8.17E-05,0.9057609263,280.2601118,flat,P2,4,pat
505,0,240.625,248.5,7223.072785,7085,19250,3.981481481,0,3.259434275,3.354760345,0.2550932285,34.27595073,260.754742,5.428571429,0,3.158503498,3.199775413,0.6860496874,68.4634046,252.6802798,4680,4519,4582.6625,4578.5,1028.504905,2591,366613,3.522319475,3.468466475,3.497839887,3.499024882,0.0001576690637,1.295023328,279.827191,3.525319243,3.477110002,3.500106007,3.499241684,0.0001262159769,0.9436112955,280.0084806,4658,4495,4590.1875,4590.5,1186.863133,3270,367215,3.532846715,3.476761946,3.504071677,3.504495709,0.0001491498933,0.9135482599,280.3257341,3.534616235,3.486615887,3.505635177,3.504883452,9.87E-05,0.9032127289,280.4508142,flat,P2,4,pat
999,5,495.5875,464.5,54867.48592,14828,39647,4.260869565,1.671641791,3.256224803,3.293693167,0.1280714908,25.79066986,260.4979842,6,1.656716418,3.532685739,3.451798266,0.3786723069,44.46399635,282.6148591,4687,4531,4592.95,4589,1090.756962,2838,367436,3.527868852,3.470729053,3.498920434,3.498048433,0.0001474980764,0.9552543975,279.9136347,3.517398869,3.462748525,3.494467908,3.492700992,0.000175483181,1.181042171,279.5574326,4661,4481,4571.075,4572,1179.285443,2744,365686,3.533701657,3.480990274,3.505109959,3.502410839,0.0001229167714,0.901932936,280.4087967,3.534995626,3.476211261,3.509796659,3.511136335,0.0001347291975,0.9297323589,280.7837328,flat,P2,5,pat
851,0,466.975,454.5,34061.13861,11312,37358,3.898172324,0,3.155296115,3.245994478,0.3185565077,30.64399402,252.4236892,6,0,3.566313438,3.632853765,0.5582441337,47.58886231,285.305075,4655,4476,4592.3625,4595.5,1362.436551,2677,367389,3.519034971,3.470013038,3.49751016,3.498868657,0.0001201340282,0.8546023783,279.8008128,3.519154557,3.470234257,3.497660348,3.49847646,0.0001411465324,1.099196014,279.8128278,4648,4481,4580.175,4581.5,1472.703165,3363,366414,3.524882839,3.482243395,3.501720608,3.501301316,0.0001067892092,0.9351910819,280.1376487,3.531662269,3.483109571,3.502525285,3.500271707,0.0001294364905,0.9136943001,280.2020228,flat,P2,5,pat
817,3,435.4625,400,29065.28972,8609,34837,4.169811321,2.322033898,3.224701464,3.197312191,0.09467498318,26.55687577,257.9761171,6,1.339622642,3.753133075,3.791481527,0.2964600319,38.09352036,300.250646,4668,4502,4590.35,4589,1119.344304,3095,367228,3.522404372,3.46722365,3.496911065,3.495758879,0.0001789884928,1.199682118,279.7528852,3.524824253,3.471883173,3.497607394,3.496795898,0.0001283203803,0.9670265743,279.8085915,4656,4515,4583.825,4582,961.0829114,2823,366706,3.524572181,3.46728972,3.500312269,3.500437326,0.0001106313436,0.8822405771,280.0249815,3.51950316,3.474679418,3.500362,3.502119498,9.20E-05,0.8912375611,280.02896,flat,P2,5,pat
816,2,412.675,397.5,30070.62722,12664,33014,6,2.666666667,3.377574374,3.377478417,0.1634659697,29.1443917,270.2059499,6,1.516129032,3.764514147,3.762565154,0.3064754223,43.43804164,301.1611318,4661,4524,4598.25,4601,1124.21519,2784,367860,3.528880071,3.467257402,3.49789316,3.497025186,0.0001418811925,0.9672618456,279.8314528,3.52860262,3.462926293,3.496706484,3.496269592,0.0001564214559,0.9839853247,279.7365187,4653,4478,4577.4,4584.5,1317.078481,3213,366192,3.525506794,3.476694001,3.499945125,3.498636917,9.70E-05,0.8765390575,279.99561,3.524134891,3.476491075,3.499233306,3.499563585,0.0001034246516,0.8861030707,279.9386645,flat,P2,5,pat
820,0,393.2625,359,42361.76566,11971,31461,4.136585366,0,2.976123158,3.097484277,0.5263668478,49.0217086,238.0898526,4.267148014,0,3.034529641,3.195768159,0.6586816682,59.99071958,242.7623713,4668,4467,4585.275,4584.5,1583.163924,3534,366822,3.524490681,3.466724474,3.496789658,3.495986185,0.0001244959803,1.052840516,279.7431727,3.553082573,3.464923747,3.500713338,3.501097661,0.0001771251491,1.088329559,280.0570671,4653,4477,4573.6875,4577,1127.331487,2698,365895,3.533984896,3.476438654,3.505376098,3.505180841,0.0001442223091,1.179759258,280.4300878,3.538836026,3.476818282,3.503991339,3.505622618,0.000125532324,0.9150772595,280.3193071,flat,P2,6,pat
826,0,417.8625,388.5,35576.01883,10225,33429,4.357142857,0,3.050538854,3.053526674,0.272873022,33.81200187,244.0431083,5.12244898,0,3.345771614,3.367232028,0.4208474661,49.75126182,267.6617291,4661,4499,4578.1875,4575,1179.496044,2846,366255,3.531844317,3.469063181,3.499193344,3.499563984,0.0001821366789,1.140053696,279.9354675,3.524956217,3.46350444,3.495054813,3.495792021,0.0001470422995,0.9030149109,279.604385,4648,4497,4583.6,4588,1037.027848,2480,366688,3.535353535,3.481127983,3.503136222,3.501090274,0.0001472263206,1.006728174,280.2508978,3.526093715,3.476865997,3.500620106,3.499346548,0.0001044095701,0.9837580365,280.0496085,flat,P2,6,pat
661,0,291.675,303.5,17622.39937,10296,23334,3.932624113,0,3.088464868,3.316396558,0.7480173352,53.5236935,247.0771894,5.410714286,0,3.134382134,3.313304641,0.9357409597,70.39967442,250.7505707,4670,4484,4593.85,4593.5,1156.989873,3113,367508,3.51808021,3.454289428,3.494823107,3.494236361,0.0001524367285,1.204981697,279.5858486,3.526315789,3.468348923,3.492987031,3.492903247,0.0001211303936,1.060461101,279.4389625,4710,4513,4588.0375,4588.5,1376.998576,2946,367043,3.531640026,3.471681609,3.502979,3.503137948,0.0001482593581,1.057809484,280.23832,3.527832351,3.471974522,3.499543863,3.498753378,0.0001287952091,1.006211544,279.9635091,flat,P2,6,pat
722,30,350.8125,289.5,33414.5087,9145,28065,4.142857143,1,3.226376999,3.281150446,0.1828994843,28.25127033,258.1101599,4.285714286,1,3.128004737,3.233344474,0.3901142796,43.72866608,250.2403789,4676,4501,4579.7125,4574.5,1151.878323,3081,366377,3.52508726,3.472489083,3.49718755,3.495302204,0.0001402512333,0.9616451951,279.775004,3.53066608,3.45743051,3.496713506,3.496990935,0.0001309716557,0.9532270146,279.7370805,4670,4503,4584.7,4593,1545.55443,3017,366776,3.535580524,3.472451193,3.506032144,3.505314361,0.0001743545265,1.225244699,280.4825715,3.524352786,3.48194325,3.502739173,3.502067346,0.0001115364859,0.8878401473,280.2191338,flat,P2,6,pat
636,0,398.2625,413,12719.63908,7013,31861,4.024691358,0,3.259246263,3.321986037,0.2800459364,31.70324948,260.739701,6,0,3.350416608,3.404619135,0.3969720321,41.88527989,268.0333286,4655,4467,4584.2125,4589,1277.6125,3000,366737,3.541389996,3.469832281,3.500130926,3.498962844,0.0001904554859,1.233588084,280.0104741,3.523466492,3.462987013,3.498603351,3.497349676,0.0001350222079,1.046986226,279.8882681,4658,4484,4573.8375,4576,1526.517563,3481,365907,3.536209553,3.476796892,3.506913762,3.506934037,0.0001304197947,1.078960711,280.553101,3.520810634,3.47507076,3.498771279,3.497884877,0.0001169937221,1.009623529,279.9017023,flat,P2,7,pat
670,0,375.1375,378.5,15138.17073,8530,30011,4.030837004,0,3.199724381,3.208585045,0.2410747376,34.84709704,255.9779505,4.166666667,0,3.128532853,3.20746747,0.3279293669,38.79853054,250.2826282,4658,4494,4590.825,4590,1022.525949,2603,367266,3.526257232,3.468682505,3.497481239,3.498908194,0.0001319248503,1.026661302,279.7984991,3.527062418,3.475374268,3.498022319,3.497543639,0.0001095445752,1.005555449,279.8417855,4669,4484,4576.3,4577,1189.605063,3017,366104,3.535358014,3.477422183,3.505215168,3.507721597,0.0001549478734,0.9261135009,280.4172134,3.527189343,3.475161987,3.499882157,3.500328327,0.0001244790702,0.8279000779,279.9905726,flat,P2,7,pat
542,0,317.25,316.5,10377.40506,8446,25380,4.35546875,0,3.262311846,3.32339356,0.3660772172,38.36364252,260.9849477,4.181818182,0,3.208188046,3.362229844,0.514604285,45.17168096,256.6550437,4682,4501,4590.85,4589.5,1299.44557,3104,367268,3.525230364,3.46266057,3.499828504,3.499668976,0.0001484662367,0.9918025118,279.9862803,3.519709315,3.474797095,3.4992081,3.50086047,0.0001110906414,0.953870603,279.936648,4649,4471,4571.625,4576,1270.161392,3071,365730,3.534177768,3.477818654,3.506119802,3.503699159,0.0001655723482,1.093257528,280.4895841,3.526198934,3.468365554,3.500167035,3.498308346,0.0001221105085,0.9797595465,280.0133628,flat,P2,7,pat
467,40,281.9875,284.5,9413.404905,7307,22559,4.099656357,1.37037037,3.209941736,3.258055874,0.1885691855,33.30588402,256.7953388,4.743902439,1.074074074,3.334171656,3.389151235,0.2759541641,43.71558138,266.7337325,4667,4526,4600.6,4601,1141.027848,3129,368048,3.529901424,3.466550066,3.50096707,3.502486603,0.0001262083535,0.9399135451,280.0773656,3.527453142,3.473615635,3.498673715,3.498912972,0.000139675864,0.9905816496,279.8938972,4660,4483,4574.575,4576.5,1388.728481,3395,365966,3.535497835,3.4811259,3.506952318,3.506385268,0.0001789635584,1.073020695,280.5561854,3.524395604,3.477705628,3.499106858,3.498849752,0.0001221153019,1.042444256,279.9285486,flat,P2,7,pat
921,0,400.55,356.5,56172.5038,14987,32044,6,0,3.168180644,3.203265836,0.4776668766,41.39381727,253.4544515,5.229508197,0,3.101551247,3.143959079,0.7826446209,53.61764062,248.1240998,4687,4503,4591.0875,4592.5,1029.599842,2396,367287,3.529962955,3.475871024,3.499809913,3.499562852,0.0001377783914,0.9924996477,279.9847931,3.528006947,3.462833406,3.498563518,3.497490569,0.0001451516417,1.05527638,279.8850814,4671,4498,4578.35,4576.5,1446.812658,3323,366268,3.524301737,3.480573041,3.500229725,3.501192059,9.70E-05,0.8961362227,280.018378,3.523339908,3.48152921,3.502919284,3.502790211,9.81E-05,0.9768526955,280.2335427,flat,P2,8,pat
1296,0,563.75,491,121925.7342,15914,45100,4,0,3.066714255,3.155276335,0.3872019619,35.72849122,245.3371404,6,0,3.267063371,3.317279726,0.9194389793,64.48654516,261.3650697,4664,4526,4597.2125,4597.5,998.8530063,2644,367777,3.521767523,3.474572603,3.497936075,3.498532431,0.0001012664183,0.8170779968,279.834886,3.534975803,3.472798776,3.503705116,3.505511147,0.0001806499648,1.19013577,280.2964093,4644,4495,4569.2875,4569.5,1054.815032,2861,365543,3.529501415,3.480803177,3.50256021,3.502346346,0.0001096482118,0.8137727275,280.2048168,3.536241463,3.47997416,3.509380569,3.510078445,0.0001963439491,0.9794510848,280.7504455,flat,P2,8,pat
1377,10,606.475,495.5,130915.7209,15750,48518,3.84063745,1,3.127536123,3.156923982,0.132806099,25.91796162,250.2028898,6,1,3.015374951,3.207064964,0.5604469736,51.80161013,241.2299961,4682,4493,4591.7875,4591,1162.144146,2947,367343,3.519895629,3.476986539,3.498050169,3.498479699,0.0001122920846,0.9913114206,279.8440135,3.521596141,3.479947113,3.500845529,3.501424195,0.0001082887372,0.8690662437,280.0676423,4688,4474,4570.4875,4576.5,1615.037816,3004,365639,3.525315056,3.465696917,3.498834027,3.49777264,0.0001530768396,1.158795986,279.9067222,3.54275011,3.473537604,3.50683539,3.506063568,0.0001802971065,0.9101498778,280.5468312,flat,P2,8,pat
1227,0,575.625,506,103921.4272,16952,46050,4,0,3.022463664,3.048651576,0.3246371538,28.61097111,241.7970931,6,0,3.001874672,3.115502909,0.7999765195,54.98045752,240.1499738,4657,4495,4589.9875,4593.5,1370.36693,3505,367199,3.529192274,3.477864583,3.503142589,3.503300691,0.0001333160723,0.8519530507,280.2514071,3.533084194,3.476804124,3.500269839,3.500216033,0.0001639992731,1.121629506,280.0215871,4652,4482,4566.1,4569.5,1396.875949,2953,365288,3.523746702,3.474215493,3.50079864,3.501371068,0.0001149093515,0.9751786443,280.0638912,3.539549271,3.484327384,3.509845859,3.509765209,0.0001814798914,1.188401262,280.7876688,flat,P2,8,pat
814,1,423.5,431,40994.43038,12604,33880,6,2.844793713,3.329054032,3.291964021,0.1444241321,22.99169526,266.3243225,5,1.458333333,3.699853819,3.727435771,0.3407799316,42.35212098,295.9883055,4685,4473,4560.15,4560,1910.15443,2790,364812,3.534030249,3.473684211,3.504361328,3.504531806,0.0001880980189,0.9443189941,280.3489063,3.522371851,3.417645755,3.480120682,3.48476716,0.0005033600343,1.170043108,278.4096545,4682,4504,4591.325,4591,1422.09557,2505,367306,3.517104392,3.470931489,3.497484246,3.496509333,0.0001087473123,0.9396723352,279.7987397,3.558159722,3.485073001,3.51410108,3.511161422,0.0002911498603,0.9268910801,281.1280864,flat,P2,1,pinch
