"max","min","mean","median","var","totalvar","auc","Xmax","Xmin","Xmean","Xmedian","Xvar","Xtotalvar","Xauc","Ymax","Ymin","Ymean","Ymedian","Yvar","Ytotalvar","Yauc","subcondition","subject","filecount","gesture"
"990","232","763.375","793","28473.8069620253","14114","61070","4.23959646910467","3.35989010989011","3.92782740211434","3.95176537199899","0.0224663390839807","12.3857252532236","314.226192169147","3.01247401247401","1.10989010989011","1.94926322081634","2.01639570088914","0.0930752669953568","24.292963596386","155.941057665307","flat","P2","6","constant"
"958","139","638.7","668","29271.9088607595","12341","51096","4.24598930481283","3.39617834394904","3.83340484771997","3.83799925402809","0.0348011742600749","14.6273064258468","306.672387817597","2.93975903614458","1.11764705882353","2.04162563169053","2.10861183006123","0.132595191207696","28.8073342193003","163.330050535242","flat","P2","6","constant"
"1389","362","1071.7875","1128.5","49142.447943038","16716","85743","3.44044558697515","2.50943396226415","3.1376949988936","3.16720662347012","0.0285263236672863","15.1784936292697","251.015599911488","3.82285714285714","2.45734597156398","3.09447446372784","3.11560426398371","0.0366750763541806","12.8874797584206","247.557957098227","flat","P2","7","constant"
"1285","302","998.5","1083.5","54308.1772151899","17792","79880","3.34860736747529","2.31788079470199","3.03269548633722","3.09456807279373","0.0455139944018097","15.4993883559847","242.615638906978","3.5868772782503","1.9952","2.92732439110886","2.99355052916244","0.0845158025657634","22.0417241509017","234.185951288709","flat","P2","7","constant"
"1257","251","901.9125","936.5","43501.9542721519","14410","72153","3.36490528414756","2.26361031518625","3.06683092027728","3.11394331570694","0.0489126640709258","14.3163610073037","245.346473622182","3.35595390524968","1.74865350089767","2.88903297146058","2.93542037925965","0.0790282584180726","19.2881514095115","231.122637716847","flat","P2","7","constant"
"1130","275","904.075","960","40658.0449367089","14070","72326","3.42517343904856","2.37883959044369","3.03536794827158","3.07061227350047","0.0448454435023963","15.3628194771178","242.829435861726","3.69620253164557","1.80349344978166","2.86345186641393","2.91406400116073","0.114383108741484","24.1084762214095","229.076149313114","flat","P2","7","constant"
"657","0","349.3625","365","18900.4112341772","9385","27949","6","0","3.37204401394727","3.40124795944669","0.4120540436738","43.6750241243599","269.763521115782","4.77064220183486","0","3.21551104772375","3.40271343996676","0.535219336574322","50.1101215465931","257.2408838179","flat","P2","10","freeplay"
"505","0","279.625","278.5","14489.1740506329","9058","22370","5.55555555555556","0","3.50629998737048","3.47517162471396","0.444054267127486","48.3078898860579","280.503998989639","5.55555555555556","0","3.34570173681179","3.36281662591687","0.524424650017313","47.6495345151579","267.656138944943","flat","P2","10","freeplay"
"559","0","261.675","269.5","12315.867721519","7818","20934","6","0","3.4193670636415","3.44620118845501","0.554241361512242","52.138030272647","273.54936509132","5.07428571428571","0","3.07082544271351","3.2062622614976","0.589656990459008","50.70746674173","245.66603541708","flat","P2","10","freeplay"
"493","5","282.2375","297","8370.84161392405","7428","22579","4.52861035422343","2","3.50695774570691","3.51529703977485","0.143243934220201","31.4705415482266","280.556619656553","5.72916666666667","1.9330985915493","3.37869921712159","3.36297393225678","0.270977755363973","39.2580152295363","270.295937369727","flat","P2","10","freeplay"
"584","0","262.15","275.5","13392.9898734177","9684","20972","4.4","0","3.1399541876837","3.23497739061865","0.380754169376904","42.1080717555854","251.196335014696","6","0","3.24684403356812","3.29434202161475","0.621061704579578","59.3339070591964","259.74752268545","flat","P2","2","freeplay"
"601","0","267.6875","256","20889.4580696203","11445","21415","4.20960698689956","0","3.2127457607417","3.3318282888835","0.770399289738401","65.1945827369685","257.019660859336","4.28","0","3.12353269228248","3.3735119047619","0.898035837028587","76.2296935771101","249.882615382599","flat","P2","2","freeplay"
"547","0","275.7375","295","13116.3226265823","8806","22059","6","0","3.3493426454511","3.41553359683794","0.552808906146523","52.1537214686257","267.947411636088","4.33333333333333","0","3.24009100683437","3.361743798056","0.551406946651174","51.0131741459911","259.207280546749","flat","P2","2","freeplay"
"519","0","283.675","296","11346.3993670886","8719","22694","4.34453781512605","0","3.18228150430947","3.34741379310345","0.428523055539058","46.5142705965341","254.582520344758","5.12777777777778","0","3.07877582470936","3.22201620229221","0.600159546260347","54.8222007956711","246.302065976749","flat","P2","2","freeplay"
"477","0","233.7","228.5","9248.69367088608","6384","18696","4.0326409495549","0","3.07568620601827","3.17416985951469","0.666665610464228","53.2866388443702","246.054896481462","5","0","3.17680118644504","3.30770907279407","0.784928281418","53.6369960677685","254.144094915603","flat","P2","3","freeplay"
"419","0","197.35","210","8904.30632911392","7376","15788","4.09243697478992","0","3.12485915313902","3.33392955421024","0.826845535269012","62.0695515744","249.988732251121","6","0","3.21403305372944","3.45979700547077","1.22576285015465","80.1781663532739","257.122644298355","flat","P2","3","freeplay"
"547","0","227.4","228.5","10768.0405063291","7166","18192","6","0","3.1111238248753","3.24415614773259","0.733473260404444","55.3779300333182","248.889905990024","5.28282828282828","0","3.35115578401057","3.51447348988333","1.00166299810086","65.8146443957775","268.092462720846","flat","P2","3","freeplay"
"575","0","217.875","220","11138.8702531646","6833","17430","6","0","3.30885208374649","3.4503897644467","0.702473969599179","57.4311984370417","264.708166699719","5.44444444444444","0","3.30538040568325","3.50760954201175","0.880227874811439","67.6771780617848","264.43043245466","flat","P2","3","freeplay"
"554","0","217.6875","236","12782.1669303797","9664","17415","4.27083333333333","0","3.18789782517803","3.39914888623129","0.834018483882025","65.1306980508108","255.031826014242","5.43333333333333","0","3.08888242785757","3.3762995614328","1.09051764301867","76.4013394121834","247.110594228606","flat","P2","4","freeplay"
"470","0","244.4","257.5","7329.4835443038","7474","19552","4.46666666666667","0","3.34439378220234","3.46770954874773","0.571276544958719","47.5511129724706","267.551502576187","5","0","3.30356772317178","3.39273246588385","0.679363403535963","51.1688197200653","264.285417853742","flat","P2","4","freeplay"
"491","0","228.65","228.5","7116.81265822785","6729","18292","6","0","3.48820180065432","3.50713977482249","0.606422953257178","54.9409652160239","279.056144052346","5.30769230769231","0","3.4348363056594","3.51373626373626","0.679425124284762","57.4452958313523","274.786904452752","flat","P2","4","freeplay"
"438","0","217.725","223","9526.27784810127","8202","17418","4.39072847682119","0","3.29552654041833","3.47529241014258","0.790506216763104","62.7242752086349","263.642123233467","5","0","3.34028515379302","3.52027027027027","1.05476233087163","73.6157118618115","267.222812303441","flat","P2","4","freeplay"
"673","0","350.5125","361","17913.4428797468","11038","28041","4.35087719298246","0","3.36689908548123","3.44701220302576","0.415930594202763","40.7852835269212","269.351926838498","5.05988023952096","0","3.29484258570681","3.35885359352456","0.630183344533921","56.1477759909741","263.587406856545","flat","P2","5","freeplay"
"588","0","311.2375","357","20772.0061708861","10734","24899","5.625","0","3.24790081195414","3.39792485015415","0.759597712873049","60.1538523984197","259.832064956331","6","0","3.14542276479875","3.29128567225655","1.10624446269364","78.3235889309833","251.6338211839","flat","P2","5","freeplay"
"606","0","349.25","372","20919.1265822785","11590","27940","5.47826086956522","0","3.27535243134238","3.43416721527321","0.656856573165373","55.3324178544873","262.02819450739","6","0","3.19912245616769","3.34916528997478","0.960237008658453","71.9620831135325","255.929796493415","flat","P2","5","freeplay"
"578","0","340.95","357.5","18610.2253164557","11376","27276","4.19642857142857","0","3.22532485162116","3.34810053611575","0.506400500692163","46.8055251989074","258.025988129693","6","0","3.25960338684615","3.39333333333333","0.789466957668138","72.5790192514132","260.768270947692","flat","P2","5","freeplay"
"394","0","229.1125","245.5","10227.8985759494","8106","18329","4.22222222222222","0","3.05635073198631","3.16016677553687","0.571747853129769","51.0788004885866","244.508058558905","5.5","0","3.15545174039623","3.21511518126888","0.758786670436947","65.234708061431","252.436139231699","flat","P2","6","freeplay"
"457","0","234.375","265","13596.6424050633","9648","18750","4.17529880478088","0","2.97798888518598","3.12447076936236","0.593265355656714","58.7422425763626","238.239110814878","5","0","2.99743053306387","3.19139433912237","0.761150251383012","60.7722846942173","239.79444264511","flat","P2","6","freeplay"
"542","0","251.65","252.5","9872.28101265823","7213","20132","5.43333333333333","0","3.11189243702226","3.12208400327212","0.512804711077154","45.5216415094032","248.951394961781","6","0","3.18800129088867","3.27950026164312","0.666952231497304","56.8118289243648","255.040103271093","flat","P2","6","freeplay"
"471","0","266.8375","301.5","12511.6568037975","8491","21347","4.02572347266881","0","3.04239821233861","3.15880984796914","0.70364619363172","61.562046982327","243.391856987089","4.55621301775148","0","2.98391213837566","3.18616097278518","0.811494636928641","67.6682726683647","238.712971070053","flat","P2","6","freeplay"
"1617","0","281.6875","186","153558.445411392","8339","22535","6","0","3.23490127266078","3.35445878907417","1.06683844412791","79.9503292122813","258.792101812862","6","0","2.99494565181464","3.20321704361627","1.33207345187426","81.8669398381916","239.595652145171","flat","P2","7","freeplay"
"1919","0","325","208.5","169534.025316456","13079","26000","5","0","3.04689196161045","3.18233918128655","0.894682145904578","69.5026718581054","243.751356928836","5.72093023255814","0","3.00146267604378","3.23206221198157","1.27597553321612","80.7085178789128","240.117014083502","flat","P2","7","freeplay"
"1709","0","865.8375","1224.5","447100.441613924","15075","69267","5.45374449339207","0","3.35243454866208","3.36561738507774","0.366589484963245","39.2854851287221","268.194763892966","4.33653846153846","0","2.60700494284597","2.23142710591391","0.586042148430407","38.4096112312327","208.560395427678","flat","P2","7","freeplay"
"1665","1281","1525.6125","1536.5","4477.9871835443","5079","122049","3.52730819245774","3.25543816034804","3.3714778578734","3.37845438776713","0.00279963935900973","4.27808451798777","269.718228629872","2.39279279279279","1.99254742547425","2.15204835016055","2.15295115721728","0.00613955339933079","6.011813844073","172.163868012844","flat","P2","7","freeplay"
"579","0","372.5375","411.5","24625.2897151899","11872","29803","5","0","3.35062950931252","3.36716417910448","0.338583035758102","39.3621389676719","268.050360745002","4","0","3.1350784203557","3.31156184607273","0.431310401092898","48.9465225617746","250.806273628456","flat","P2","1","no"
"645","0","377.375","420","26394.5411392405","12649","30190","4.87878787878788","0","3.11523130968149","3.31498981573587","0.684838266207511","51.6229625803871","249.218504774519","4.84433962264151","0","3.04318561971207","3.29433788376246","0.852547173060324","64.69067598357","243.454849576966","flat","P2","1","no"
"613","0","359.275","403.5","26379.5689873418","12646","28742","4.04268292682927","0","3.22178219546749","3.30551720359413","0.289427876731254","36.1664578620679","257.742575637399","6","0","3.15789002817909","3.24098575808598","0.881291062037636","76.2003239011123","252.631202254327","flat","P2","1","no"
"638","0","382.125","402.5","22870.1613924051","12124","30570","5","0","3.37196919248864","3.39450549450549","0.2877119545616","38.6341134978782","269.757535399091","5.22325581395349","0","3.26154727463286","3.39461861652063","0.603508202584646","56.1590127261437","260.923781970629","flat","P2","1","no"
"665","0","271.6875","278.5","8756.64794303797","6210","21735","4.12781954887218","0","3.33442960590571","3.37128712871287","0.299715019778924","37.5617892512278","266.754368472457","6","0","3.24072752956567","3.33378742469652","0.465797496033219","46.1647203675734","259.258202365254","flat","P2","10","no"
"384","0","234.4375","246","5802.04667721519","6152","18755","4.78921568627451","0","3.36130353280268","3.45970052527458","0.447109109450422","47.8688153071532","268.904282624214","4.125","0","3.14675222081219","3.28891188828473","0.486849666662291","49.6204717673566","251.740177664975","flat","P2","10","no"
"427","0","264.775","278","7415.51835443038","7073","21182","4.41142857142857","0","3.3563441210504","3.41592076690853","0.482411454579176","47.366668960647","268.507529684032","4.9672131147541","0","3.3075590130274","3.3592273356934","0.472680500136315","50.8337580052136","264.604721042192","flat","P2","10","no"
"410","0","242.075","245.5","9074.90569620253","8366","19366","4.05813953488372","0","3.20747257882578","3.39485766758494","0.793234771060424","55.2813631995503","256.597806306062","4.10964912280702","0","3.13044160030292","3.28850278850279","0.722391161701794","57.2123720757935","250.435328024234","flat","P2","10","no"
"572","0","294.375","317.5","21919.3259493671","12746","23550","6","0","3.3484199796677","3.47267533774073","0.672453361446056","53.7319853801827","267.873598373416","6","0","2.90372664651525","3.13146009069336","1.06675890680413","81.7098216522792","232.29813172122","flat","P2","2","no"
"541","0","284.0875","310.5","18645.7264240506","10970","22727","4","0","3.18860581277111","3.37471156442546","0.64356773977747","51.5907174928112","255.088465021689","6","0","3.18881602830759","3.2703823953824","0.905069800330271","73.4102418999606","255.105282264607","flat","P2","2","no"
"489","0","259.475","283.5","11158.5816455696","7992","20758","3.98780487804878","0","3.25604419599584","3.4090705358725","0.594570493710872","56.9546799783093","260.483535679667","5.39024390243902","0","3.16365377236393","3.34291687686755","0.737391708671039","52.0025214164986","253.092301789114","flat","P2","2","no"
"426","0","227.3","255.5","9983.55443037975","8641","18184","5.19718309859155","0","3.15662692411902","3.33490709716722","0.987847347840475","75.9534696043562","252.530153929522","5.3875","0","2.98293463283139","3.18914808154485","0.98229326335119","74.0638963552415","238.634770626511","flat","P2","2","no"
"643","7","384.65","418","20508.0784810127","11517","30772","4.0625","2.16535433070866","3.29966918188094","3.32463987249954","0.0997300760552457","29.7362695880113","263.973534550475","4.14285714285714","1","2.68712757440886","2.74550031099362","0.296610151244062","46.537541068659","214.970205952709","flat","P2","4","no"
"621","0","336.5","376","25927.7721518987","13674","26920","4","0","3.10099182131797","3.23689605750643","0.521748021853585","47.5659043245936","248.079345705438","5.01818181818182","0","2.42585274600389","2.61488973770151","0.570569134465506","54.5247645419796","194.068219680311","flat","P2","4","no"
"663","2","342.725","390.5","28640.2272151899","15872","27418","5","2","3.27485984868299","3.25059241706161","0.175751175819037","36.1078251584671","261.988787894639","5.25714285714286","1","2.62286750470767","2.70576195964797","0.399985765038406","53.0796223791304","209.829400376613","flat","P2","4","no"
"585","0","323.4625","370","23211.2390822785","13371","25877","4.5","0","3.23736406221324","3.31246779420353","0.31296889009106","38.5813086887076","258.989124977059","4.72815533980583","0","2.59781506679568","2.75470085470085","0.598147482019699","56.6539366158169","207.825205343654","flat","P2","4","no"
"482","0","291.8","302","11204.5417721519","8355","23344","5","0","3.43674453910759","3.53041357931347","0.42402945252333","43.6381438640293","274.939563128607","3.97512437810945","0","3.17190240655465","3.31125327883853","0.428000343103435","40.199417315886","253.752192524372","flat","P2","5","no"
"500","0","286.4875","301.5","11089.9492088608","7988","22919","4.57553956834532","0","3.41578990287797","3.42641924862141","0.273558826665722","37.6549982557321","273.263192230237","4.93525179856115","0","3.27652358403384","3.34635699169497","0.326436572771829","42.9955291284912","262.121886722707","flat","P2","5","no"
"440","3","301.2125","310.5","8725.25806962025","6777","24097","4.46913580246914","2.80975609756098","3.45691505729227","3.47813474591818","0.0947355094113238","27.4664061529489","276.553204583382","5.32098765432099","1.32","3.22969235885691","3.25934355003177","0.227819465691524","34.6571409172102","258.375388708553","flat","P2","5","no"
"502","0","302.625","319","11338.2879746835","8754","24210","4.33333333333333","0","3.30736726323602","3.38492930931143","0.51982598540821","43.0789959300298","264.589381058881","4.24","0","3.08499097906119","3.25013576665285","0.57479490248029","52.1360526065928","246.799278324895","flat","P2","5","no"
"493","0","255.9125","283.5","19276.9922468354","13467","20473","4.28070175438596","0","3.17313516335752","3.36821511707517","0.662595925445725","62.6898997041583","253.850813068601","6","0","2.98462690233044","3.08248411810028","0.909238424796522","79.0694446958024","238.770152186435","flat","P2","6","no"
"519","0","298.95","320","14380.2759493671","8716","23916","4.63636363636364","0","3.26278028178291","3.33052374724889","0.411724956452125","48.667757527735","261.022422542633","6","0","3.11737174509252","3.11335125448029","0.64982008498889","57.7504129459976","249.389739607402","flat","P2","6","no"
"526","0","282.9375","300","12214.5909810127","9697","22635","3.81516587677725","0","3.06684634750865","3.24337422383765","0.576137661758174","55.7830721460176","245.347707800692","4","0","2.97485276101781","3.15539702233251","0.644112813580503","52.9096278556527","237.988220881424","flat","P2","6","no"
"512","0","287.9375","307.5","13378.5909810127","9421","23035","5","0","3.10911397712909","3.30882757482394","0.668541231507068","63.4179597867115","248.729118170327","6","0","3.08343424019012","3.21474893162393","0.890907452509426","68.1120668396077","246.67473921521","flat","P2","6","no"
"673","0","307.3625","339","23442.1580696203","13785","24589","5","0","3.35697813225007","3.37271966664479","0.322888410594756","40.0632832684134","268.558250580006","6","0","3.23905246657721","3.3943661971831","0.859187225810156","73.839854852653","259.124197326176","flat","P2","8","no"
"570","0","347.2375","379","21509.0441455696","12146","27779","4.4","0","3.32720036930838","3.37516835888935","0.388356490803957","37.9554582224902","266.176029544671","5.33333333333333","0","3.11237698326083","3.30197869101979","0.680902492292135","56.1489842505003","248.990158660867","flat","P2","8","no"
"549","0","326.55","352.5","14867.9721518987","9455","26124","4.01470588235294","0","3.35181355854602","3.49064118343745","0.471236994866202","46.5219051585215","268.145084683682","5.09467455621302","0","3.18933098265024","3.28971810330781","0.773852013545379","71.9818316940709","255.146478612019","flat","P2","8","no"
"590","0","267.825","292.5","18373.3867088608","11371","21426","4.05479452054795","0","3.16489670045493","3.39148605178505","0.827500611287136","61.8880102762239","253.191736036394","5","0","3.0200559144807","3.25588353615609","1.03357681158898","82.0759286916226","241.604473158456","flat","P2","8","no"
"503","0","224.9875","261","19716.4681962025","11205","17999","4.6551724137931","0","3.15957515265826","3.49010468594217","1.22721576688824","89.1355326395406","252.76601221266","4.92523364485981","0","2.82107031839326","3.2806839222592","1.35347731006599","99.488272014144","225.685625471461","flat","P2","9","no"
"370","0","203.175","222","9650.98164556962","8053","16254","4.425","0","3.14819873526379","3.44631255800671","1.20203785331394","77.3959150763861","251.855898821103","4.92622950819672","0","2.94876985167235","3.31484034833091","1.24356054224745","77.7677687122242","235.901588133788","flat","P2","9","no"
"402","0","192.9625","210","10936.365664557","9384","15437","4.42056074766355","0","3.25130308264616","3.53422088532383","1.21318297380978","84.467851385233","260.104246611693","5.12328767123288","0","2.96812776321026","3.27270657393608","1.21545285355044","82.8804718360129","237.45022105682","flat","P2","9","no"
"400","0","189.0125","213.5","12537.1011075949","10785","15121","4.5672514619883","0","3.02438374721484","3.39558101102483","1.41459119349156","97.9914783065878","241.950699777188","4.75","0","2.86203663458716","3.32350510980648","1.54676207044674","96.5376973417273","228.962930766973","flat","P2","9","no"
"792","0","372.2","360","37646.7189873418","15214","29776","4.02614379084967","0","3.0832797549555","3.25129937629938","0.487254875763578","48.4336233506664","246.66238039644","6","0","3.26090760498011","3.33508011822591","0.848433252627492","66.4736193113503","260.872608398409","flat","P2","1","pat"
"665","0","250.7875","246","22307.359335443","10789","20063","4","0","2.86137141811701","3.00940294318136","0.925125829139751","72.8836904885927","228.909713449361","4.04824561403509","0","2.99341830957284","3.34767739634996","1.14595383576319","73.0541775497396","239.473464765827","flat","P2","1","pat"
"603","4","311.525","300.5","14416.2018987342","8067","24922","4.23837209302326","2","3.18523685726823","3.18787715517241","0.15498575456715","30.1188528336614","254.818948581458","4.10507246376812","1.6875","3.51760928795688","3.55802596457171","0.1511260901635","28.740625096667","281.40874303655","flat","P2","1","pat"
"558","0","221.225","216.5","15494.9360759494","8075","17698","4.35454545454545","0","2.85976665343103","2.9950495049505","0.876765501857523","66.1115887796432","228.781332274483","5.15454545454545","0","3.2582385272521","3.51142631993696","1.16262385700405","76.3068583986867","260.659082180168","flat","P2","1","pat"
"425","0","202.625","212","10043.8069620253","9464","16210","4.36","0","3.16397495143413","3.32117259771648","0.631999914266352","59.7766704492542","253.117996114731","6","0","3.2905706003782","3.38763758347762","0.765533406986028","65.7743595449314","263.245648030256","flat","P2","2","pat"
"458","0","199.6875","202","9495.30617088608","7828","15975","4.38888888888889","0","3.10855117761444","3.28305191654537","0.707302390694285","58.7832415784808","248.684094209155","4.16597510373444","0","3.09879776003258","3.32467709586843","0.881055609168567","68.7321379637426","247.903820802606","flat","P2","2","pat"
"445","0","206.125","205","9674.13607594937","7722","16490","4.10059171597633","0","3.24430783261037","3.40308553386912","0.506762972362491","48.5892499171248","259.544626608829","4.65068493150685","0","3.26716798495497","3.43341078635196","0.754743653174547","60.7768756701451","261.373438796398","flat","P2","2","pat"
"444","0","201.7125","213.5","10528.6378164557","8060","16137","5","0","3.13722243079911","3.34270216962525","0.880107318988134","66.8683216469","250.977794463929","4.66847826086957","0","3.13421604135601","3.30714804063861","1.01523620708246","63.8128239064996","250.737283308481","flat","P2","2","pat"
"728","2","326.75","330","25491.5063291139","11432","26140","4.4375","1","3.16337609630578","3.25790538437597","0.379588286517472","45.9898793341069","253.070087704463","5.70289855072464","1.51162790697674","3.69212236205266","3.77960836049459","0.596440428669307","55.1568853667206","295.369788964213","flat","P2","3","pat"
"746","0","336.625","351.5","30042.7689873418","11399","26930","4.00952380952381","0","3.12809934397809","3.17835734412593","0.292336522635338","34.69798057796","250.247947518248","5.37430167597765","0","3.79228504825441","3.84192452284558","0.679019722876591","58.6680076798542","303.382803860353","flat","P2","3","pat"
"1041","22","455.3875","467.5","39666.7719936709","13707","36431","3.91176470588235","1.98630136986301","3.24124843609443","3.27467036931756","0.107146003441309","23.8447960868229","259.299874887555","5.11194029850746","1.80821917808219","3.61377711777156","3.64667207792208","0.37299117491321","42.6778743801736","289.102169421725","flat","P2","3","pat"
"918","9","465.3625","472","42155.6264240506","13187","37229","4.64285714285714","2.17708333333333","3.13452429856599","3.10135388602803","0.168256566480459","28.9308123230301","250.761943885279","5","1.74576271186441","3.62357688728649","3.5528971028971","0.364270499491574","42.4124543472805","289.886150982919","flat","P2","3","pat"
"779","0","340.6125","355.5","17840.1390822785","8028","27249","4.125","0","3.12984393077498","3.13970777926312","0.35123822093699","40.727200689346","250.387514461999","4.875","0","3.20471799031936","3.2597170690247","0.520590153677782","41.4923792610876","256.377439225549","flat","P2","4","pat"
"452","0","260.7625","266.5","9272.20870253165","7565","20861","4.105","0","3.23978208451473","3.29966120632175","0.241789345291621","31.642247542081","259.182566761178","4.88235294117647","0","3.16934963727616","3.26649449809117","0.582561711653671","46.8423862290483","253.547970982093","flat","P2","4","pat"
"419","0","242.25","240","9367.0253164557","6639","19380","4.12371134020619","0","3.15406920196296","3.20556097560976","0.562618389549553","48.3963255065049","252.325536157037","4.25663716814159","0","3.07886153192053","3.23080120937264","0.726741696219165","54.1963858298385","246.308922553643","flat","P2","4","pat"
"505","0","240.625","248.5","7223.07278481013","7085","19250","3.98148148148148","0","3.2594342749552","3.35476034501583","0.255093228488578","34.2759507317015","260.754741996416","5.42857142857143","0","3.15850349761239","3.19977541255737","0.686049687391368","68.4634046031895","252.680279808992","flat","P2","4","pat"
"999","5","495.5875","464.5","54867.4859177215","14828","39647","4.26086956521739","1.67164179104478","3.25622480260292","3.29369316658134","0.128071490811741","25.7906698595212","260.497984208234","6","1.65671641791045","3.53268573897685","3.4517982658663","0.37867230688375","44.4639963474164","282.614859118148","flat","P2","5","pat"
"851","0","466.975","454.5","34061.1386075949","11312","37358","3.89817232375979","0","3.15529611475477","3.24599447788173","0.31855650774191","30.6439940159902","252.423689180382","6","0","3.56631343764348","3.63285376506998","0.558244133727135","47.5888623098689","285.305075011478","flat","P2","5","pat"
"817","3","435.4625","400","29065.2897151899","8609","34837","4.16981132075472","2.32203389830508","3.22470146374908","3.19731219073324","0.0946749831766421","26.5568757713459","257.976117099927","6","1.33962264150943","3.75313307477927","3.79148152700045","0.296460031929087","38.0935203636791","300.250645982342","flat","P2","5","pat"
"816","2","412.675","397.5","30070.6272151899","12664","33014","6","2.66666666666667","3.37757437355062","3.37747841673983","0.163465969695176","29.144391697513","270.20594988405","6","1.51612903225806","3.76451414715839","3.76256515423396","0.306475422318844","43.4380416378954","301.161131772671","flat","P2","5","pat"
"820","0","393.2625","359","42361.765664557","11971","31461","4.13658536585366","0","2.97612315812258","3.09748427672956","0.526366847797595","49.0217085973778","238.089852649807","4.26714801444043","0","3.03452964139847","3.19576815941718","0.658681668233198","59.9907195832445","242.762371311877","flat","P2","6","pat"
"826","0","417.8625","388.5","35576.0188291139","10225","33429","4.35714285714286","0","3.05053885407674","3.05352667382743","0.272873021970575","33.8120018701375","244.043108326139","5.12244897959184","0","3.34577161377164","3.36723202794631","0.420847466111239","49.7512618221227","267.661729101731","flat","P2","6","pat"
"661","0","291.675","303.5","17622.3993670886","10296","23334","3.93262411347518","0","3.08846486754906","3.31639655750531","0.7480173352277","53.5236934954258","247.077189403925","5.41071428571429","0","3.13438213436673","3.31330464071856","0.93574095968636","70.3996744181921","250.750570749338","flat","P2","6","pat"
"722","30","350.8125","289.5","33414.5087025316","9145","28065","4.14285714285714","1","3.22637699930567","3.2811504464486","0.182899484322062","28.2512703285188","258.110159944454","4.28571428571429","1","3.12800473657349","3.2333444741533","0.390114279620627","43.7286660802695","250.240378925879","flat","P2","6","pat"
"636","0","398.2625","413","12719.6390822785","7013","31861","4.02469135802469","0","3.25924626264202","3.32198603676178","0.280045936368735","31.7032494795052","260.739701011362","6","0","3.3504166077319","3.40461913547707","0.396972032121467","41.8852798900143","268.033328618552","flat","P2","7","pat"
