max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,subject,filecount,gesture
7038,32,894.45,243,2957304.808,94963,71556,5.17,1.898648649,3.474775371,3.441252039,0.3982239183,54.13841161,277.9820297,5.959390863,1.214285714,3.282719707,3.299242424,1.083562516,75.4529818,262.6175766,4,2,poke
7289,17,865.3125,223.5,2853893.711,92398,69225,4.863945578,2.079365079,3.619858789,3.591586001,0.3900881056,45.964541,289.5887031,5.490069513,1.036610879,3.23089519,3.197669492,0.9941153618,82.44427687,258.4716152,4,2,poke
6566,3,401.2,130,602137.2759,46757,32096,5.258823529,1.707988981,3.48687038,3.515306122,0.6267777986,72.71282584,278.9496304,5.95545977,1.086908691,3.110167384,3.011116601,1.213455638,97.4714704,248.8133907,4,2,poke
6979,18,754.5125,176.5,2391224.456,69562,60361,5.290322581,2.133495146,3.576945249,3.572588583,0.4137015544,52.54824969,286.15562,5.840696118,1.251655629,3.289308862,3.220354809,0.9406181664,82.04938666,263.1447089,4,2,poke
7264,51,586.3625,319,763403.2214,48695,46909,4.750223814,2.106707317,3.534357165,3.569668234,0.3028264294,46.78200882,282.7485732,5.746819338,1.307537688,3.481976554,3.473947971,0.7264377391,75.684151,278.5581243,4,3,poke
1191,48,404.9375,212,131829.072,37922,32395,4.942857143,1.450704225,3.480977154,3.485372909,0.3736584002,52.47684778,278.4781724,5.626560726,1.299794661,3.396319275,3.456060606,0.8852535354,79.18262023,271.705542,4,3,poke
7402,55,573.4,275.5,904313.8886,48881,45872,4.843023256,2.017639077,3.608354484,3.60915819,0.2935842831,51.15809144,288.6683587,5.911547912,1.59972863,3.410897965,3.445786345,0.8126804744,78.39024875,272.8718372,4,3,poke
4654,66,486.2375,265,350648.791,45851,38899,4.773662551,0.9583333333,3.512351121,3.592145332,0.4289206282,55.8169218,280.9880896,5.694825766,1.475843209,3.520990652,3.505306386,0.7839426511,84.40601794,281.6792521,4,3,poke
6971,24,528.425,193.5,1110517.361,60887,42274,5.765957447,1.707317073,3.582718141,3.665884471,0.6152300297,70.69696706,286.6174513,5.877997914,1.113812155,3.428108536,3.455548274,1.178414538,91.91282518,274.2486829,4,4,poke
6977,31,484.9125,228.5,671580.891,44115,38793,5.372294372,2.125615764,3.551772612,3.55874172,0.4547428386,47.03698756,284.1418089,5.783261803,1.144736842,3.438336041,3.374130773,0.8909829545,75.89471073,275.0668833,4,4,poke
7155,30,1149.05,297,3882971.441,112619,91924,5.090909091,2.006203474,3.607821807,3.600143612,0.2781815834,44.34830556,288.6257446,5.686781609,1.140023337,3.421840497,3.429766687,1.039092142,93.44504556,273.7472397,4,4,poke
7058,29,705.375,240.5,1758740.212,71254,56430,5.085106383,1.793814433,3.550143735,3.498280457,0.4680855805,59.63565063,284.0114988,5.760469012,1.625621891,3.68403062,3.695427975,0.9671429593,87.97202745,294.7224496,4,4,poke
6771,875,1304.475,1042.5,677519.4424,40607,104358,4.310043668,3.004732928,3.611890117,3.620358839,0.02912699009,12.91587253,288.9512093,3.911886014,1.591652566,2.265664173,2.046277443,0.2431780085,39.08031702,181.2531339,4,5,poke
6757,841,1442.5625,1069.5,1284548.654,56034,115405,4.247139588,3.006276151,3.582663453,3.602927234,0.03385129212,15.98227417,286.6130762,4.144274494,1.678521618,2.321966873,2.054948136,0.3281015888,42.56502665,185.7573498,4,5,poke
6873,814,1520.675,1044.5,1670366.399,73570,121654,4.045079365,3.175936436,3.580338437,3.581218974,0.01727510813,11.29883944,286.4270749,4.299138899,1.622169249,2.30375401,2.040400701,0.3388703363,45.11782813,184.3003208,4,5,poke
6676,794,1259.4625,1021.5,613984.0239,39928,100757,4.167045455,3.0067659,3.585466889,3.593346843,0.03347328586,15.26093802,286.8373511,3.782462057,1.577922078,2.255052731,2.03987038,0.2423505449,38.1978132,180.4042184,4,5,poke
6820,25,690.8,162.5,1977162.415,68702,55264,5.538461538,1.547368421,3.452095905,3.464833752,0.3874992027,50.08745876,276.1676724,5.725146199,1.197231834,3.377384904,3.379193057,1.018008607,84.61111844,270.1907923,4,6,poke
6613,21,471.9,153.5,759244.5215,49208,37752,5.065217391,1.869120654,3.540637074,3.563548391,0.5259024511,57.93279982,283.250966,5.602941176,1.26946848,3.270651238,3.272584034,0.9832272529,90.94171531,261.652099,4,6,poke
1118,0,346.5875,165,112872.2454,35060,27727,5.342105263,0,3.391133334,3.549469314,0.823786781,69.67116322,271.2906667,5.904159132,0,3.197428871,3.092962291,1.408103149,97.72664895,255.7943097,4,6,poke
959,21,331.8,151.5,111992.4405,34510,26544,5.428571429,0.9856115108,3.559885811,3.608024691,0.6049532369,62.67253547,284.7908649,5.680254777,1.071942446,3.248632002,3.261147186,1.171753368,102.7716186,259.8905601,4,6,poke
7324,57,890.375,282,2607368.44,89978,71230,5,2.16,3.569553227,3.572062212,0.3336168374,50.34953593,285.5642582,5.842456609,1.093439364,3.289783887,3.301173538,0.9926915383,79.23642748,263.1827109,4,7,poke
7240,64,794.075,288.5,2040693.665,80176,63526,4.821138211,2.322888283,3.552688631,3.575431034,0.2742495773,43.28345705,284.2150905,5.494797688,1.145494028,3.500653965,3.449427718,0.7771031052,69.85666086,280.0523172,4,7,poke
1112,40,402.9875,221,137055.3036,38001,32239,4.688888889,1.928571429,3.545961366,3.542037682,0.3024823119,48.80667745,283.6769093,5.883615819,1.242597899,3.454830707,3.481326813,0.8618933257,78.40313001,276.3864565,4,7,poke
7251,41,699.7625,292.5,1514335.221,59168,55981,4.935897436,1.918269231,3.440725396,3.432929842,0.3164861544,46.92298744,275.2580317,5.796139928,1.357142857,3.740244476,3.730348535,0.9268849933,80.92365507,299.2195581,4,7,poke
6968,47,527.55,243,816869.6684,46845,42204,4.964497041,2.131782946,3.552540842,3.537642618,0.2872880086,44.01980687,284.2032673,5.75862069,1.311653117,3.470836304,3.458998875,0.7911280646,74.7795953,277.6669043,4,8,poke
1272,25,391.0625,193,132247.6036,38480,31285,5.10106383,1.474074074,3.548584332,3.560441767,0.4770206299,52.70093311,283.8867466,5.521064302,1.095032397,3.535949945,3.662662906,1.008051529,101.9683522,282.8759956,4,8,poke
6855,25,514.9625,201,968546.6695,47934,41197,5.191489362,1.961290323,3.575236881,3.553088021,0.4039217199,54.02577641,286.0189505,5.751213592,1.204161248,3.374391361,3.412494666,0.8858404675,87.69174452,269.9513089,4,8,poke
4298,31,443.4625,196.5,402801.5176,48608,35477,4.930232558,2.047244094,3.649467239,3.706739921,0.3946851429,56.3716972,291.9573791,5.629834254,1.332697807,3.58698211,3.585159774,0.9243652426,80.72671372,286.9585688,4,8,poke
1105,40,380.225,171,127062.2525,37538,30418,4.874712644,1.653465347,3.380632762,3.50295858,0.4663689852,56.41897363,270.450621,5.708433735,1.242973708,3.565896485,3.531861472,0.9913429968,87.13593051,285.2717188,4,1,rub
2796,67,421.9625,202.5,190189.91,39949,33757,4.757330637,1.575757576,3.27625908,3.340166762,0.4246827772,56.36063929,262.1007264,5.427835052,1.192307692,3.475441511,3.519664611,0.8637931265,86.60569054,278.0353209,4,1,rub
1022,5,368.4625,191.5,119596.1758,36401,29477,5.364035088,1.751101322,3.490644245,3.556832375,0.4234680718,52.80453053,279.2515396,5.779171895,1.29286475,3.439148636,3.460678211,1.083765279,87.97113168,275.1318909,4,1,rub
6938,41,686.95,191,1591445.997,70234,54956,5.174603175,1.652173913,3.479029373,3.503926778,0.4366815237,53.57201377,278.3223498,5.868421053,1.19980695,3.538002119,3.509667786,1.138759483,87.87243351,283.0401695,4,1,rub
1217,60,426.1375,258.5,120665.715,36244,34091,4.718518519,1.966666667,3.517582607,3.441441839,0.3901233085,53.94091341,281.4066085,5.429460581,1.202546296,3.606433585,3.69226005,0.7586439113,78.83033229,288.5146868,4,2,rub
2620,59,459.5,245,206915.2658,42906,36760,4.740088106,2.349668874,3.750104553,3.826812761,0.2489931645,51.06110462,300.0083643,5.562169312,1.515267176,3.572474548,3.59470877,0.7429198807,81.51033904,285.7979638,4,2,rub
7179,77,869.8625,315,2269660.576,80289,69589,5.131944444,1.834549878,3.559568699,3.558798146,0.2697758513,35.78079538,284.7654959,5.699300699,1.234741784,3.640677893,3.753773434,0.7819474136,76.86071048,291.2542314,4,2,rub
1178,71,405.8625,208,134224.196,37989,32469,4.830900243,2.167597765,3.54934916,3.628218455,0.2622355557,45.11577584,283.9479328,5.648444863,1.176125245,3.555755754,3.606451613,0.853762672,76.67220129,284.4604603,4,2,rub
7587,998,1628.0375,1289,1324775.783,62082,130243,4.201457574,3.010584958,3.603471434,3.629406566,0.03445556711,16.18185796,288.2777147,4.341344987,1.811699164,2.487117358,2.318423474,0.2511995,38.17243277,198.9693886,4,3,rub
7510,961,1429.05,1214,573769.3139,44415,114324,4.041564792,3.02680798,3.600079215,3.605687618,0.03092265719,14.43030761,288.0063372,3.819990055,1.748416811,2.419953105,2.231652419,0.2244523666,36.26571398,193.5962484,4,3,rub
7354,965,1682.7375,1282.5,1472859.285,66092,134619,3.951141795,3.167423096,3.63545598,3.627536335,0.01914408065,12.49420059,290.8364784,4.262843068,1.614741244,2.453023129,2.291652702,0.3258241009,37.33097,196.2418503,4,3,rub
5604,961,1446.0375,1217.5,448201.4036,45003,115683,4.197726149,3.094444444,3.601635708,3.627859604,0.02953484913,13.95627971,288.1308566,4.356667723,1.542173913,2.398943357,2.206776307,0.2998478192,44.1835032,191.9154686,4,3,rub
1098,55,414.2625,244.5,117065.1834,35255,33141,5.227941176,1.891348089,3.675673455,3.717428516,0.4115417399,55.78024213,294.0538764,5.767123288,1.349134002,3.628071458,3.688374422,0.8401147278,85.80197534,290.2457167,4,4,rub
1214,66,428.7375,234,134135.8669,38012,34299,4.82,1.980538922,3.555007499,3.655500414,0.3726966515,54.04584211,284.4005999,5.635014837,1.281848929,3.540062567,3.551461157,0.7989004295,81.79854464,283.2050054,4,4,rub
4246,45,479.8375,261,319082.6188,45349,38387,4.911764706,2.070208729,3.642030078,3.550538447,0.3756661249,49.23944866,291.3624062,5.594390507,1.492140266,3.510025305,3.555180723,0.837896763,82.73552604,280.8020244,4,4,rub
4202,17,494.5875,227,411350.9543,46157,39567,5.142857143,1.969479354,3.602901259,3.630475998,0.2844471413,50.34590583,288.2321007,5.869146006,1.296153846,3.573438952,3.560523446,0.872331274,83.25262197,285.8751162,4,4,rub
7205,47,980.4125,366,2710784.195,100491,78433,4.607142857,2.522372529,3.574340895,3.59742864,0.1523715434,33.10870931,285.9472716,5.509189189,1.484390735,3.663737006,3.607998242,0.9251942341,73.1267953,293.0989605,4,5,rub
7283,13,922.8625,283.5,2819787.816,91965,73829,5.318181818,1.744680851,3.476987156,3.513651551,0.3461553622,47.52220271,278.1589725,5.82300885,1.262277952,3.633864525,3.637100814,1.081222845,91.01144872,290.709162,4,5,rub
7032,43,956.3375,295,2545754.682,84064,76507,4.991428571,2.345132743,3.608993035,3.570721793,0.2299889644,43.85949487,288.7194428,5.637462236,1.247858017,3.502692072,3.403344582,1.097880077,90.49705857,280.2153658,4,5,rub
7253,16,761.6875,230.5,1968354.395,76595,60935,5.5625,1.604166667,3.60610075,3.586209484,0.4218233475,53.07346296,288.48806,5.346501129,1.364705882,3.347641034,3.464288483,0.8305111674,73.3728492,267.8112828,4,5,rub
7649,69,944.375,348,2571901.199,90195,75550,5.072463768,2.018181818,3.628675314,3.665070663,0.2927538361,46.31322742,290.2940251,5.720652174,1.645951036,3.560773215,3.572049622,0.8427702755,78.12934055,284.8618572,4,6,rub
7465,64,784.5875,325,1984521.233,76353,62767,5.359375,1.263513514,3.524858475,3.536096406,0.3688060214,53.77249598,281.988678,5.851595007,1.507345739,3.717782526,3.820833333,0.8974257647,79.30290421,297.4226021,4,6,rub
7451,96,774.1125,330.5,1796403.063,64016,61929,4.567961165,2.345323741,3.549349134,3.539481642,0.2226623761,39.3050536,283.9479307,5.582983193,1.588134136,3.699721713,3.722507375,0.5870508407,67.91917028,295.9777371,4,6,rub
7462,58,951.475,412,2534596.708,89084,76118,4.617309698,2.282954545,3.525162093,3.539781487,0.1923344425,37.41725264,282.0129674,5.681780017,1.323170732,3.598083361,3.576787252,0.6855962142,68.60220641,287.8466689,4,6,rub
6926,860,2132.7875,1111.5,3692008.6,128335,170623,4.090625,3.332674572,3.622984604,3.626061418,0.01298883715,9.407088671,289.8387683,4.379817113,1.608776267,2.563982983,2.139964768,0.5799830099,57.98289111,205.1186387,4,7,rub
7019,832,1709.525,1099.5,2342681.569,83939,136762,4.215017065,2.942126514,3.59647871,3.612354944,0.03398291685,14.73891283,287.7182968,4.235187205,1.700538358,2.442206263,2.107615804,0.4117654001,44.83224569,195.376501,4,7,rub
6989,850,2018.2875,1090.5,3423141.144,113944,161463,3.927813163,3.227748691,3.595360357,3.608105423,0.01572203166,10.15251715,287.6288286,4.201809325,1.515447992,2.412280893,2.065590062,0.4457405872,49.26955131,192.9824714,4,7,rub
7143,867,1707.525,1084.5,2413338.835,78090,136602,4.149082569,3.141746411,3.618906357,3.623901005,0.02401202444,13.02199537,289.5125086,4.075910931,1.598927294,2.38200182,2.087729131,0.3817326003,41.5707049,190.5601456,4,7,rub
7224,70,761.2625,256,1730116.93,79476,60901,4.880434783,2.167567568,3.644198002,3.711165151,0.3041754425,50.33386914,291.5358402,5.713235294,1.251096491,3.470987815,3.414527571,0.9036591441,80.54171682,277.6790252,4,8,rub
