"max","min","mean","median","var","totalvar","auc","Xmax","Xmin","Xmean","Xmedian","Xvar","Xtotalvar","Xauc","Ymax","Ymin","Ymean","Ymedian","Yvar","Ytotalvar","Yauc","subcondition","subject","filecount","gesture"
"4591","4570","4579.325","4579","19.9183544303797","124","366346","3.50611620795107","3.49923597467802","3.50231201775309","3.50234872860457","2.58946928400052e-06","0.0487046826161959","280.184961420247","3.50491803278689","3.49956408020924","3.50201770359256","3.50207514208241","1.21548463364645e-06","0.0404152686029846","280.161416287405","flat","P1b","1","constant"
"4586","4564","4576.9","4577","27.053164556962","129","366152","3.5037069341474","3.49682643904574","3.50008592045557","3.49967241755842","4.00123083125768e-06","0.0392197193576478","280.006873636445","3.5041520979021","3.49824945295405","3.50159213000592","3.50164042379289","1.78714653662125e-06","0.0407767190385848","280.127370400474","flat","P1b","1","constant"
"4586","4563","4574.5375","4573","44.5555379746835","101","365963","3.50654164849542","3.4985767462229","3.50203695677662","3.50256689739655","5.73976997537976e-06","0.0416443555877155","280.16295654213","3.50536457192906","3.49923564096964","3.50226017813649","3.50196850393701","2.28342535856833e-06","0.0394817971628885","280.180814250919","flat","P1b","1","constant"
"4598","4585","4591.65","4592","9.31898734177215","104","367332","3.50370531822145","3.49836779107726","3.50077103912368","3.50048994706476","2.15653012080459e-06","0.0357078829223507","280.061683129894","3.50272153276725","3.49836636898279","3.50086020865538","3.50103444530195","9.09778191685711e-07","0.0392063485689547","280.06881669243","flat","P1b","1","constant"
"4587","4578","4582.525","4582","4.42974683544304","106","366602","3.50785683107813","3.50436681222707","3.5063283639714","3.50643402399128","6.3276691699748e-07","0.0440794123862207","280.506269117712","3.50371017023134","3.49628982976866","3.50030270829824","3.50076402532198","3.89387745558532e-06","0.0423464999428691","280.024216663859","flat","P1b","2","constant"
"4587","4576","4581.4875","4581.5","6.70870253164557","114","366519","3.50786369593709","3.50305276929786","3.5054255449871","3.50556404102117","1.01204800047835e-06","0.0460899002500441","280.434043598968","3.50152905198777","3.49694323144105","3.49912288927921","3.49912720921003","1.17696501117764e-06","0.0392881177633932","279.929831142336","flat","P1b","2","constant"
"4591","4576","4583.6375","4584","14.2087025316456","98","366691","3.50741710296684","3.50119956379498","3.50457198406536","3.50463611821091","2.10913234473145e-06","0.0403353800110051","280.365758725229","3.50207378301681","3.49694723070214","3.50005885667662","3.50038175111617","1.00259255614357e-06","0.0423193359404044","280.00470853413","flat","P1b","2","constant"
"4592","4580","4585.75","4585.5","6.06329113924051","107","366860","3.50599781897492","3.50185306300414","3.50404273623877","3.50403489640131","1.18368503081972e-06","0.0352714578143138","280.323418899102","3.50185468034039","3.49803750545137","3.50018015506288","3.50027265192476","9.77207422294683e-07","0.0360900719578452","280.01441240503","flat","P1b","2","constant"
"4587","4573","4579.75","4580","12.6962025316456","111","366380","3.5056843025798","3.50152638464893","3.50345862887941","3.5034965034965","1.08497812687154e-06","0.0356984286141371","280.276690310353","3.504372540446","3.49923530696963","3.50188358840867","3.50174520103029","1.36435862811365e-06","0.03965271532631","280.150687072693","flat","P1b","3","constant"
"4605","4571","4588.4625","4588","92.7833860759494","95","367077","3.51119808654055","3.50328083989501","3.50749682395263","3.50817349646502","5.32617730223762e-06","0.0410772261161605","280.599745916211","3.50576462910594","3.49847892220774","3.50285266542047","3.50359712230216","4.63047610540032e-06","0.0393365081770893","280.228213233637","flat","P1b","3","constant"
"4604","4589","4595.2625","4595","13.8669303797468","113","367621","3.51196172248804","3.50673620165146","3.50845519398585","3.5080487278118","1.73563917862133e-06","0.0395718806590009","280.676415518868","3.50163291966035","3.49793163509689","3.50003407303804","3.5","4.45467510753707e-07","0.0362405539487063","280.002725843043","flat","P1b","3","constant"
"4596","4585","4589.6125","4589.5","5.48085443037975","89","367169","3.51177496729176","3.50468715936342","3.50830291239069","3.50849858397297","2.99170233339585e-06","0.0404532707144418","280.664232991255","3.50381346698627","3.49989109126552","3.50174722584708","3.50185225539333","1.07086135315865e-06","0.0336624434353974","280.139778067766","flat","P1b","3","constant"
"4569","4552","4559.8375","4559","23.2770569620253","114","364787","3.49549945115258","3.49122422114963","3.49328552550582","3.49325143726327","8.90993943504935e-07","0.0368679808758334","279.462842040465","3.51062431544359","3.50427725378372","3.50741070007988","3.50750189936685","3.13363210950961e-06","0.0475804310652732","280.59285600639","flat","P1b","4","constant"
"4579","4559","4566.4875","4564.5","30.5314873417722","131","365319","3.49517755370452","3.48993875765529","3.49253768540227","3.49221661916246","2.02319449899886e-06","0.0386140900350211","279.403014832182","3.50963644327639","3.5050350262697","3.50711235520823","3.50668859681289","1.38507713139397e-06","0.0467765390733939","280.568988416658","flat","P1b","4","constant"
"4571","4551","4559.6625","4559","25.5681962025316","120","364773","3.49802458296752","3.49417966176148","3.49555480138339","3.49550043876479","7.19951948809648e-07","0.0364248152488624","279.644384110671","3.50964912280702","3.50307287093942","3.50544000989247","3.50504165227581","2.99437077455478e-06","0.0405713029265562","280.435200791398","flat","P1b","4","constant"
"4573","4550","4559.125","4558","36.4905063291139","123","364730","3.49802718106094","3.49100877192982","3.4944965382507","3.49418093955253","2.61150257537432e-06","0.0472623316504066","279.559723060056","3.50888352708927","3.50295340188143","3.50620787507603","3.506195767463","2.14750205944139e-06","0.0415897998711698","280.496630006082","flat","P1b","4","constant"
