max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,subject,filecount,gesture
6687,4,780.3875,229.5,1988098.316,79658,62431,6,1.929530201,4.340354774,4.139360425,1.029826865,71.9932259,347.2283819,6,1,2.991644608,2.99122807,1.287425997,90.89223845,239.3315686,2,5,poke
6547,0,1395.55,143,4608746.681,159144,111644,6,0,3.720359381,3.646603698,0.7281629555,59.83031852,297.6287505,5.916411825,0,3.094803946,3.16954023,1.189179256,96.42681383,247.5843157,2,5,poke
6250,0,832.725,256,2372924.177,100595,66618,6,0,3.775181395,3.768827611,1.495449178,91.83704294,302.0145116,6,0,3.129132843,3,2.46230151,118.3178708,250.3306275,2,6,poke
6113,0,1266.8,113,4190873.453,134783,101344,6,0,3.40775101,3.537428418,1.96062339,104.199973,272.6200808,6,0,3.271660559,3.390085696,2.22969283,139.0797847,261.7328447,2,6,poke
6197,0,606.725,119,1579043.139,66763,48538,6,0,2.803748973,2.822661397,1.922134959,115.5002819,224.2999179,6,0,3.095672057,3.318905016,2.56828236,127.2470251,247.6537645,2,6,poke
6142,0,1191.925,213,3753307.032,126034,95354,4.406593407,0,3.244628102,3.515495214,0.9906245601,65.44048549,259.5702482,6,0,2.865781666,3,2.25923426,128.6274602,229.2625333,2,6,poke
6675,0,1412.3875,126.5,5017331.43,172114,112991,5.636363636,0,3.47259129,3.521028126,0.5858149784,60.89932948,277.8073032,5.73816568,0,3.419278579,3.415316489,1.439936395,105.3901246,273.5422863,2,1,rub
6620,0,1336.5125,115.5,4135371.164,151306,106921,6,0,3.55614138,3.58673308,0.7096775825,68.00278355,284.4913104,5.766773163,0,3.424379412,3.443742217,1.547851614,118.5218912,273.950353,2,1,rub
6396,0,1159.5875,87.5,3993705.992,112220,92767,6,0,3.608414684,3.692485132,1.169156752,94.35709748,288.6731747,6,0,3.274715341,3.362933383,1.815670071,106.5219684,261.9772273,2,1,rub
6643,1,1405.325,97,5011574.653,163030,112426,5.657142857,1,3.517401983,3.577650778,0.6396797878,66.19679438,281.3921586,6,1,3.352390395,3.399154996,1.489790785,108.9108663,268.1912316,2,1,rub
6836,22,774.9375,200,2024423.325,74607,61995,5.31147541,1.288461538,3.554233548,3.607006993,0.5528757055,63.67804357,284.3386839,5.699371069,1.221649485,3.335314225,3.305436118,1.131081758,103.7239111,266.825138,2,2,rub
7032,24,1111.9125,236.5,3728131.473,129917,88953,5.353846154,1.80610687,3.575374737,3.66827327,0.4217829792,55.02591344,286.029979,5.675179569,1.286982249,3.43836137,3.428987294,0.9896727808,87.71497013,275.0689096,2,2,rub
7092,41,1186.5625,286,4190306.401,128569,94925,5.092436975,2.041666667,3.597071731,3.634377199,0.3088850155,47.71833488,287.7657384,5.755151515,1.122009569,3.441385933,3.454752494,0.9029584388,71.22959635,275.3108746,2,2,rub
7140,28,498,185.5,815331.6203,50033,39840,5.221649485,1.8,3.527946511,3.524490859,0.5085551538,61.73018494,282.2357208,5.792134831,1.143006263,3.498478595,3.466270399,1.053807474,94.67312508,279.8782876,2,2,rub
6145,0,1153.05,60,3837092.377,111376,92244,6,0,3.566111043,3.663120567,1.742016174,94.00473907,285.2888834,5.857305936,0,2.74764595,2.861409797,2.139005591,127.8831673,219.811676,2,3,rub
6090,0,1136.0375,48.5,3750169.024,130457,90883,6,0,2.99073579,3.438201844,2.037771199,113.3270287,239.2588632,5.79122807,0,2.643805452,2.84397482,2.885190515,146.355982,211.5044362,2,3,rub
6112,0,1408.1375,82,4577979.411,147829,112651,6,0,3.385024151,3.525817031,1.952463396,124.0491209,270.801932,6,0,3.215812005,3.360968086,2.282422699,134.03005,257.2649604,2,3,rub
6061,0,923.1,40.5,3406797.914,124670,73848,6,0,2.789301931,3.032894737,3.05469146,150.7213005,223.1441545,6,0,2.852932303,3.140394089,3.656400802,171.3144058,228.2345843,2,3,rub
6780,23,581.4,147.5,1208877.889,58986,46512,4.911764706,1.955479452,3.701674649,3.711766645,0.3713378989,43.79210976,296.1339719,5.956521739,1.07549505,3.522345134,3.620499419,1.304760636,96.53724278,281.7876107,2,4,rub
6892,15,660.575,129.5,1791119.285,79101,52846,5.666666667,2.578947368,3.720740501,3.678142596,0.3747361612,49.45024409,297.6592401,5.84765625,1.036069652,3.60593252,3.562884484,1.147743953,80.95835235,288.4746016,2,4,rub
6827,17,577.9125,136,1577630.309,69892,46233,4.987179487,1.712328767,3.599391394,3.590757576,0.4046080607,64.00259397,287.9513115,5.800761421,1.354338843,3.475841877,3.439421206,1.105359483,92.07461475,278.0673502,2,4,rub
6798,19,694.0125,151,1865639,85142,55521,5.035502959,1.258181818,3.703881249,3.653186834,0.4104611106,55.82717198,296.3104999,5.947513812,1.092436975,3.456006925,3.397174604,1.272210082,102.4062713,276.480554,2,4,rub
6980,3,827.5375,158,2644886.505,83658,66203,6,1.62254902,3.544277377,3.530920772,0.53101241,59.08980721,283.5421902,5.888111888,1.111111111,3.653105559,3.618181818,1.148817221,95.39694671,292.2484447,2,1,scratch
2520,0,346.975,130.5,190759.4677,39137,27758,5.193693694,0,3.677511174,3.735841978,0.6812471705,62.30534412,294.2008939,5.756548536,0,3.312097856,3.226666667,1.363940873,108.7783609,264.9678285,2,1,scratch
6600,1,653.0625,128.5,2046086.616,73333,52245,6,1,3.613096668,3.635324675,0.7620384236,72.99921311,289.0477334,5.895666132,1,3.30880742,3.43465957,1.123143219,96.056039,264.7045936,2,1,scratch
6934,3,458.65,138.5,996139.1418,57289,36692,5.64,1.333333333,3.659893155,3.650561529,0.5179984801,57.53494081,292.7914524,5.86097561,1.053435115,3.486450111,3.608691044,1.223949022,95.21637004,278.9160089,2,1,scratch
6176,0,1215.325,74.5,4042798.323,119785,97226,6,0,3.015239052,3.416193182,1.899556197,112.9113005,241.2191242,6,0,2.727510959,2.995073892,2.682788884,150.9159365,218.2008767,2,2,scratch
6232,0,993.2625,49.5,3231623.867,113247,79461,5,0,2.950175455,3.443744086,1.9391167,121.1637481,236.0140364,6,0,2.645526013,2.904761905,2.946825347,159.8549882,211.642081,2,2,scratch
6099,0,848.5625,36.5,2702100.199,106680,67885,6,0,3.138688245,3.577757592,2.36702757,107.2812309,251.0950596,5.612557427,0,2.563493862,2.63963964,2.560043769,135.7491384,205.079509,2,2,scratch
6123,0,1196.6,55.5,4378705.408,152853,95728,6,0,3.09855716,3.540979127,2.626439965,139.3882126,247.8845728,6,0,2.62661599,3,2.993422632,165.247104,210.1292792,2,2,scratch
5905,0,1335.75,26,4108552.696,138286,106860,6,0,2.428108196,3.319919429,3.270894647,154.6145952,194.2486556,6,0,2.30454676,2.253076923,4.10661481,180.9505508,184.3637408,2,3,scratch
5773,0,1166.65,22,3913641.066,134340,93332,6,0,2.571600307,3.217560793,3.28227256,142.8850775,205.7280246,6,0,2.443170118,2.518839569,3.842551187,174.7476603,195.4536094,2,3,scratch
5832,0,864.0125,16,2891808.418,113753,69121,6,0,2.177371262,2.874485597,3.515813998,171.0565261,174.1897009,6,0,2.126852988,2,4.236807966,183.8585567,170.1482391,2,3,scratch
5729,0,1281.4375,26.5,3998494.123,134750,102515,6,0,2.607526056,3.304941906,3.075012594,149.208861,208.6020845,6,0,2.400774098,2.450149645,3.602633902,172.6149634,192.0619278,2,3,scratch
7230,84,1884.7625,350,6500753.069,183120,150781,4.796610169,2.392405063,3.515920485,3.571897371,0.1859838777,33.98752377,281.2736388,5.74454325,1.286778399,3.448368991,3.456006782,0.8054591976,84.24541112,275.8695193,2,4,scratch
7013,33,1440.175,322,4899279.361,135423,115214,4.841584158,2.169491525,3.536392985,3.581523745,0.2342674011,41.82074701,282.9114388,5.521452145,1.100113766,3.528848334,3.478264654,0.8368047381,84.34562862,282.3078667,2,4,scratch
7107,26,1089.3625,250,3762825.829,98535,87149,5.846153846,1.807692308,3.501741327,3.532971812,0.4697371074,59.12539909,280.1393062,5.586419753,1.129240711,3.572703123,3.521491228,0.7799367856,74.90398333,285.8162498,2,4,scratch
5577,35,466.0375,186.5,572912.3403,49165,37283,5.087719298,1.568345324,3.532854828,3.475418216,0.4289126707,58.85995736,282.6283863,5.761707989,1.083056478,3.442016739,3.427535092,1.090398593,96.15162305,275.3613391,2,4,scratch
6479,0,1486.175,119,4981137.564,151618,118894,5.603448276,0,3.676684451,3.685288718,0.812308943,75.67998654,294.1347561,5.75146771,0,3.067093211,3.397119261,1.364985002,112.5987809,245.3674569,2,5,scratch
6575,0,1355.925,103,4737231.463,144368,108474,5.666666667,0,3.52309101,3.57995242,1.181392817,93.82885258,281.8472808,6,0,3.258157647,3.3711669,1.687652613,123.9249622,260.6526118,2,5,scratch
6303,0,1252.0875,77,4457784.359,150411,100167,5.4,0,3.332571862,3.585006419,1.281337495,93.4586164,266.605749,6,0,3.076567962,3.33908046,2.133048685,133.4558899,246.1254369,2,5,scratch
6397,0,1722.1875,404.5,5580909.142,146904,137775,6,0,3.659613493,3.595057731,0.9251412217,63.06761363,292.7690795,5.902949572,0,3.350944525,3.390256546,1.671708944,113.7398552,268.075562,2,5,scratch
5984,0,724.0875,51,2141016.638,92479,57927,6,0,3.016369347,3.506312651,2.944201623,148.8148845,241.3095477,6,0,2.666933783,2.6918443,3.337533336,159.8903252,213.3547026,2,6,scratch
6016,0,839.2125,35,2865501.663,94757,67137,6,0,3.25358196,3.582681477,2.607110447,144.6146518,260.2865568,6,0,2.759943315,2.814925267,2.798735549,141.098749,220.7954652,2,6,scratch
6098,0,1009.2625,24,3270525.411,117453,80741,6,0,2.675731362,3.46875,2.924382837,141.8758038,214.058509,6,0,2.486598549,2.68655303,3.279470236,160.0306949,198.9278839,2,6,scratch
6125,0,1080.0625,91,3543926.009,115924,86405,6,0,3.292002803,3.578789955,1.931748472,99.49887521,263.3602243,6,0,3.068573646,3.353620264,3.009265961,168.0628188,245.4858917,2,6,scratch
7163,39,1291.1875,291,4411421.116,131592,103295,5.083333333,2.104849279,3.542213882,3.536141723,0.258959925,42.72097453,283.3771106,5.513018322,1.3329718,3.572067721,3.608898088,0.7960472148,88.23384775,285.7654177,2,1,stroke
7205,79,970.8625,319,2155192.297,93455,77669,4.835443038,1.967236467,3.582043063,3.614872326,0.2659883513,38.75901933,286.5634451,5.43740419,1.294871795,3.544685238,3.457573354,0.9293537185,84.8388211,283.5748191,2,1,stroke
7281,61,1181.6125,324.5,3598210.772,124399,94529,4.882562278,2.1,3.618775919,3.62487625,0.2528919791,40.1269132,289.5020736,5.625441696,1.451351351,3.493962928,3.548693037,0.9667732033,93.33495021,279.5170343,2,1,stroke
7111,22,1326.2,300.5,4401655.757,139366,106096,4.797546012,1.565217391,3.561270798,3.613914905,0.2946567247,45.77890195,284.9016639,5.476566354,1.178980229,3.300920849,3.300410509,1.060444382,99.24778376,264.0736679,2,1,stroke
6689,8,641.9375,141.5,1818295.35,73812,51355,5.406091371,1.142857143,3.657240994,3.714436726,0.4679750835,61.974228,292.5792795,5.79876161,1.107228916,3.395352891,3.477722772,1.075918173,90.53518344,271.6282313,2,2,stroke
6969,16,845.3375,182,2876946.657,91065,67627,5.149425287,1.628571429,3.66828151,3.748831776,0.482451378,52.08229479,293.4625208,5.710610932,1.045095829,3.497230031,3.42201232,0.9939876742,86.9533585,279.7784025,2,2,stroke
7097,23,406.4375,141,680762.5783,46519,32515,5.473684211,1.884726225,3.662148085,3.699595689,0.5415973771,62.71691721,292.9718468,5.789321789,1.14261745,3.567550201,3.656016085,1.00076756,96.66567527,285.404016,2,2,stroke
7072,45,912.125,208,3093688.313,92014,72970,5.02617801,2.46875,3.610745266,3.632447484,0.308075824,46.44084915,288.8596213,5.546558704,1.135005974,3.513987732,3.50353989,0.9864315442,84.50770831,281.1190186,2,2,stroke
6150,0,846.1875,41.5,2669579.395,105362,67695,6,0,3.012472453,3.341189525,2.449339877,130.4219439,240.9977962,6,0,2.715854311,2.228803717,3.428062653,160.9043567,217.2683449,2,3,stroke
6064,0,1181.0125,45,3807757.152,138677,94481,6,0,2.933877756,3.340040241,3.094685704,165.2152929,234.7102205,6,0,2.75042705,3,3.426875246,190.2162685,220.034164,2,3,stroke
6054,0,635.3875,33,2124479.835,82896,50831,6,0,2.8842033,3.136243386,2.545445969,145.3827482,230.736264,6,0,2.834051607,3,3.160013905,158.0334175,226.7241285,2,3,stroke
6124,0,758.875,32,2286556.82,92594,60710,6,0,2.866251239,3.402498649,2.367583563,127.8316801,229.3000991,6,0,2.690281686,3,3.36962754,148.9369644,215.2225349,2,3,stroke
6710,0,1438.6,105.5,4984393.965,159893,115088,6,0,3.615655727,3.608828671,0.8245185934,82.76763475,289.2524582,5.931034483,0,3.296866632,3.396895707,1.288024275,105.5147784,263.7493306,2,4,stroke
6582,0,1723.025,129,5957919.063,186251,137842,6,0,3.673655542,3.600769663,1.082945712,86.30299805,293.8924434,5.985835694,0,3.453131139,3.428111263,1.643991524,128.665522,276.2504911,2,4,stroke
6654,0,1090.5875,90,3890806.119,115118,87247,5.444444444,0,3.6434231,3.685606061,0.803886606,68.22936322,291.473848,5.816011236,0,3.243172746,3.340833333,1.42876081,110.4569492,259.4538197,2,4,stroke
6556,9,1333.425,123,4337924.83,127608,106674,5.235294118,1.071428571,3.556058549,3.575639856,0.5535940979,63.09948617,284.484684,5.892857143,1,3.346651277,3.340699121,1.479356239,114.1922862,267.7321022,2,4,stroke
6363,0,999.725,60,3416130.328,107720,79978,6,0,3.317400756,3.553639847,1.940517952,120.6781716,265.3920605,5.882352941,0,2.826108502,2.949106351,2.397339028,141.1351256,226.0886802,2,5,stroke
6405,0,1726.025,114,5322330.328,150982,138082,5.875,0,3.33285698,3.565926787,1.161211739,90.84606908,266.6285584,6,0,3.215234163,3.375949871,2.061548453,130.5847822,257.218733,2,5,stroke
6394,0,928.425,84,3192622.779,107549,74274,6,0,3.251955991,3.502421375,1.718487702,108.3785829,260.1564793,6,0,2.992932893,3,2.907574703,147.1925985,239.4346315,2,5,stroke
6320,1,1219.75,117.5,3899217.835,117070,97580,6,1,3.623590215,3.643512077,0.9020415711,88.16174385,289.8872172,5.878787879,1,3.095548764,3.038961039,1.82008034,115.8786305,247.6439011,2,5,stroke
6748,3,1154.225,131,4187040.126,125450,92338,5.490196078,1,3.618069426,3.609729408,0.7047799759,61.56918907,289.4455541,5.990306947,1.177170036,3.403544912,3.38190365,1.132103682,87.28382003,272.283593,2,1,tap
6550,1,1022.1125,176,3225516.886,124536,81769,5.785714286,1.148148148,3.723952811,3.708828687,0.5374618987,51.00687188,297.9162249,5.914414414,1.019607843,3.003893832,2.950772201,1.895924639,112.2615484,240.3115066,2,1,tap
6564,0,1670.75,190,5653497.456,174545,133660,5.953488372,0,3.587660269,3.638318209,0.9029219146,63.99922271,287.0128215,6,0,3.161339742,3.253957856,1.928525658,120.022135,252.9071794,2,1,tap
6597,0,1422.9375,109.5,5009532.515,148457,113835,6,0,3.572923442,3.614963054,1.190595879,79.23662001,285.8338754,5.864016736,0,3.138812666,3.380635367,1.671789991,111.2536799,251.1050133,2,1,tap
6400,0,1668.5625,136.5,5302275.414,181282,133485,6,0,3.288704276,3.527634646,1.543379305,106.0117045,263.0963421,6,0,3.068602468,3.342090071,2.255775773,146.6961872,245.4881975,2,2,tap
6401,0,1616.1875,109.5,5471171.243,158543,129295,6,0,3.551424261,3.58376504,1.169206557,81.07432372,284.1139409,5.976887519,0,3.124982969,3.352531919,2.135984283,137.0587571,249.9986375,2,2,tap
6357,0,1661.9875,98.5,5482086.013,176660,132959,6,0,3.303284938,3.482701025,0.9870678817,81.40494222,264.262795,6,0,3.358702301,3.39254585,1.843701155,119.4198844,268.6961841,2,2,tap
6377,0,1537.4625,144.5,4946454.505,165903,122997,6,0,3.505914461,3.600289256,0.8710251167,77.58404739,280.4731569,6,0,3.24925165,3.385263855,2.220810141,136.7086998,259.940132,2,2,tap
6994,17,512.075,189.5,846329.3614,58630,40966,4.861111111,1.864864865,3.531931644,3.541386123,0.4500968923,60.60021761,282.5545315,5.833753149,1.217656012,3.519826816,3.598680436,0.988955835,83.49123441,281.5861453,2,3,tap
7207,64,1254.15,269.5,4049591.294,129413,100332,5.086956522,2.118367347,3.55534765,3.572905256,0.264137375,43.80607497,284.427812,5.862113402,1.186602871,3.479989955,3.545852598,1.11275093,102.2839838,278.3991964,2,3,tap
7124,34,1086.65,223.5,3837040.889,126099,86932,4.601851852,2.520833333,3.552397701,3.562842219,0.2347098352,45.24410435,284.1918161,5.746786632,1.328214971,3.495423335,3.466776931,0.8257115919,74.8911326,279.6338668,2,3,tap
7009,22,854.3,270.5,2105650.39,86115,68344,5.1,1.958598726,3.571791793,3.617950406,0.3375494693,53.16905139,285.7433435,5.873786408,1.144385027,3.451373219,3.484049623,1.053291653,93.40707644,276.1098575,2,3,tap
5889,0,1489.95,190.5,4396509.213,154412,119196,5,0,2.543400697,3,2.044040438,99.56266577,203.4720558,5.947552448,0,3.059399628,3.403087278,3.689417437,147.6917216,244.7519702,2,4,tap
5824,0,1310.975,80.5,4182933.24,147592,104878,6,0,2.419506961,3.056780006,2.990801904,139.7256402,193.5605569,6,0,2.327660692,2.896953661,3.71351354,148.1419904,186.2128554,2,4,tap
5779,0,1046.8625,15.5,3366164.702,116891,83749,6,0,2.543152246,3.046037296,2.790736097,156.3235137,203.4521797,5.925373134,0,2.485575463,3,3.728075196,178.2136558,198.846037,2,4,tap
5781,0,994.0625,28,3315219.958,115309,79525,5.5,0,2.805329742,3.398344913,2.708472447,152.3417912,224.4263794,5.863027806,0,2.442661625,3,3.139314926,158.6275774,195.41293,2,4,tap
6001,0,1117.8875,44,3789891.215,113941,89431,6,0,3.182346827,3.508593885,2.014283143,111.0812006,254.5877461,6,0,2.816532875,3.104702751,2.55507483,136.3778815,225.32263,2,5,tap
6126,0,994.7375,46,3179939.234,88804,79579,6,0,2.844193402,3.166946534,2.129945581,126.1680502,227.5354722,6,0,2.746633701,2.927795031,2.921606331,150.793828,219.7306961,2,5,tap
6109,0,757.8625,33,2597526.804,104456,60629,6,0,2.939857834,3.39224318,3.234754959,172.0393433,235.1886267,6,0,2.641457191,2.925373134,3.634070532,181.8325539,211.3165753,2,5,tap
6221,0,806.85,59,2394678.939,92214,64548,5.80952381,0,3.009198191,3.302279874,2.365459217,121.5517728,240.7358553,5.940677966,0,2.724902486,2.383870648,3.151332978,155.7788641,217.9921989,2,5,tap
7202,32,834.725,244.5,2491259.442,81286,66778,5.285714286,1.390350877,3.479671444,3.562448069,0.4378711749,48.65147197,278.3737155,5.399672846,1.188596491,3.517535681,3.631421838,0.8881507244,79.22383148,281.4028545,2,6,tap
7141,19,848.0125,224.5,2673067.709,81200,67841,4.947598253,2,3.569326528,3.561320415,0.3511509515,58.68667375,285.5461222,5.114832536,1.039692702,3.149307258,3.111056658,1.020062573,87.00147806,251.9445807,2,6,tap
4692,20,431.8,179.5,414543.3266,47383,34544,5.327272727,1.163636364,3.800471052,3.892513661,0.516585815,58.85499811,304.0376841,5.924882629,1.216063348,3.236050079,3.314980159,1.053833441,90.28291204,258.8840063,2,6,tap
6842,25,688.1,219.5,1825038.167,78706,55048,5.869565217,1.462162162,3.843614916,3.946039163,0.4575776777,51.24349924,307.4891933,5.776,1.261339093,3.597509272,3.533930981,0.989658607,85.28688653,287.8007418,2,6,tap
6238,0,1587.8,136.5,5251449.504,159557,127024,6,0,3.55031097,3.595623017,0.9427774351,83.04243353,284.0248776,6,0,3.278747674,3.346581146,1.931103714,130.2135625,262.2998139,2,1,tickle
6199,0,1027.55,57,3450718.808,115383,82204,6,0,3.343565443,3.537952557,1.767454971,110.6963345,267.4852354,5.564730581,0,2.872421613,3.089869281,2.073969517,126.9867721,229.7937291,2,1,tickle
6315,0,1220.7125,91,3941361.752,129609,97657,6,0,3.154180136,3.511563025,1.524883768,106.4901864,252.3344109,6,0,2.88380275,2.860863095,2.756995235,162.247365,230.70422,2,1,tickle
6189,0,680.4625,43,2155288.758,88564,54437,6,0,3.232360909,3.56318347,2.285024519,129.6210272,258.5888727,6,0,3.067488075,3.104668355,2.80897101,140.7905839,245.399046,2,1,tickle
6269,0,1179.6375,32,4280712.158,138651,94371,6,0,2.839500635,3.154243247,2.473530979,132.1023818,227.1600508,6,0,2.540386667,2.32120743,2.984758874,160.0982426,203.2309333,2,2,tickle
5933,0,713.7875,23.5,2372993.942,99646,57103,6,0,3.101248849,3.537683327,3.318190411,133.3324615,248.0999079,6,0,2.453278306,2.221463415,3.399670777,167.9539732,196.2622645,2,2,tickle
6094,0,1192.2875,48.5,3874524.03,142709,95383,6,0,2.792412898,3.430811817,2.514013692,124.5085298,223.3930318,6,0,2.636251098,2.729166667,3.379254865,173.3646164,210.9000878,2,2,tickle
6143,0,1070.5625,46,3546423.768,119208,85645,6,0,3.034554382,3.504398443,2.291781011,125.0666788,242.7643506,6,0,3.037010778,3.215909091,3.212040151,155.7202686,242.9608623,2,2,tickle
6428,0,1392.825,110.5,4778838.323,134638,111426,5.390243902,0,3.533427291,3.570992397,0.771258026,66.63815262,282.6741833,5.990580848,0,3.232259598,3.400016904,1.5029723,100.472355,258.5807678,2,3,tickle
6554,0,1240.1375,89.5,4205532.525,138657,99211,5.240506329,0,3.430486803,3.554639959,1.119780708,60.20145341,274.4389442,6,0,3.212923683,3.292789757,2.032780236,118.5718806,257.0338946,2,3,tickle
6379,0,506.6875,72,1211919.205,57333,40535,6,0,3.469463404,3.449172675,0.7572309886,71.1487521,277.5570723,5.700920245,0,3.024568253,2.87166821,1.525398325,116.5172159,241.9654602,2,3,tickle
6423,0,1163.9,77.5,4357890.42,132644,93112,5.473684211,0,3.550263515,3.546687417,1.081529616,85.19515655,284.0210812,6,0,3.287403571,3.400984221,2.250958334,124.2162357,262.9922857,2,3,tickle
6096,0,794.4625,34.5,2545649.543,102779,63557,6,0,3.262361547,3.555762233,2.579319006,139.9670918,260.9889238,6,0,2.73792238,3,3.412079568,158.6684044,219.0337904,2,4,tickle
6015,0,1226.3125,45.5,3940451.61,136959,98105,6,0,3.261237042,3.538405797,2.098528453,122.0335557,260.8989634,6,0,2.910088333,3,2.907586693,165.6324034,232.8070666,2,4,tickle
6141,0,1001.9,27,3583788.648,123643,80152,6,0,2.828963539,3.228380994,2.420541842,125.5463512,226.3170831,6,0,2.548463435,2.633333333,2.864434379,121.9774857,203.8770748,2,4,tickle
6104,0,905.025,40.5,2819835.088,112714,72402,6,0,3.028412113,3.395166229,1.985146932,117.1141443,242.2729691,5.994680851,0,2.669950643,2.60196477,3.085225958,165.4261502,213.5960514,2,4,tickle
6783,3,550.0375,143.5,1111090.062,63498,44003,5.447368421,1,3.611046311,3.648156802,0.6824297488,79.40299534,288.8837049,5.697885196,1.037878788,3.405901848,3.440053763,1.157918326,90.30750794,272.4721479,2,5,tickle
6988,6,855.45,180.5,2967332.301,94471,68436,5.568421053,1.642857143,3.686898297,3.63943617,0.4608809325,62.19197916,294.9518638,5.851296044,1.346256684,3.487380619,3.457360258,1.043924273,96.7098023,278.9904495,2,5,tickle
6844,41,613.025,154.5,1322238.455,72056,49042,5.14,1.797364086,3.656540548,3.616133142,0.3568479949,52.34745454,292.5232438,5.641330166,1.374850299,3.515143768,3.5599033,1.080390589,98.94430225,281.2115014,2,5,tickle
6939,16,945.5125,177.5,3228749.392,104968,75641,5.127659574,1.166666667,3.448022904,3.487848715,0.5025284927,55.66466423,275.8418323,5.829268293,1.048140044,3.552594498,3.628643096,1.175313438,100.2211383,284.2075598,2,5,tickle
7013,37,955.5875,257.5,2958532.347,80303,76447,4.741935484,1.552763819,3.556160926,3.609331299,0.3243899404,50.30395232,284.4928741,5.810344828,1.202008929,3.531633654,3.486657098,1.018978419,92.64254508,282.5306923,2,6,tickle
7045,33,925.3,221,2883939.2,96075,74024,5.1,2.064814815,3.589714288,3.548476436,0.3284369057,46.77354142,287.177143,5.741797432,1.281120332,3.583572829,3.539803425,0.8429065019,77.6827455,286.6858263,2,6,tickle
7165,33,960.125,240,3154169.68,102368,76810,4.654320988,2.072368421,3.483200318,3.530967618,0.3203553581,49.13574747,278.6560254,5.723844282,1.184210526,3.385373553,3.437199015,0.962060822,75.46150722,270.8298842,2,6,tickle
7036,22,677.4125,214.5,1564938.347,64203,54193,5.442307692,2.277777778,3.583977975,3.559296429,0.4505938316,59.14214284,286.718238,5.786223278,1.328306265,3.637013321,3.601652893,1.149415352,98.8967725,290.9610657,2,6,tickle
flat,P2,3,tap,,,,,,,,,,,,,,,,,,,,
flat,P2,3,tap,,,,,,,,,,,,,,,,,,,,
flat,P2,3,tap,,,,,,,,,,,,,,,,,,,,
flat,P2,3,tap,,,,,,,,,,,,,,,,,,,,
flat,P2,6,tap,,,,,,,,,,,,,,,,,,,,
flat,P2,6,tap,,,,,,,,,,,,,,,,,,,,
flat,P2,6,tap,,,,,,,,,,,,,,,,,,,,
flat,P2,6,tap,,,,,,,,,,,,,,,,,,,,
flat,P2,8,tap,,,,,,,,,,,,,,,,,,,,
flat,P2,8,tap,,,,,,,,,,,,,,,,,,,,
flat,P2,8,tap,,,,,,,,,,,,,,,,,,,,
flat,P2,8,tap,,,,,,,,,,,,,,,,,,,,
flat,P2,1,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,1,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,1,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,1,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,2,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,2,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,2,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,2,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,3,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,3,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,3,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,3,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,4,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,4,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,4,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,4,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,5,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,5,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,5,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,5,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,6,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,6,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,6,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,6,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,7,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,7,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,7,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,7,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,8,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,8,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,8,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,8,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,9,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,9,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,9,tickle,,,,,,,,,,,,,,,,,,,,
flat,P2,9,tickle,,,,,,,,,,,,,,,,,,,,
